idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
88,11/05/2015,0.5784312992176597,0.5986716238288502,0.5535658644866098,0.5562158585580707,0.5859374199644649,0.5510145116115923,0.4690076869322152,0.45740806394430655,0.4155310748853796,0.4999398677089597,0.7217296906097339,0.5029042750929368,0.6433881300616464,0.50390625,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3722222222222222,0.6600985221674878,0.2107142857142857,0.4344827586206895,0.0,0.5102040816326532,0.0993939393939394,0.2774725274725275,0.2,0.39130434782608703,0.7606177606177604,0.059016393442622966,0.5,0.41025641025641024,0.7595092024539879,0.04340071343638526,0.5,0.5102040816326532,0.0993939393939394,0.2774725274725275,0.2,0.36585365853658525,0.5456919060052221,0.2875399361022364,0.4
89,12/05/2015,0.46078435039117005,0.6671095601109989,0.52162192862518,0.5235264198456433,0.6054686517745704,0.5448255280871278,0.5180246913580248,0.45740806394430655,0.321850059432841,0.7865904990980157,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.5185227272727273,0.24242424242424243,0.32848484848484844,0.3924050632911392,0.2857142857142857,0.5555555555555556,0.3333333333333333,0.6600985221674878,0.175,0.5224137931034482,0.0,0.489795918367347,0.12484848484848485,0.31868131868131877,0.2,0.39130434782608703,0.8725868725868724,0.1139344262295082,0.4,0.3931623931623931,0.8809815950920246,0.06420927467300833,0.4,0.489795918367347,0.12484848484848485,0.31868131868131877,0.2,0.39837398373983746,0.4569190600522193,0.2875399361022364,0.4
90,13/05/2015,0.32352957676026545,0.6411959846580765,0.5101047979628317,0.5448241045003971,0.4296873792191012,0.5706125216647766,0.4824864397191442,0.45740806394430655,0.5618859617203988,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.4903783391756316,0.5321631493506493,0.24242424242424243,0.27650531286894914,0.3924050632911392,0.5,0.5555555555555556,0.3333333333333333,0.6206896551724139,0.13690476190476192,0.48793103448275854,0.0,0.4591836734693879,0.17212121212121212,0.21978021978021978,0.2,0.37944664031620556,0.83011583011583,0.07049180327868854,0.5,0.41880341880341876,0.7926380368098159,0.04518430439952437,0.2,0.4591836734693879,0.17212121212121212,0.21978021978021978,0.2,0.3902439024390243,0.43603133159268936,0.2875399361022364,0.4
91,14/05/2015,0.36274499262538595,0.7009967383711323,0.48055100397086703,0.6057453226035613,0.46874993597157194,0.5510145116115934,0.4064104355928256,0.45740806394430655,0.5144071574121243,0.7865904990980157,0.4031119956576804,0.5029042750929368,0.4300334421209558,0.51875,0.24242424242424243,0.27529843893480255,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.517241379310345,0.40238095238095234,0.3224137931034482,0.5,0.41326530612244905,0.20969696969696972,0.3571428571428572,0.0,0.3833992094861661,0.8558558558558558,0.03770491803278689,0.2,0.37606837606837606,0.8184049079754603,0.020808561236623065,0.2,0.41326530612244905,0.20969696969696972,0.3571428571428572,0.0,0.4065040650406504,0.36814621409921644,0.41214057507987223,0.4
92,15/05/2015,0.4901963213415018,0.6332223818508654,0.5359642496002264,0.588905108330587,0.507812399591783,0.5726752467733678,0.4312912493205994,0.45740806394430655,0.4374317735244888,0.4999398677089597,0.6598717407474418,0.5029042750929368,0.49413755590475045,0.536525974025974,0.24242424242424243,0.27650531286894914,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.44581280788177347,0.692857142857143,0.28275862068965507,0.5,0.35204081632653067,0.25696969696969696,0.15934065934065944,0.0,0.4268774703557313,0.797940797940798,0.07295081967213116,0.2,0.41880341880341876,0.7815950920245399,0.4875148632580261,0.2,0.35204081632653067,0.25696969696969696,0.15934065934065944,0.0,0.4227642276422765,0.3550913838120102,0.35463258785942486,0.4
93,18/05/2015,0.26470586860331125,0.607309313334354,0.5474813802625749,0.4962852524086056,0.5468748632119942,0.5252277200836166,0.5151642208245982,0.45740806394430655,0.5590527022646228,0.4078773301262778,0.48030878716603337,0.5029042750929368,0.7488819049921431,0.375,0.24242424242424243,0.27753568745304275,0.17836593785960872,0.34598214285714285,0.5555555555555556,0.6666666666666666,0.5295566502463055,0.6011904761904763,0.21379310344827582,0.5,0.4285714285714286,0.27515151515151515,0.09065934065934073,0.0,0.49407114624505943,0.7927927927927927,0.041803278688524584,0.2,0.49572649572649574,0.7865030674846626,0.05231866825208086,0.2,0.4285714285714286,0.27515151515151515,0.09065934065934073,0.0,0.3170731707317074,0.6057441253263709,0.2875399361022364,0.4
94,19/05/2015,0.12745086122869714,0.6079734000326468,0.4998912378891924,0.5240218202924484,0.44921870416146636,0.5695808560359713,0.4435592825529933,0.45740806394430655,0.6737773815588386,0.4999398677089597,0.4967010433628852,0.5029042750929368,0.49413755590475045,0.547974537037037,0.24242424242424243,0.2859504132231404,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.5788177339901479,0.525,0.2344827586206896,0.2,0.46428571428571436,0.1503030303030303,0.23901098901098905,0.0,0.4980237154150198,0.79021879021879,0.041803278688524584,0.2,0.517094017094017,0.7840490797546014,0.06183115338882283,0.2,0.46428571428571436,0.1503030303030303,0.23901098901098905,0.0,0.3252032520325203,0.6840731070496082,0.35463258785942486,0.4
95,20/05/2015,0.6960784817878589,0.6498341810999912,0.5185797390045288,0.543833492546698,0.41015614740899564,0.47159120986939984,0.44057768460284186,0.45740806394430655,0.18676770249617938,0.4999398677089597,0.49816054520233993,0.5029042750929368,0.49413755590475045,0.5629960317460316,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.43961038961038956,0.5555555555555556,0.3333333333333333,0.6083743842364533,0.4428571428571428,0.39310344827586197,0.2,0.46428571428571436,0.07999999999999999,0.1785714285714286,0.0,0.5059288537549408,0.83011583011583,0.1139344262295082,0.2,0.5341880341880341,0.8147239263803683,0.05529131985731273,0.2,0.46428571428571436,0.07999999999999999,0.1785714285714286,0.0,0.4065040650406504,0.4908616187989556,0.6421725239616612,0.4
96,21/05/2015,0.3823530511735103,0.6584713636690841,0.5435698286345868,0.5601781174329561,0.4882811677816776,0.5623606109820467,0.4742604239459586,0.45740806394430655,0.38939123790117175,0.4999398677089597,0.4530124841686267,0.5029042750929368,0.3571457351222854,0.5,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.3630952380952381,0.5555555555555556,0.2641975308641975,0.5960591133004927,0.40238095238095234,0.40689655172413786,0.2,0.4591836734693879,0.10545454545454544,0.5054945054945055,0.0,0.557312252964427,0.7670527670527669,0.08852459016393441,0.2,0.5769230769230769,0.7533742331288344,0.06480380499405469,0.2,0.4591836734693879,0.10545454545454544,0.5054945054945055,0.0,0.3577235772357725,0.5535248041775458,0.41214057507987223,0.4
97,22/05/2015,0.47058826279337745,0.6106312676350505,0.48576644113576234,0.5101534418805714,0.4687498428393122,0.5561718295072542,0.3853249475890986,0.45740806394430655,0.2880794701986756,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.08890366251662035,0.5,0.24242424242424243,0.34545454545454546,0.3924050632911392,0.26785714285714285,0.5555555555555556,0.7333333333333333,0.5492610837438424,0.6273809523809524,0.22413793103448268,0.5,0.44897959183673475,0.2812121212121212,0.33791208791208793,0.0,0.5256916996047432,0.7284427284427284,0.03770491803278689,0.0,0.5512820512820513,0.6969325153374233,0.04042806183115339,0.0,0.44897959183673475,0.2812121212121212,0.33791208791208793,0.0,0.3739837398373984,0.48563968668407287,0.35463258785942486,0.4
98,26/05/2015,0.37254913877130286,0.5641198519340132,0.5470467517502721,0.5165923251096604,0.5859374199644649,0.5159443458217542,0.3853249475890986,0.45740806394430655,0.18676770249617938,0.4999398677089597,0.5695675773475665,0.5029042750929368,0.2642330472621782,0.5,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3782051282051282,0.7167487684729065,0.3773809523809523,0.19827586206896544,0.2,0.326530612244898,0.6545454545454545,0.34615384615384626,0.2,0.3754940711462451,0.9369369369369369,0.11885245901639346,0.4,0.3931623931623931,0.9030674846625766,0.060047562425683716,0.5,0.326530612244898,0.6545454545454545,0.34615384615384626,0.2,0.3577235772357725,0.7023498694516974,0.7124600638977635,0.4
99,27/05/2015,0.47058826279337745,0.7388704645666657,0.47424920549068134,0.5596829059260621,0.46874993597157205,0.5406996737705989,0.3853249475890986,0.45740806394430655,0.40540439303586956,0.34397674884746443,0.48030878716603337,0.5029042750929368,0.4864447168931637,0.5,0.24242424242424243,0.2983341435747852,0.4367088607594936,0.35714285714285715,0.5555555555555556,0.3031746031746032,0.7561576354679804,0.27738095238095234,0.253448275862069,0.0,0.3163265306122449,0.5709090909090909,0.17032967032967028,0.0,0.37154150197628466,0.8159588159588158,0.06557377049180327,0.2,0.3803418803418803,0.8453987730061352,0.02199762187871581,0.2,0.3163265306122449,0.5709090909090909,0.17032967032967028,0.0,0.3414634146341464,0.6501305483028721,0.41214057507987223,0.4
100,28/05/2015,0.41176478838013236,0.6066447196996504,0.4612108750352747,0.5156017131559611,0.4882810746494178,0.5107872299757665,0.5631959003028186,0.45740806394430655,0.4232509763966718,0.48836440168370415,0.48030878716603337,0.5029042750929368,0.8769188927837545,0.5,0.24242424242424243,0.2625234159779614,0.5316455696202531,0.35714285714285715,0.5555555555555556,0.44102564102564096,0.7807881773399016,0.19285714285714284,0.14482758620689654,0.0,0.3775510204081633,0.2872727272727273,0.28846153846153844,0.2,0.37154150197628466,0.8610038610038608,0.06557377049180327,0.2,0.36752136752136755,0.8282208588957056,0.07550535077288942,0.2,0.3775510204081633,0.2872727272727273,0.28846153846153844,0.2,0.2845528455284554,0.6527415143603132,0.41214057507987223,0.4
101,29/05/2015,0.4313726131845481,0.5342192216092798,0.6454864353911074,0.5299653030747321,0.5664061881543593,0.5602976838237824,0.3853249475890986,0.45740806394430655,0.3536132741430756,0.6473842453397474,0.48030878716603337,0.5029042750929368,0.5185140416616303,0.5,0.24242424242424243,0.32136953955135766,0.6256781193490054,0.35714285714285715,0.5555555555555556,0.47851851851851845,0.8226600985221676,0.15238095238095234,0.24310344827586203,0.0,0.36224489795918374,0.2121212121212121,0.39560439560439553,0.2,0.3517786561264823,0.8391248391248392,0.04836065573770493,0.2,0.35470085470085466,0.8134969325153374,0.051129607609988116,0.2,0.36224489795918374,0.2121212121212121,0.39560439560439553,0.2,0.3333333333333335,0.3733681462140992,0.41214057507987223,0.4
102,01/06/2015,0.46078435039117005,0.6611297382078988,0.5689947567424115,0.5368992088708037,0.4296873792191012,0.5004721900850997,0.4184765897973446,0.45740806394430655,0.4162775230656026,0.23511725796752858,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.6339285714285714,0.8484848484848485,0.27566574839302105,0.012658227848101222,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.8152709359605912,0.08333333333333333,0.33448275862068955,0.0,0.35204081632653067,0.09818181818181818,0.10989010989010994,0.2,0.30434782608695654,0.752895752895753,0.02950819672131147,0.2,0.2735042735042734,0.7533742331288344,0.04102259215219977,0.0,0.35204081632653067,0.09818181818181818,0.10989010989010994,0.2,0.27642276422764245,0.4543080939947781,0.41214057507987223,0.4
103,02/06/2015,0.46078435039116955,0.6431892586257766,0.515537339418413,0.5918771331315957,0.507812399591783,0.5664866673482479,0.34510831586303287,0.45740806394430655,0.4964977075904229,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.5713163302308716,0.5644784902597403,0.24242424242424243,0.4611570247933883,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.4799382716049382,0.7733990147783252,0.09642857142857143,0.196551724137931,0.0,0.4081632653061225,0.04,0.29670329670329676,0.0,0.2371541501976285,0.7837837837837835,0.05655737704918033,0.0,0.2649572649572649,0.7312883435582822,0.05231866825208086,0.0,0.4081632653061225,0.04,0.29670329670329676,0.0,0.22764227642276413,0.5248041775456918,0.2875399361022364,0.4
104,03/06/2015,0.5882352116198677,0.7229237658886545,0.49119898259134365,0.5908865211778963,0.4882811677816775,0.5768011010898968,0.36979861508163403,0.45740806394430655,0.42395931882686855,0.4999398677089597,0.45135999035040103,0.5029042750929368,0.6187396752488014,0.5852272727272727,0.24242424242424243,0.2887839433293978,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.41481481481481475,0.7758620689655173,0.09642857142857143,0.31551724137931025,0.0,0.4948979591836736,0.03878787878787878,0.20879120879120883,0.0,0.32015810276679846,0.7438867438867438,0.05081967213114755,0.0,0.3504273504273504,0.6981595092024541,0.06183115338882283,0.0,0.4948979591836736,0.03878787878787878,0.20879120879120883,0.0,0.3170731707317074,0.3577023498694518,0.35463258785942486,0.4
105,04/06/2015,0.745098277542606,0.6086379936673504,0.6428788742827585,0.5428428805929988,0.41015614740899564,0.5324479651375417,0.5140305924373011,0.45740806394430655,0.5849465104431992,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.5475378787878787,0.24242424242424243,0.265993265993266,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.6871921182266011,0.32499999999999996,0.3793103448275861,0.5,0.5408163265306124,0.07272727272727272,0.14010989010989017,0.0,0.4031620553359685,0.7258687258687258,0.05655737704918033,0.0,0.4059829059829059,0.7067484662576687,0.032699167657550536,0.0,0.5408163265306124,0.07272727272727272,0.14010989010989017,0.0,0.3008130081300815,0.4073107049608353,0.35463258785942486,0.4
106,05/06/2015,0.6764706569834433,0.6671095601109989,0.5829023442224227,0.5448241045003971,0.5468748632119942,0.5623608130317194,0.5232238527836013,0.45740806394430655,0.2880794701986756,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.5,0.24242424242424243,0.26936026936026936,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.6995073891625616,0.30238095238095236,0.5241379310344826,0.2,0.5612244897959185,0.03878787878787878,0.2774725274725275,0.2,0.44268774703557323,0.6486486486486485,0.06065573770491804,0.0,0.4273504273504273,0.6699386503067485,0.05231866825208086,0.0,0.5612244897959185,0.03878787878787878,0.2774725274725275,0.2,0.36585365853658525,0.2924281984334205,0.17252396166134182,0.4
107,08/06/2015,0.6078432701679914,0.6797343044883136,0.4194881125952409,0.5299651141348207,0.42968747235136096,0.5499828459827882,0.062357325879338565,0.45740806394430655,0.4567244014263882,0.4381840048105833,0.7217296906097339,0.5029042750929368,0.5210171642693099,0.5334821428571428,0.24242424242424243,0.27537190082644625,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.8029556650246307,0.21428571428571425,0.16379310344827583,0.0,0.489795918367347,0.05212121212121212,0.17032967032967028,0.0,0.5177865612648221,0.8584298584298584,0.03360655737704918,0.2,0.5726495726495726,0.7791411042944786,0.0422116527942925,0.2,0.489795918367347,0.05212121212121212,0.17032967032967028,0.0,0.24390243902439024,0.6344647519582245,0.35463258785942486,0.4
108,09/06/2015,0.2745095472618093,0.6797343044883136,0.5216218236424477,0.5473005399146894,0.546874863211994,0.5551403659281217,0.503713021197298,0.45740806394430655,0.38939123790117175,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.6547280844155844,0.24242424242424243,0.283440465258647,0.3924050632911392,0.510204081632653,0.5555555555555556,0.3333333333333333,0.830049261083744,0.1595238095238095,0.7103448275862068,0.0,0.4744897959183674,0.09696969696969698,0.2774725274725275,0.0,0.5059288537549408,0.8069498069498069,0.0778688524590164,0.2,0.5384615384615384,0.7779141104294479,0.07669441141498215,0.2,0.4744897959183674,0.09696969696969698,0.2774725274725275,0.0,0.3008130081300815,0.5900783289817231,0.2875399361022364,0.4
109,10/06/2015,0.3333334891624729,0.7940200767096177,0.5370507158982493,0.5799899786271172,0.5859374199644649,0.5747383759813052,0.39515913855536494,0.7154413897573082,0.321850059432841,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.5577922077922077,0.24242424242424243,0.2907359307359307,0.3924050632911392,0.4545454545454545,0.5555555555555556,0.3454545454545454,0.7586206896551726,0.4321428571428571,0.5137931034482758,0.5,0.41326530612244905,0.1503030303030303,0.33791208791208793,0.0,0.5256916996047432,0.7812097812097811,0.08852459016393441,0.2,0.5384615384615384,0.7730061349693252,0.1052318668252081,0.2,0.41326530612244905,0.1503030303030303,0.33791208791208793,0.0,0.3089430894308942,0.4281984334203657,0.23003194888178913,0.4
110,11/06/2015,0.3333334891624729,0.5661126189653023,0.5127123590711804,0.566121789155151,0.507812399591783,0.5468884552453914,0.3853249475890986,0.45740806394430655,0.4907030056036679,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.5260416666666666,0.24242424242424243,0.3241750841750841,0.3924050632911392,0.39610389610389607,0.5555555555555556,0.3333333333333333,0.7315270935960592,0.5738095238095238,0.19310344827586204,0.5,0.39795918367346944,0.19515151515151516,0.38736263736263743,0.0,0.37154150197628466,0.8326898326898327,0.12049180327868853,0.1,0.3931623931623931,0.8196319018404907,0.08799048751486327,0.1,0.39795918367346944,0.19515151515151516,0.38736263736263743,0.0,0.3008130081300815,0.5039164490861618,0.35463258785942486,0.4
111,12/06/2015,0.5196078248044149,0.6657808797780025,0.598765655025062,0.4685486845247632,0.4492186110292068,0.5530774387698577,0.3853249475890986,0.45740806394430655,0.5920147733061641,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.43750000000000006,0.24242424242424243,0.25925925925925924,0.3924050632911392,0.2748015873015874,0.5555555555555556,0.3,0.8251231527093598,0.4035714285714285,0.2327586206896551,0.2,0.3673469387755102,0.2460606060606061,0.34615384615384626,0.0,0.2648221343873519,0.8764478764478763,0.04016393442622951,0.2,0.2863247863247863,0.8368098159509203,0.021403091557669444,0.2,0.3673469387755102,0.2460606060606061,0.34615384615384626,0.0,0.29268292682926833,0.5535248041775458,0.4696485623003195,0.4
112,15/06/2015,0.3823530511735103,0.5581395230945021,0.4505627914320657,0.4596333658813813,0.5273436314018886,0.5468886572950649,0.3853249475890986,0.6466625842008573,0.4328479651327334,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.6967545025988156,0.5364583333333333,0.4444444444444444,0.28416011971567523,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.9162561576354681,0.05357142857142856,0.3465517241379309,0.0,0.37244897959183676,0.09818181818181818,0.21978021978021978,0.0,0.31225296442687756,0.6666666666666667,0.11229508196721313,0.2,0.28205128205128205,0.6662576687116565,0.05469678953626634,0.2,0.37244897959183676,0.09818181818181818,0.21978021978021978,0.0,0.17886178861788626,0.49608355091383816,0.23003194888178913,0.4
113,16/06/2015,0.4509804379889626,0.7395350582013694,0.3425615954687776,0.5547300350974774,0.4882811677816775,0.5664864652985749,0.3219970494603619,0.45740806394430655,0.5920147733061641,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.49413755590475045,0.4791666666666667,0.24242424242424243,0.25925925925925924,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.8916256157635469,0.008333333333333345,0.17758620689655166,0.0,0.35714285714285715,0.07515151515151514,0.36813186813186816,0.0,0.23320158102766805,0.7619047619047619,0.027049180327868863,0.2,0.2991452991452991,0.728834355828221,0.029726516052318665,0.2,0.35714285714285715,0.07515151515151514,0.36813186813186816,0.0,0.2520325203252032,0.3368146214099217,0.2875399361022364,0.4
114,17/06/2015,0.4803921751955854,0.6498341810999912,0.5424833623365632,0.5750371077985321,0.5273436314018886,0.5458571937159323,0.9675751222921036,0.45740806394430655,0.38939123790117175,0.2582681900180397,0.6295760207466377,0.5029042750929368,0.49413755590475045,1.0,0.8484848484848485,0.2893506493506493,0.3924050632911392,0.5119047619047619,0.5555555555555556,0.3333333333333333,0.8768472906403942,0.030952380952380967,0.1551724137931034,0.0,0.30612244897959184,0.2375757575757576,0.5439560439560439,0.2,0.2806324110671937,0.6074646074646075,0.15901639344262297,0.2,0.24786324786324784,0.663803680981595,0.07609988109393578,0.2,0.30612244897959184,0.2375757575757576,0.5439560439560439,0.2,0.2195121951219512,0.42036553524804154,0.827476038338658,0.4
115,18/06/2015,0.49019608759779204,0.6697674277134026,0.46403585538250725,0.6106981934321459,0.4882811677816775,0.2993350747321127,0.6262442736237286,0.45740806394430655,0.38939123790117175,0.4999398677089597,0.3978197937398227,0.5029042750929368,0.4016076393085943,0.5800189393939393,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.2996888528138529,0.5555555555555556,0.3333333333333333,0.9064039408866997,0.03809523809523811,0.2344827586206896,0.0,0.38265306122448983,0.22424242424242424,0.14835164835164838,0.0,0.24505928853754952,0.4543114543114543,0.12950819672131147,0.2,0.2307692307692307,0.5263803680981596,0.06242568370986921,0.2,0.38265306122448983,0.22424242424242424,0.14835164835164838,0.0,0.15447154471544722,0.6605744125326372,0.4696485623003195,0.4
116,19/06/2015,0.3235293430165561,0.6744185692835063,0.3310442548409639,0.5002475112834908,0.4882811677816775,0.5613292484277509,0.7104588865595156,0.45740806394430655,0.5463321446765156,0.4999398677089597,0.46426632893070385,0.5029042750929368,0.6638462468270278,0.5426136363636364,0.24242424242424243,0.37791245791245787,0.3924050632911392,0.3581048581048581,0.5555555555555556,0.41991341991341985,0.933497536945813,0.009523809523809532,0.30172413793103436,0.0,0.4285714285714286,0.08363636363636365,0.32692307692307687,0.2,0.11857707509881424,0.673101673101673,0.12049180327868853,0.2,0.15384615384615383,0.6539877300613497,0.0963139120095125,0.2,0.4285714285714286,0.08363636363636365,0.32692307692307687,0.2,0.2520325203252032,0.5822454308093994,0.7124600638977635,0.4
117,22/06/2015,0.3529413139668874,0.605315532430243,0.5020643804507039,0.5720652719374351,0.5273436314018886,0.5963991111430803,0.3853249475890986,0.45740806394430655,0.48363474274070306,0.40565243535778717,0.28763846169310253,0.5029042750929368,0.49413755590475045,0.5,0.8484848484848485,0.2727272727272727,0.3924050632911392,0.35890652557319225,0.5555555555555556,0.3333333333333333,0.8891625615763548,0.0035714285714285726,0.19310344827586204,0.0,0.5102040816326532,0.07393939393939394,0.07142857142857151,0.2,0.3083003952569171,0.628056628056628,0.11639344262295084,0.2,0.2863247863247863,0.6858895705521474,0.07609988109393578,0.2,0.5102040816326532,0.07393939393939394,0.07142857142857151,0.2,0.3252032520325203,0.44386422976501305,0.23003194888178913,0.4
118,23/06/2015,0.5588234744132452,0.687043313660821,0.5135816160957851,0.5492817638220877,0.507812399591783,0.5458571937159323,0.2320832362761085,0.45740806394430655,0.38939123790117175,0.4999398677089597,0.5090992702490802,0.5029042750929368,0.49413755590475045,0.5160984848484849,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.39423250360750356,0.5555555555555556,0.5634920634920635,0.8793103448275863,0.009523809523809532,0.41551724137931023,0.0,0.46428571428571436,0.12363636363636363,0.19780219780219777,0.2,0.23320158102766805,0.6640926640926641,0.10409836065573772,0.2,0.19230769230769226,0.7693251533742332,0.05291319857312723,0.1,0.46428571428571436,0.12363636363636363,0.19780219780219777,0.2,0.3333333333333335,0.4778067885117492,0.41214057507987223,0.4
119,24/06/2015,0.20588239419006632,0.6205981444099615,0.49337223013558756,0.48637932181152527,0.46874993597157194,0.5138815196883266,0.13077102259492196,0.45740806394430655,0.38939123790117175,0.4999398677089597,0.5487170724188997,0.5029042750929368,0.6016559893629881,0.5,0.24242424242424243,0.2727272727272727,0.3924050632911392,0.4498556998556998,0.5555555555555556,0.5777777777777777,0.8891625615763548,0.005952380952380945,0.30517241379310345,0.0,0.45408163265306123,0.20242424242424242,0.1208791208791209,0.0,0.18577075098814236,0.7438867438867438,0.05491803278688526,0.2,0.20940170940170935,0.7521472392638037,0.06242568370986921,0.2,0.45408163265306123,0.20242424242424242,0.1208791208791209,0.0,0.24390243902439024,0.6318537859007833,0.4696485623003195,0.4
120,25/06/2015,0.46078435039117005,0.6026576648278394,0.4368724132254732,0.5829618144882143,0.5468748632119942,0.5871160399557274,0.3853249475890986,0.45740806394430655,0.5315843097300051,0.4999398677089597,0.5196079276050326,0.5029042750929368,0.5791127765018736,0.5,0.24242424242424243,0.2859504132231404,0.3924050632911392,0.3827612863327149,0.5555555555555556,0.3333333333333333,0.9187192118226603,0.017857142857142863,0.3465517241379309,0.0,0.4591836734693879,0.12848484848484848,0.0494505494505495,0.2,0.25296442687747045,0.8236808236808237,0.022950819672131154,0.2,0.2735042735042734,0.7693251533742332,0.03091557669441141,0.2,0.4591836734693879,0.12848484848484848,0.0494505494505495,0.2,0.26016260162601634,0.6422976501305482,0.9424920127795525,0.4
121,26/06/2015,0.4509804379889626,0.6166115964745615,0.3456038900721612,0.5928675561453831,0.46874993597157194,0.5355422548501018,0.3853249475890986,0.45740806394430655,0.5315843097300051,0.4999398677089597,0.698610859819472,0.5029042750929368,0.49413755590475045,0.5,0.24242424242424243,0.2793388429752065,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.9285714285714287,0.04404761904761907,0.4172413793103448,0.0,0.5102040816326532,0.11030303030303029,0.14010989010989017,0.2,0.3320158102766799,0.6653796653796655,0.06311475409836068,0.2,0.3931623931623931,0.6846625766871166,0.07609988109393578,0.2,0.5102040816326532,0.11030303030303029,0.14010989010989017,0.2,0.2845528455284554,0.6109660574412534,0.2875399361022364,0.4
122,29/06/2015,0.2745100147492281,0.5488372399542947,0.36124988661864926,0.41010409077580245,0.46874984283931237,0.4736540360028274,0.7061262520382018,0.6852741160924356,0.5633596535914418,0.4999398677089597,0.48030878716603337,0.5029042750929368,0.40440791329223585,0.6145833333333333,0.787878787878788,0.2727272727272727,0.3924050632911392,0.35714285714285715,0.5555555555555556,0.3333333333333333,0.955665024630542,0.18452380952380948,0.20689655172413787,0.0,0.3928571428571429,0.16606060606060605,0.38736263736263743,0.2,0.45849802371541504,0.7606177606177604,0.05245901639344262,0.2,0.4487179487179487,0.7668711656441718,0.07609988109393578,0.2,0.3928571428571429,0.16606060606060605,0.38736263736263743,0.2,0.2357723577235773,0.5013054830287207,0.23003194888178913,0.4
123,30/06/2015,0.5294117372066223,0.6438538522604802,0.5774696977841088,0.5037145586514825,0.42968747235136096,0.6056825864297785,0.68559670781893,0.45740806394430655,0.35248981151299047,0.4616416115453999,0.352371187905836,0.5029042750929368,0.6272210806237157,0.48379629629629634,0.24242424242424243,0.45454545454545453,0.3620253164556962,0.35714285714285715,0.5555555555555556,0.42222222222222217,0.9384236453201972,0.24166666666666664,0.35344827586206884,0.30000000000000004,0.326530612244898,0.19515151515151516,0.2582417582417582,0.2,0.3083003952569171,0.6319176319176318,0.08852459016393441,0.0,0.3205128205128205,0.6515337423312884,0.08561236623067778,0.2,0.326530612244898,0.19515151515151516,0.2582417582417582,0.2,0.15447154471544722,0.6240208877284597,0.41214057507987223,0.4
