idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob
661,17/08/2017,-0.0499999523162841,-0.2700004577636719,0.0778713035583491,-1.3099975585937642,0.0500001907348632,-0.2900009155273437,0.06743333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
662,18/08/2017,0.0499999523162841,-0.8100013732910156,-0.2747745376586907,0.4799957275390625,0.0999999046325683,-0.0699996948242187,0.0,0.0,0.0,0.0,0.0,0.0,0.01032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,21/08/2017,0.0299999713897705,-0.55999755859375,-0.0011122047424318,0.8900070190429688,-0.1500000953674316,0.8100013732910156,0.0,0.0,0.0,0.0,0.0,0.0,0.15093636363636362,-0.1,0.0,0.0,0.0,-0.1,0.0,0.0
664,22/08/2017,-0.0299999713897705,1.329998016357429,0.2391760658264159,2.339996337890625,0.0999999046325683,0.5799980163574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818
665,23/08/2017,0.0,0.0300025939941335,0.0033371799468993,-0.4300003051757812,0.0,0.0900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,-0.16392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,24/08/2017,-0.0499999523162841,-0.2600021362304687,-0.117919160079956,-0.529998779296875,0.1500000953674316,1.670001983642578,0.0,0.0,0.0,0.4995333333333334,0.0,0.0,0.43871250000000006,0.0,0.0,0.0,-0.08333333333333333,0.0,0.0,0.14166666666666666
667,25/08/2017,-0.0500000715255737,0.470001220703125,0.1290434703826903,0.0899963378906392,0.0500001907348632,1.6499977111816406,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.0,-0.020000000000000004,0.0,0.0
668,28/08/2017,0.0500000715255737,0.3800010681152344,0.4828020820617684,0.4800033569335795,0.049999713897705,-0.5099983215332031,0.0,0.0,0.0,0.0,0.0,0.0,0.4660333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222223
669,29/08/2017,-0.0500000715255737,-0.1500015258789062,-0.0723091484069833,-0.970001220703125,0.1000003814697265,-0.2000007629394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02121212121212122
670,30/08/2017,0.0,-0.0099983215332031,0.0044499504089356,0.7099990844726705,0.25,-0.8499984741210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0758625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,31/08/2017,0.0,0.8599967956542969,0.1768790229797368,1.0900039672851562,0.25,0.779998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.10908571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
672,01/09/2017,0.0,1.19000244140625,0.1379433712005608,2.369995117187472,0.1999998092651367,1.1100006103515625,0.2023,0.0,0.2023,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,0.3181818181818182,0.0,0.0,0.0,0.17142857142857143
673,05/09/2017,0.0,-0.3000030517578125,0.4438664302825925,-1.959999084472628,-0.1999998092651367,-0.0400009155273437,0.0,0.0,0.0,0.0,0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,06/09/2017,0.0,0.4300003051757812,0.17131686782837,1.9900054931640483,0.1499996185302734,0.7000007629394531,0.0,0.0,0.0,0.0,0.4939,0.0,0.1692111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523
675,07/09/2017,0.0,-0.4499969482421875,-0.0266991367340097,-0.57000732421875,0.3000001907348633,0.8999977111816335,0.0,0.0,0.0,-0.5106,0.4939,0.0,0.23756000000000005,-0.07777777777777779,0.0,0.0,-0.125,0.0,0.0,0.16
676,08/09/2017,0.0500000715255737,0.279998779296875,0.0878834091186533,0.19000244140625,0.1999998092651367,-1.1599998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,11/09/2017,0.1999999284744262,1.5400009155273438,0.6708054153442369,5.569999694824219,0.9500002861022948,3.3700027465820384,0.0,0.0,0.0,0.0,0.0,0.0,-0.085,0.0,0.0,0.0,0.5,0.0,0.0,0.125
678,12/09/2017,-0.0499999523162841,0.839996337890625,-0.6229698627471922,0.7900009155273438,-0.7000002861022949,0.3899993896484375,0.0,0.0,0.0,0.0,0.36345,0.0,0.4854,0.0,0.0,0.0,0.0,0.11388888888888889,0.0,-0.2
679,13/09/2017,0.0499999523162841,-0.0099945068359375,0.0578470924377452,0.9599990844726562,0.4000000953674316,2.1199989318847656,0.0,0.0,0.0,0.0,0.054542857142857136,0.0,0.14784999999999998,0.0,0.0,0.0,0.0,-0.08571428571428572,0.0,0.026785714285714284
680,14/09/2017,0.0,0.399993896484375,-0.4238422191619886,0.4000015258789062,0.3000001907348633,1.0400009155273438,0.0,0.0,0.0,0.0,0.0,0.0,0.18076666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.037037037037037035
681,15/09/2017,0.1000000238418579,0.1700057983398437,0.0177992359161383,1.2900009155273438,0.4000000953674316,2.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.1360142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,18/09/2017,0.2000000476837158,-0.8000030517578125,0.0823206882476803,3.7300033569335938,0.049999713897705,0.9099998474121094,0.0,0.0,0.0,0.0,0.35023333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
683,19/09/2017,-0.0500000715255737,-0.089996337890625,-0.1112448001861565,3.6299896240234375,-0.049999713897705,2.979999542236328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0
684,20/09/2017,-0.0499999523162841,0.1999969482421875,0.1112448001861565,1.4300079345703125,-0.0500001907348632,-4.520000457763672,0.0,0.0,0.0,0.0,0.2202,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999997,0.0,0.0
685,21/09/2017,-0.1000000238418579,-0.1399993896484375,-0.2925732078552245,-1.19000244140625,-0.3499999046325683,1.270000457763672,0.0,0.0,0.0,0.0,-0.06346666666666667,0.0,0.2589142857142857,0.0,0.0,0.0,0.0,0.0493939393939394,0.0,0.08035714285714286
686,22/09/2017,-0.25,0.839996337890625,-0.2402888362884514,-0.600006103515625,-0.4000000953674316,-2.220001220703125,0.0,0.2732,0.0,0.6369,-0.5994,0.0,0.3259,0.0,0.3,0.0,0.3,0.0,0.0,0.18750000000000003
687,25/09/2017,0.1000000238418579,0.0400009155273437,-0.001112204742431,-5.399993896484375,-0.4000000953674316,-3.509998321533203,0.007640000000000005,0.0,0.0,0.0,0.12086666666666666,0.0,0.136,0.0225,0.0,0.0,0.0,-0.0625,0.0,0.16
688,26/09/2017,0.1000000238418579,-0.30999755859375,0.0678591979980458,-0.470001220703125,0.3000001907348633,-0.3100013732910156,0.296,0.0,0.0,-0.5267,0.11422857142857144,0.0,0.10453333333333334,0.0,0.0,0.0,0.0,-0.03571428571428571,0.0,0.03333333333333333
689,27/09/2017,-0.0500000715255737,0.69000244140625,0.4116051383972161,1.600006103515625,0.049999713897705,2.509998321533203,0.0,0.0,0.0,0.2732,0.0,0.0,-0.07592727272727273,0.0,0.0,0.0,0.0,0.0,0.0,-0.009090909090909092
690,28/09/2017,0.0,0.7999954223632812,-0.1056820793151853,2.3000030517578125,0.1000003814697265,0.1200027465820312,-0.34314,0.0,0.0,0.0,-0.0258,0.0,0.12350000000000001,0.0,0.0,0.0,-0.2625,0.0,0.0,0.14093406593406593
691,29/09/2017,-0.0499999523162841,-0.25,-0.2514131465911857,3.989990234375,0.2999997138977051,0.3699989318847656,0.10115,0.0,0.0,0.0,0.2023,0.0,0.2288,0.25,0.0,0.0,0.0,0.5,0.0,0.16704545454545452
692,02/10/2017,-0.0199999809265136,-0.1599960327148437,0.0,0.30999755859375,0.0500001907348632,0.1399993896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.5706666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.07359307359307359
693,03/10/2017,0.0199999809265136,0.0999984741210937,0.0,0.8000030517578125,0.0,1.7000007629394531,0.0,0.0,0.0,0.0,0.0,0.0,-0.6486,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
694,04/10/2017,0.3500000238418579,-0.6399993896484375,0.0,0.8000030517578125,0.1500000953674316,1.9399986267089773,0.296,0.2732,0.0,0.0,0.148,0.0,-0.05495999999999999,0.5,0.125,0.0,0.0,0.25,0.0,0.09363636363636364
695,05/10/2017,0.2499998807907104,-0.0400009155273437,0.0,1.44000244140625,-0.1000003814697265,-0.259998321533196,0.0,-0.3818,0.0,0.0,0.24766666666666667,0.0,0.0,0.0,0.15,0.0,0.0,0.0493939393939394,0.0,0.0
696,06/10/2017,0.0,-0.0199966430664062,0.0,-2.470001220703125,0.1500000953674316,-0.2400016784668039,-0.17288571428571428,0.0,0.0,-0.296,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0
697,09/10/2017,-0.0499999523162841,-0.100006103515625,0.047834986877441,-0.6399993896484375,0.0500001907348632,-0.3999977111816335,0.0,0.0,0.0,0.0,0.18213333333333334,0.0,0.296,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
698,10/10/2017,-0.25,0.19000244140625,-0.2102525196075433,1.220001220703125,0.0999999046325683,0.2999992370605469,0.0,-0.3818,0.0,0.0,0.05,0.0,0.24695,0.0,0.15,0.0,0.0,0.0,0.0,0.0
699,11/10/2017,0.090000033378601,0.1100006103515625,0.0556226829528805,-0.350006103515625,0.0,-1.029998779296875,0.0,0.0,0.0,0.0,0.148,0.0,0.200025,0.0,0.0,0.0,0.0,-0.15,0.0,0.03236607142857143
700,12/10/2017,0.0600000619888307,-0.1299972534179687,-0.2480754009246819,-0.1199951171875,-0.25,0.1800003051757812,0.0,0.0,0.0,0.0,0.06743333333333333,0.0,0.3191333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0625
701,13/10/2017,-0.1500000953674318,-0.5100021362304688,0.1201441352844234,1.6399993896484375,-0.0500001907348632,1.9099998474121092,-0.7964,0.0,0.0,0.0,0.0,0.0,0.1461857142857143,-0.2,0.0,0.0,0.0,0.0,0.0,0.06857142857142857
702,16/10/2017,0.0,0.2099990844726562,0.1145819801330558,1.220001220703125,0.0500001907348632,1.5499992370605469,0.5267,0.0,0.0,0.0,-0.21286249999999998,0.0,0.0007400000000000074,0.0,0.0,0.0,0.0,-0.014962121212121204,0.0,0.0
703,17/10/2017,0.0,-0.3300018310546875,-0.1646419422149652,-0.75,0.0,-1.4900016784667969,0.0,0.0,0.0,0.0,0.12405000000000001,0.0,0.027516666666666644,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.03587962962962963
704,18/10/2017,0.0500000715255737,-0.2600021362304687,-0.1268190608978265,0.25,0.3499999046325683,0.6399993896484304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,19/10/2017,-0.0500000715255737,0.94000244140625,0.0734213531494134,-0.1699981689453125,0.8499999046325684,-1.309997558593743,0.0,0.0,0.0,0.0,0.0,0.0,0.24114,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714
706,20/10/2017,-0.0499999523162841,0.0400009155273437,0.3226095245361327,1.2899932861328125,0.0,0.0099983215332031,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,23/10/2017,-0.0499999523162841,-0.3300018310546875,-0.0278113414764407,-2.25,0.6500005722045898,0.1000022888183593,0.0,0.0,0.0,0.26353333333333334,-0.1184,-0.296,-0.16145454545454546,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0
708,24/10/2017,0.0,1.6300048828125,0.2191524204254156,0.19000244140625,-0.7500004768371582,1.5900001525878906,0.0,0.0,0.0,0.0,-0.148,0.0,0.15673125,0.0,0.0,0.0,0.0,0.0,0.0,-0.04326923076923077
709,25/10/2017,0.0,-0.7099990844726562,-0.1702046630859381,-0.19000244140625,0.2999997138977051,-1.1500015258789062,0.06743333333333333,0.0,0.0,0.0,0.0,0.0,0.032971428571428575,0.17916666666666667,0.0,0.0,0.0,0.0,0.0,0.2952380952380952
710,26/10/2017,0.0,1.3499984741210938,-0.0567348876953124,0.5099945068359375,0.0500001907348632,0.2700004577636719,0.35645000000000004,0.0,0.0,-0.6249,0.31238181818181815,0.0,0.06125714285714286,0.25,0.0,0.0,-0.2,0.06818181818181818,0.0,-0.10714285714285714
711,27/10/2017,0.0,-0.529998779296875,0.0812090492248547,0.040008544921875,-0.0500001907348632,-0.4099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.18976666666666667,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.05000000000000001
712,30/10/2017,0.0,-0.1800003051757812,0.1524048614501936,0.42999267578125,-0.2499995231628418,0.0900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,31/10/2017,0.0999999046325683,-0.4300003051757812,0.450540790176392,1.3800048828125,0.049999713897705,-0.0499992370605468,0.0,0.0,0.0,0.0,0.0,0.0,0.14216538461538464,0.0,0.0,0.0,0.0,0.5,0.5,0.15146520146520143
714,01/11/2017,0.1500000953674318,-1.4200057983398438,0.01557426071167,1.44000244140625,-0.049999713897705,1.5399971008300852,0.6369,-0.3818,0.0,0.0,0.4939,0.0,0.0502375,0.5,0.15,0.0,0.0,0.0,0.0,0.11375
715,02/11/2017,0.0499999523162839,2.3600006103515625,0.12459408569336,-5.4199981689453125,0.0999999046325683,-3.2299995422363352,0.23213333333333333,0.0,0.0,0.0,-0.08484444444444444,0.0,0.0,-0.039153439153439155,0.0,0.0,0.0,-0.026102292768959437,0.0,0.2545454545454545
716,03/11/2017,-0.1499999761581421,-1.55999755859375,-0.1946776931762706,3.129989624023437,-0.3000001907348633,0.7999992370605398,0.0,0.0,0.0,0.296,0.0,0.0,0.32247499999999996,0.0,0.0,0.0,-0.11249999999999999,0.0,0.0,-0.16874999999999998
717,06/11/2017,-0.0500000715255737,-0.0199966430664062,-0.1479560424804678,1.9300079345703125,-0.2999997138977051,0.0900001525878906,0.24695,0.0,0.0,0.0,-0.05103333333333334,0.0,0.22471249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
718,07/11/2017,0.0800000429153442,-0.7300033569335938,0.0667469932556148,1.160003662109375,0.25,0.8900032043457102,0.27065,0.0,0.0,0.0,0.19068000000000002,0.0,-0.4767,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,-0.3
719,08/11/2017,0.0199999809265136,0.220001220703125,0.3604329715728767,1.4499969482421875,0.0,-0.0100021362304687,0.08879999999999999,0.0,0.0,0.0,0.0,0.0,0.42517999999999995,0.0,0.0,0.0,0.0,-0.1,0.0,0.09642857142857143
720,09/11/2017,-0.1000000238418579,1.3600006103515625,-0.1512926567077652,-3.7400054931640634,1.0099997520446775,-1.8600006103515625,0.31720000000000004,0.0,0.0,0.4215,0.20593333333333333,0.0,-0.1468,0.03,0.0,0.0,0.0,0.0,0.0,-0.13333333333333336
721,10/11/2017,0.0500000715255737,-2.4900054931640625,0.0177986701965338,-0.220001220703125,1.2600002288818342,-0.2000007629394531,0.0,0.0,0.0,0.0,0.2143,0.0,0.07543333333333334,0.0,0.0,0.0,0.0,0.4,0.0,0.0
722,13/11/2017,0.0499999523162841,-0.2299957275390625,-0.403818008041382,2.75,-0.4499998092651349,1.470001220703125,0.0,0.0,0.0,0.0,0.0516,0.0,-0.0258,0.0,0.0,0.0,0.0,0.5,0.0,0.0
723,14/11/2017,0.0,-0.5999984741210938,-0.4794643363952628,-5.720001220703125,-0.5200004577636719,-1.2999992370605469,0.0,0.0,0.0,0.0,0.0,0.0,-0.13134545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,15/11/2017,-0.0499999523162841,-0.3000030517578125,-0.5017135227203369,-3.1100006103515625,-1.079999923706055,-1.3499984741210938,0.5423,0.0,0.0,0.0,0.0,0.0,0.32225,0.021590909090909088,0.0,0.0,0.0,0.2,0.0,0.10284090909090908
725,16/11/2017,-0.1000000238418579,0.470001220703125,0.0578470924377452,0.790008544921875,0.5200004577636719,0.6799964904785156,0.0,0.0,0.0,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,17/11/2017,0.1000000238418579,0.7099990844726562,0.0278113414764398,0.8800048828125,0.7899999618530256,2.540000915527344,0.3592,0.0,0.0,0.0,0.14368,0.0,0.1956,0.21666666666666665,0.0,0.0,0.0,0.16666666666666666,0.0,0.04545454545454545
727,20/11/2017,-0.0500000715255737,-0.44000244140625,0.3370710147857654,-0.8100128173828125,0.389999389648441,-5.259998321533203,-0.064,0.0,0.0,-0.7579,-0.12808571428571427,0.0,0.28595,0.0,0.0,0.0,0.0,-0.05714285714285715,0.0,0.15
728,21/11/2017,-0.0199999809265136,0.5,-0.0367106765747058,1.3000030517578125,-0.0699996948242205,2.790000915527344,0.0,0.0,0.0,0.0,0.1854,0.0,0.0,0.0,0.0,0.0,0.0,0.025252525252525252,0.0,0.0
729,22/11/2017,-0.0799999237060546,-0.149993896484375,0.0400484222412105,-1.4499969482421875,0.1499996185302716,-0.8100013732910156,0.4927,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0
730,24/11/2017,-0.0200001001358032,0.2599945068359375,0.0956705394744865,1.80999755859375,0.0100002288818377,-0.1000022888183593,-0.0683,0.0,0.0,0.0,-0.059199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
731,27/11/2017,0.0200001001358032,-0.2599945068359375,-0.6763675704956054,-0.8300018310546875,0.6999998092651367,-2.1599998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.03136666666666666,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.028409090909090908
732,28/11/2017,-0.1500000953674316,2.0199966430664062,0.0756463283538826,0.660003662109375,0.3800001144409179,0.2400016784667968,0.0,0.0,0.0,0.0,0.18615,0.0,-0.01653333333333333,0.0,0.0,0.0,0.0,0.125,0.0,0.041666666666666664
733,29/11/2017,0.1500000953674316,0.1500015258789062,-0.0634092475891119,-4.94000244140625,-0.5900001525878924,-2.0800018310546875,-0.2997,0.0,0.0,0.5106,0.20596666666666663,0.0,0.18195000000000003,0.0,0.0,0.0,0.2,0.0,0.0,0.025
734,30/11/2017,0.0,-0.1300048828125,0.0122370807647707,2.3700103759765625,0.0700006484985369,1.9000015258789065,0.0,0.0,0.0,0.0,0.296,0.0,-0.004020000000000001,0.0,0.0,0.0,-0.4,0.0,0.0,0.023777777777777776
735,01/12/2017,-0.0500000715255737,-0.55999755859375,-0.0467233478546136,-2.170013427734375,0.2299995422363281,0.0900001525878906,0.0,0.0,0.0,0.0,0.4215,0.0,-0.6597,0.0,0.0,0.0,0.0,0.5,0.0,0.0
736,04/12/2017,0.0,1.160003662109375,-0.0400478565216069,-2.79998779296875,-0.5,-1.8400001525878904,0.0,0.0,0.0,0.0,0.2732,0.0,0.20235555555555557,0.0,0.0,0.0,0.0,0.0,0.0,-0.017283950617283952
737,05/12/2017,-0.0499999523162841,-1.2400054931640625,-0.1713168678283692,-1.360008239746108,-0.5100002288818359,-0.4099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.22965714285714284,0.06818181818181818,0.0,0.0,0.0,0.06818181818181818,0.0,-0.05306122448979593
738,06/12/2017,0.0,-0.6999969482421875,0.0489477573394774,-0.5099945068359233,-0.3999996185302734,-1.959999084472656,0.0,0.0,0.0,0.0,0.0,0.0,0.09407647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0040488922841863985
739,07/12/2017,-0.0500000715255737,-0.2900009155273437,-0.164641942214966,1.5999984741210938,0.3500003814697265,1.739997863769524,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,08/12/2017,0.03000009059906,0.1200027465820312,0.1679796878814698,1.5200042724609375,0.0299997329711896,-0.989997863769524,0.3818,0.0,0.0,0.0,0.0,0.0,0.5232,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999
741,11/12/2017,-0.03000009059906,0.1599960327148437,0.2313883697509764,0.5399932861328125,-0.0200004577636718,0.9699974060058594,0.0,0.0,0.0,0.0,0.0,0.0,-0.11983333333333335,-0.15555555555555559,0.0,0.0,-0.25,0.0,0.0,0.25
742,12/12/2017,0.0,0.3300018310546875,0.1312690113067631,-0.779998779296875,-0.0399999618530255,0.0400009155273437,0.0,0.0,0.0,0.20095,0.0,0.0,0.012020833333333342,0.0,0.0,0.0,0.0,0.0,0.0,0.03968253968253967
743,13/12/2017,0.0,-0.2099990844726562,-0.0600720676422117,-0.2599945068359375,-0.2799997329711896,1.7400016784667969,0.0,0.0,0.0,0.0,0.28595,0.0,0.14589230769230768,0.16,0.0,0.0,0.0,0.15,0.0,0.05844155844155844
744,14/12/2017,-0.0499999523162841,-0.3300018310546875,-0.14016834640503,-2.520004272460952,-0.1999998092651385,-1.44000244140625,0.35796,0.0,0.0,-0.296,0.0,0.0,0.0,-0.03571428571428571,0.0,0.0,0.0,-0.17857142857142858,0.0,-0.03571428571428571
745,15/12/2017,0.0099999904632568,1.0400009155273438,-0.29368597831726,1.9900054931640767,-0.6400003433227539,0.4099998474121094,0.21075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,18/12/2017,-0.059999942779541,0.660003662109375,0.0,2.509994506835937,0.880000114440918,4.180000305175774,0.0,0.0,0.0,0.0,0.22691666666666666,0.0,0.16312105263157892,0.0,0.0,0.0,0.0,0.19659090909090907,0.0,0.09043062200956938
747,19/12/2017,0.0499999523162841,0.2399978637695312,0.0,-0.05999755859375,-0.0799999237060546,1.5800018310546946,0.566575,0.0,0.0,0.0,-0.0672,0.0,-0.0074,0.0,0.0,0.0,0.0,-0.033774250440917114,0.0,-0.02643162393162394
748,20/12/2017,0.0,0.2299957275390625,0.0,-0.69000244140625,-0.2699995040893554,1.0999984741211009,0.0,0.0,0.6808,0.0,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
749,21/12/2017,0.1000000238418579,0.5500030517578125,0.0,-2.6800079345703125,-0.1500005722045898,-0.5399971008300852,-0.2121333333333333,0.0,0.0,0.0,-0.1591,0.0,-0.07071111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-0.0919753086419753
750,22/12/2017,-0.1499999761581421,0.0800018310546875,0.0,0.6399993896484375,-0.1599998474121093,0.6499977111816406,0.0,0.0,0.0,0.0,0.15048571428571428,0.0,0.21877058823529413,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0
751,26/12/2017,0.0,-0.2000045776367187,-0.0112499000549322,-0.25,-0.0600004196166992,-0.5200004577636719,0.0,0.0,0.0,0.0,0.0,0.0,0.22629999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3
752,27/12/2017,0.0299999713897705,0.1300048828125,0.1256253925323491,-0.6100006103515625,-0.0299997329711914,-0.30999755859375,0.0,0.0,0.0,0.0,0.217225,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0
753,28/12/2017,0.0199999809265136,0.1199951171875,-0.0012440174102792,0.0200042724609375,0.2799997329711914,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,29/12/2017,-0.0199999809265136,-0.75,0.0385583168029795,-0.55999755859375,0.2400007247924804,0.30999755859375,-0.2732,0.0,0.0,-0.0683,-0.2732,0.0,-0.11354444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0006172839506172818
755,02/01/2018,0.0499999523162841,-0.1100006103515625,0.002487469100953,3.6399993896484375,0.25,2.1300010681152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,03/01/2018,0.0500000715255737,-0.0399932861328125,0.4515053421020498,0.2599945068359375,-0.2300004959106445,-0.0800018310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,04/01/2018,-0.0500000715255737,1.839996337890625,0.1194064369201655,-1.5699920654296875,0.0100002288818359,0.3000030517578125,0.0,0.0,0.0,0.0,0.0,0.0,-0.03340000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625
758,05/01/2018,0.1700000762939453,-0.3799972534179687,-0.0808481201171877,1.5,0.8000001907348633,1.3499984741210938,0.0,0.148,0.0,0.0,0.0,0.0,0.32313333333333333,0.0,-0.032260101010101,0.0,0.0,0.13636363636363635,0.0,0.0
759,08/01/2018,0.0,-0.5699996948242188,0.1156743846893313,5.729995727539063,0.3000001907348633,-0.1500015258789062,0.25428571428571434,0.0,0.0,0.0,0.0,0.0,0.316125,0.3,0.0,0.0,0.0,0.0,0.0,0.0
760,09/01/2018,0.0,-0.4900054931640625,-0.0460207241058352,-2.009994506835937,-0.1200008392334002,-0.55999755859375,0.06743333333333333,0.0,0.0,0.44040000000000007,0.19835000000000003,0.0,0.4229428571428571,0.3666666666666667,0.0,0.0,0.0,0.18333333333333335,0.0,-0.028571428571428574
761,10/01/2018,-0.0200001001358032,-1.1399993896484375,-0.2512507850646965,-2.4799957275390625,-0.3799991607665998,-0.5499992370605469,0.47155,0.0,0.0,0.0,0.2598666666666667,0.0,0.12863076923076924,0.325,0.0,0.0,0.0,0.0,0.0,0.13846153846153847
762,11/01/2018,-0.1799999475479126,1.3400039672851562,-0.0298518920898436,1.7299957275390625,-0.5900001525878906,2.09000015258789,-0.2834,-0.3818,0.0,0.0,-0.12476666666666668,0.0,-0.06686999999999999,0.0,0.15,0.0,0.0,0.0,0.0,0.00496103896103896
763,12/01/2018,0.1000000238418579,2.049995422363281,-0.1082119773864764,-1.1699981689453125,0.1499996185302752,-1.170001983642578,0.1958,0.0,0.0,0.0,0.11333333333333334,0.0,0.15674,0.08,0.0,0.0,0.0,0.0,0.0,-0.04
764,16/01/2018,-0.1000000238418579,3.6300048828125,0.034826830291748,-5.5200042724609375,-0.2100000381469744,-4.1399993896484375,0.0,0.0,0.0,0.0,0.26183999999999996,0.0,0.16392,-0.025,0.0,0.0,-0.1,0.07999999999999999,0.0,0.096
765,17/01/2018,0.1000000238418579,-1.0500030517578125,-0.0733851470947266,-1.0500030517577983,-0.1700000762939453,0.9599990844726562,-0.20095,0.0,0.0,0.0,-0.1868,0.0,-0.09406875,0.0,0.0,0.0,0.0,0.007272727272727269,0.0,-0.049715909090909095
766,18/01/2018,-0.0500000715255737,-0.6399993896484375,0.0820921375274661,-9.039993286132828,-1.299999713897705,-0.529998779296875,-0.09624285714285714,0.0,0.0,0.0,-0.0399,0.0,0.0,-0.021349206349206357,0.0,0.0,-0.26666666666666666,-0.02262626262626263,0.0,0.0
767,19/01/2018,-0.0499999523162841,2.5,-0.0012440174102783,-1.900001525878892,0.3399996757507324,-2.09000015258789,0.12138,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
