,idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
1033,1033,11/02/2019,0.0,-4.129997253417969,0.2587134752273559,-0.1500015258789062,-0.0199999809265132,-0.8400001525878906,0.2420133333333333,0.0,0.0827411764705882,0.0,0.290825,0.0,-0.021523076923076923,-0.03664502164502164,0.0,0.01085115864527629,0.0,-0.03987418831168831,0.0,-0.04983974358974359,-5.8,59.0,21.2,0,15.7,49.8,34.2,5,25.8,74.7,26.9,5,24.0,76.2,28.9,5,15.7,49.8,34.2,5,21.0,77.0,29.5,2
1034,1034,12/02/2019,0.0,2.0,-0.0111944595336908,-0.410003662109375,-0.0099999904632572,-0.5499992370605469,0.04267307692307693,0.0,0.06206250000000001,0.14544,-0.011590000000000003,0.0,-0.13588076923076922,-0.03572746697746698,0.0,0.07386363636363635,0.21944444444444447,0.02375631313131312,0.0,0.0819420163170163,-3.0,53.9,29.5,0,16.3,50.5,36.4,5,16.9,84.9,29.9,5,16.1,88.0,16.9,5,16.3,50.5,36.4,5,20.8,77.5,24.1,2
1035,1035,13/02/2019,0.0299999713897705,2.089996337890625,0.2164242376327512,1.2800064086914062,0.0099999904632572,0.2599983215332031,0.17643666666666669,0.0,0.17687999999999998,0.7345,0.13212857142857143,0.22647777777777778,0.43529999999999996,0.05572366522366522,0.0,0.030060606060606062,0.052314814814814814,0.051713048855905996,0.08751322751322752,0.008787878787878789,2.1,54.8,26.5,10,15.8,36.9,38.9,2,16.4,85.5,16.9,5,15.8,84.9,16.4,5,15.8,36.9,38.9,2,20.0,77.5,35.3,2
1036,1036,14/02/2019,0.0100001096725463,0.1399993896484375,0.0236323707580563,-1.3100051879882812,-0.0099999904632572,0.6100006103515696,0.14376551724137931,0.09852,0.21019999999999997,0.0,0.11197142857142854,0.024511111111111133,0.0,0.03743520488132557,0.08916666666666666,0.07041666666666667,-0.015151515151515152,0.05991781655844153,-0.012920875420875423,0.02589285714285714,4.1,83.1,32.6,5,15.2,27.4,30.6,2,20.6,80.6,10.7,5,19.7,76.2,16.0,5,15.2,27.4,30.6,2,19.2,70.9,27.7,2
1037,1037,15/02/2019,-0.0600000619888305,2.0500030517578125,-0.0646784395217903,0.9500045776367188,0.1000001430511474,0.3100013732910085,0.3395125,0.36043333333333333,0.04572727272727273,0.0267,0.07070000000000001,0.0,0.0,0.1717667748917749,0.10555555555555558,0.07350780532598714,0.14583333333333334,0.004665704665704666,0.0,0.0,2.3,68.0,31.4,5,16.0,29.1,31.7,2,22.9,65.5,15.0,2,21.2,61.3,20.2,0,16.0,29.1,31.7,2,19.2,70.1,24.1,2
1038,1038,19/02/2019,0.0099999904632568,-2.0100021362304688,-0.0733854299545284,1.7599945068359375,0.0299999713897705,-0.0699996948242187,0.10551666666666666,0.13396666666666665,0.2023,0.2707,0.1286875,0.2083,0.3168714285714286,0.07018298059964725,0.15,0.22916666666666666,0.11700757575757575,0.1382440476190476,0.14642857142857144,0.14128787878787877,-2.2,44.4,27.1,0,14.1,34.7,33.5,0,24.6,72.0,13.5,2,23.5,71.6,20.1,2,14.1,34.7,33.5,0,21.0,64.9,24.1,2
1039,1039,20/02/2019,-0.0199999809265136,0.8199996948242188,0.1181624195098876,-0.3199996948242187,0.3299999237060547,0.6800003051757812,0.10740689655172418,0.210575,0.11257500000000001,-0.09614736842105263,0.1194111111111111,-0.4466,0.3954625,0.09052175651792513,0.23333333333333328,0.017829335016835014,0.07774920255183412,0.04712557675520638,0.0,0.03229166666666667,-1.8,58.3,34.2,2,14.9,35.0,32.0,0,24.7,69.4,14.3,2,23.1,73.6,14.6,2,14.9,35.0,32.0,0,20.5,69.4,27.7,0
1040,1040,21/02/2019,-0.0099999904632568,-0.3799972534179687,0.0534842628479008,6.450004577636719,0.1700000762939457,1.5999984741210938,0.14282094594594597,0.0,0.34858571428571433,0.24334666666666668,0.21649999999999997,0.0,0.1093857142857143,0.09021735209235208,0.0,0.019841269841269837,0.11687301587301588,0.15666666666666668,0.0,0.21104497354497356,-2.8,54.4,30.3,2,16.0,33.3,35.3,0,26.5,66.6,10.1,2,23.8,70.8,11.1,2,16.0,33.3,35.3,0,20.0,80.1,27.7,2
1041,1041,22/02/2019,0.0099999904632568,1.839996337890625,0.1019927389144896,-0.0800018310546875,0.1099998950958247,0.8199996948242188,0.1914644444444445,0.0,0.187175,0.292825,0.1189,0.2716,0.17128749999999998,0.08303048340548339,0.0,-0.022727272727272728,0.15,0.13175925925925927,0.2333333333333333,0.04772050865800865,-2.6,43.6,30.2,0,18.1,31.2,36.4,0,27.2,67.0,13.0,2,25.1,69.2,16.4,2,18.1,31.2,36.4,0,19.6,79.4,29.5,2
1042,1042,25/02/2019,-0.0600000619888305,0.279998779296875,0.399264813804626,2.389999389648437,-0.0099999904632568,0.2999992370605469,0.10583829787234043,0.0,0.142975,0.10767777777777779,0.121675,0.0,0.2016,0.005694406066746492,0.0,0.03409090909090909,0.08636363636363636,0.09931818181818182,0.0,0.1415213358070501,4.9,44.4,32.5,2,13.9,45.3,35.6,3,21.5,84.6,29.8,5,19.6,88.0,24.2,5,13.9,45.3,35.6,3,20.9,66.6,25.9,0
1043,1043,26/02/2019,-0.0399999618530273,-1.8499984741210933,0.0945300487518308,-0.5699996948242188,-0.1500000953674316,-0.5099983215332031,0.22923170731707312,0.0,0.0,0.09674,0.29981,0.0,0.2135181818181819,0.03716740576496674,0.13333333333333333,0.0,0.2425,0.031344696969696974,0.0,0.5159090909090909,8.4,34.1,37.2,0,13.4,48.3,36.7,3,18.0,82.6,17.4,5,16.0,89.1,13.0,5,13.4,48.3,36.7,3,20.4,74.8,20.5,2
1044,1044,27/02/2019,0.0299999713897705,0.220001220703125,-0.1579644708633418,1.279998779296875,0.0300002098083496,0.8400001525878906,0.29927407407407397,0.0,0.38637499999999997,0.16161666666666666,0.11464285714285714,0.0,-0.1828,0.03375741542408208,0.0,0.0,0.23626543209876547,0.030465367965367973,0.0,0.0,9.0,37.9,32.3,0,13.8,44.0,34.2,2,18.0,85.5,13.8,2,16.5,86.0,11.1,2,13.8,44.0,34.2,2,21.0,75.5,22.3,2
1045,1045,28/02/2019,-0.0399999618530273,-1.9300003051757808,0.0621906875610349,-0.9899978637695312,0.059999942779541,-3.779998779296875,0.3043916666666667,0.0,0.08808,0.352325,-0.00028837209302324856,0.0,0.052511764705882355,0.037590187590187556,0.0,0.0,0.1758838383838384,0.02310575199071876,0.0,0.017294796706561408,8.9,43.8,35.4,2,14.7,34.0,33.8,2,20.4,77.0,18.1,2,19.1,77.1,18.2,2,14.7,34.0,33.8,2,20.8,75.5,25.9,2
1046,1046,01/03/2019,0.0299999713897702,1.0,0.0111944595336925,-0.5,0.0299999713897705,-1.8899993896484373,0.19214999999999996,0.0,0.3868833333333333,0.016858333333333333,0.07075428571428571,0.0,0.1082818181818182,0.01585858585858586,0.0,0.12037037037037039,0.037500000000000006,0.07607864357864356,0.05454545454545454,0.2318181818181818,8.1,42.7,28.9,0,14.7,33.2,33.1,2,21.2,77.6,13.2,2,19.4,80.1,11.2,2,14.7,33.2,33.1,2,20.3,77.4,27.7,2
1047,1047,04/03/2019,-0.0299999713897702,-1.0,0.0223886362075793,-2.3000030517578125,-0.0299999713897705,-0.3400001525878906,0.037730769230769234,0.0,0.47515,-0.0803136363636364,-0.17306000000000002,0.0,0.21511999999999998,0.02905205905205905,0.0,0.0,-0.0064738292011019384,0.023127272727272722,0.13636363636363635,0.20989393939393935,7.2,56.6,18.9,0,14.8,28.1,32.0,0,25.9,71.0,29.1,5,23.4,76.1,25.2,5,14.8,28.1,32.0,0,19.9,73.9,24.1,0
1048,1048,05/03/2019,0.0099999904632568,-0.6699981689453125,0.0211446187973027,-0.55999755859375,0.2100000381469731,0.3699989318847656,0.26137,0.2732,0.9589,-0.018812500000000006,0.08889354838709677,0.0,0.34705882352941175,0.0008333333333333332,0.0,0.4579365079365079,0.022348484848484864,0.025195503421309873,0.0,0.07518907563025211,6.8,69.0,35.8,5,16.3,22.2,33.1,0,23.0,83.9,16.9,5,21.7,84.4,23.7,5,16.3,22.2,33.1,0,20.0,72.9,25.9,2
1049,1049,06/03/2019,-0.0099999904632568,-2.1200027465820312,0.1306006135940558,-1.55999755859375,0.0399999618530269,-0.8300018310546804,0.19381874999999998,0.0,0.22694,0.17452,0.21385714285714283,0.0,-0.28454999999999997,0.14178503787878785,0.0,0.12792929292929295,0.0125,0.06731292517006802,0.0,-0.26250000000000007,5.7,82.5,37.5,5,16.4,24.3,33.1,2,22.8,84.3,17.9,5,21.9,83.4,16.5,5,16.4,24.3,33.1,2,20.1,71.9,25.9,2
1050,1050,07/03/2019,0.0,-1.2900009155273438,-0.0248763881683355,-1.7700042724609375,0.2299997806549072,-0.8899993896484446,0.1689222222222222,0.2732,0.7015333333333333,0.26150476190476196,0.2262,0.0,0.1557076923076923,0.02626262626262625,0.0,0.06666666666666665,0.1842495533566962,0.08100378787878786,0.0,0.25535714285714284,5.7,68.0,25.5,2,15.7,26.7,30.6,2,24.7,80.7,21.5,2,23.7,76.6,20.4,5,15.7,26.7,30.6,2,20.4,71.2,29.5,2
1051,1051,08/03/2019,-0.0099999904632568,-0.970001220703125,-0.3781196292877204,-1.6299972534179688,-0.0799999237060546,0.0600013732910156,0.11335714285714286,0.0,0.27318000000000003,0.14235714285714288,0.06105185185185186,0.1591,0.19378571428571428,0.07266568748711608,0.0,0.030147907647907646,0.24095238095238095,0.0914242958687403,0.24166666666666664,0.2510204081632653,2.9,59.0,35.1,10,15.3,27.3,29.9,2,22.0,81.1,42.9,5,20.1,86.3,30.4,5,15.3,27.3,29.9,2,19.7,70.9,25.9,2
1052,1052,11/03/2019,-0.0699999928474426,0.19000244140625,0.152989249801636,2.540000915527344,0.2400002479553222,0.979999542236328,0.35127272727272735,0.0,0.28150000000000003,0.11813636363636365,0.0838,0.31635,0.1805076923076923,0.11673840679522497,0.0,0.028571428571428564,0.052617079889807156,0.06406926406926407,0.11666666666666665,0.07593240093240093,4.0,62.7,20.1,10,14.0,31.6,37.1,0,17.4,87.2,16.3,5,16.2,86.0,16.4,5,14.0,31.6,37.1,0,19.2,71.8,25.9,2
1053,1053,12/03/2019,0.0199999809265136,-0.089996337890625,0.0186574325561528,-0.0400009155273437,-0.0700001716613769,0.5900001525878906,0.30624999999999997,0.0,0.3788666666666667,0.18931363636363638,0.26253076923076923,0.0,0.1538222222222222,0.0631130179344465,0.0,0.33615845959595964,0.05152080873671782,0.0024725274725274733,0.0,0.07954545454545454,5.6,52.7,50.5,2,13.6,29.3,30.6,0,19.3,84.0,11.7,2,18.2,80.3,14.6,2,13.6,29.3,30.6,0,19.1,69.8,27.7,2
1054,1054,13/03/2019,0.0500000119209289,-0.1100006103515625,0.1952790531158443,0.7399978637695312,0.2899999618530273,0.979999542236328,0.15026190476190474,0.21315,0.296,0.18359090909090908,0.31527777777777777,0.2109,-0.15689473684210525,-0.006514550264550266,0.11,-0.1,0.06344998278236914,0.04074074074074074,0.06587301587301586,0.034868421052631576,1.5,43.2,47.3,2,13.2,26.6,32.4,0,20.7,73.4,12.7,2,19.5,72.6,21.9,2,13.2,26.6,32.4,0,18.7,69.4,22.3,0
1055,1055,14/03/2019,0.0299999713897705,-1.3499984741210938,0.0659221740722655,-1.4799957275390625,-0.0999999046325683,0.0299987792968821,0.28928333333333334,0.35440000000000005,0.009375000000000001,0.4370571428571428,0.3682421052631579,0.3644333333333334,0.08401111111111113,0.08828924162257495,0.4066666666666667,0.0,0.1705272108843537,0.03496240601503759,0.11349206349206348,-0.00925925925925926,2.3,37.7,22.8,0,12.7,28.3,30.6,0,19.7,77.8,61.1,2,18.5,79.2,13.0,2,12.7,28.3,30.6,0,19.3,66.7,22.3,2
1056,1056,15/03/2019,0.0400000810623168,-0.0500030517578125,-0.0335828128814696,0.6899948120117188,-0.0500001907348632,0.5300025939941335,0.31907692307692304,0.21315,0.20003529411764703,-0.04853750000000002,0.38445714285714283,0.30415000000000003,-0.26586666666666664,0.06153846153846153,0.11,-0.010160427807486641,0.04121527777777778,0.21142857142857147,0.2333333333333333,0.19444444444444445,3.9,40.2,18.9,0,12.4,30.1,32.8,0,20.3,88.5,11.4,5,19.3,84.6,18.1,5,12.4,30.1,32.8,0,19.0,70.2,25.9,2
1057,1057,18/03/2019,-0.0100001096725463,0.4300003051757812,0.052239679718018,1.0100021362304688,-0.0399999618530273,-0.5200004577636719,0.3749111111111111,0.1531,0.43850000000000006,0.22680000000000003,0.18096666666666664,0.0,0.012299999999999998,0.14534231200897865,0.22,0.2833333333333333,0.007012987012987004,0.11430976430976433,0.0,0.15829545454545454,9.0,36.3,18.3,0,13.6,23.8,32.0,0,20.5,83.4,11.7,5,19.2,81.4,14.6,2,13.6,23.8,32.0,0,18.3,72.0,24.1,2
1058,1058,19/03/2019,-0.0099999904632568,-0.3000030517578125,-0.0360702819824219,-1.1999969482421875,-0.0999999046325683,-0.6100006103515625,0.06862499999999998,0.4019,0.30635,-0.059566666666666664,0.1522111111111111,0.24580000000000002,-0.054750000000000035,0.000984848484848483,0.0,0.03409090909090909,-0.03253968253968254,0.04510582010582011,0.1369047619047619,-0.026785714285714288,9.9,36.7,34.1,2,13.9,27.3,29.2,2,20.3,89.0,11.9,5,19.6,83.3,20.1,5,13.9,27.3,29.2,2,17.9,72.5,22.3,0
1059,1059,20/03/2019,0.0200001001358032,-1.089996337890625,-0.124381657981873,-0.7900009155273438,0.0100002288818359,-0.7000007629394531,0.09411333333333328,0.1421,0.011243750000000014,-0.03423333333333333,0.15293333333333334,0.0,-0.21075,-0.02272727272727274,0.02888888888888889,0.04545454545454545,-0.11870370370370371,0.11212121212121212,0.0,0.13392857142857142,7.5,65.6,38.1,5,14.4,25.4,34.2,3,15.7,90.5,27.5,5,14.4,92.3,16.8,5,14.4,25.4,34.2,3,18.4,70.6,24.1,0
1060,1060,21/03/2019,-0.0100001096725463,0.9199981689453124,0.013681928634643,1.0699996948242188,-0.0100002288818359,0.3600006103515625,-0.022769230769230767,0.2094,0.2937666666666667,0.018390909090909093,0.15252000000000004,0.0,-0.3178,-0.017482517482517487,-0.024999999999999998,0.23611111111111108,-0.0101010101010101,0.039999999999999994,0.0,0.0,6.0,74.7,26.3,5,13.7,25.8,30.6,0,13.8,86.2,14.5,5,12.9,85.2,13.0,5,13.7,25.8,30.6,0,18.5,70.2,24.1,0
1061,1061,22/03/2019,-0.0299999713897705,-4.040000915527337,-0.1032367563247671,-2.790000915527344,-0.0900001525878906,-1.1800003051757812,0.23120909090909095,0.33755,0.05490769230769231,0.2553,0.29214285714285715,0.0,0.4939,0.050045913682277315,0.0,0.07365967365967366,-0.15000000000000002,0.01948051948051948,0.0,0.0,7.2,55.2,20.8,0,13.9,22.5,29.5,0,16.0,85.1,12.2,2,15.2,81.6,12.8,2,13.9,22.5,29.5,0,18.6,72.5,22.3,0
1062,1062,25/03/2019,-0.0799999833106994,-0.4799995422363352,-0.0883108102798466,-1.1399993896484375,-0.2299997806549072,-0.0499992370605468,0.37206,0.4019,0.1894,0.1272111111111111,0.08777857142857141,0.0,0.0,0.1632727272727273,0.0,0.0,0.016666666666666663,0.06948051948051948,0.0,0.0,9.0,40.4,37.9,0,13.4,29.3,30.2,0,20.0,84.9,12.7,5,18.4,83.6,20.2,5,13.4,29.3,30.2,0,18.8,70.0,24.1,2
1063,1063,26/03/2019,0.0200000405311585,0.94000244140625,-0.0199008842468257,-0.5400009155273438,0.0,-0.3899993896484375,0.2084764705882353,0.4215,0.2124285714285714,-0.11316000000000001,-0.1462,0.0,0.0,0.08372512641420204,0.0,0.05519480519480519,-0.009999999999999998,-0.075,0.0,0.0,11.1,29.6,33.5,0,13.4,27.7,29.5,3,15.4,95.5,23.9,5,14.7,92.3,16.8,5,13.4,27.7,29.5,3,18.4,73.4,25.9,0
1064,1064,27/03/2019,0.049999952316284,-0.2600021362304687,-0.1529895326614374,-0.8899993896484375,-0.0199999809265136,-0.2900009155273437,0.08285000000000001,0.0,0.1902166666666667,0.2177,0.1588625,0.0,0.12845714285714288,0.08705018939393938,0.0,0.06893939393939393,0.24785714285714283,0.09479166666666666,0.0,0.026659451659451657,11.4,30.1,33.5,0,13.9,22.2,33.1,0,12.9,94.1,11.7,5,12.6,92.1,14.6,5,13.9,22.2,33.1,0,19.0,72.0,25.9,2
1065,1065,28/03/2019,0.0099999904632568,0.3400001525878906,-0.0534839799880986,1.0199966430664062,-0.0600001811981201,0.5499992370605469,0.0952576923076923,0.1323,0.0,0.38039999999999996,0.2734857142857143,0.0,0.08209130434782608,0.07883158508158508,0.075,0.0,0.09760416666666666,0.16726190476190478,0.0,0.08097469257795345,8.1,38.7,29.9,0,13.7,22.8,29.5,2,14.8,88.8,10.9,2,14.1,87.0,9.4,2,13.7,22.8,29.5,2,18.6,72.9,25.9,2
1066,1066,29/03/2019,0.0,1.3400039672851562,0.0883108102798457,0.8100051879882812,-0.0899999141693115,0.4599990844726491,0.08952258064516129,0.0,0.0,0.0,0.1067125,0.0,0.34565,0.09916212819438626,0.0,0.0,-0.1,0.05669642857142857,0.0,0.15833333333333333,6.6,32.4,18.9,0,15.5,15.2,23.4,2,17.6,86.4,10.9,5,16.7,85.0,11.1,5,15.5,15.2,23.4,2,18.7,73.3,29.5,2
1067,1067,01/04/2019,0.0299999713897705,1.1599960327148438,0.1778656379699708,2.2199935913085938,0.4300000667572021,0.3000030517578196,0.16479999999999997,0.0,-0.1366,0.21391818181818187,0.1356111111111111,0.0,0.11356666666666666,0.19155151515151522,0.0,-0.041666666666666664,0.12056263391490664,0.2888888888888889,0.0,0.10208333333333335,11.4,34.9,30.5,2,14.0,35.2,34.2,3,22.4,87.6,15.3,5,20.9,90.6,12.8,5,14.0,35.2,34.2,3,18.2,72.1,27.7,2
1068,1068,02/04/2019,-0.0399999618530273,0.44000244140625,0.0920422967910763,-1.2999954223632812,0.1599998474121093,-0.6500015258789062,0.13432307692307693,0.2732,0.19191818181818182,0.21498181818181816,0.22110000000000002,0.0,0.23205,0.06662004662004663,-0.041666666666666664,-0.014876033057851245,0.1536525974025974,0.018035714285714287,0.0,0.03138888888888888,10.7,44.8,36.9,5,13.2,40.8,27.4,3,22.2,82.6,22.1,5,21.1,81.9,20.1,5,13.2,40.8,27.4,3,18.8,62.4,22.3,2
1069,1069,03/04/2019,0.0299999713897705,0.30999755859375,-0.0099504421234124,1.30999755859375,-0.1599998474121093,-0.0800018310546875,0.23341818181818183,0.042666666666666665,0.0903,0.1662625,0.19654545454545455,0.0,0.10527894736842107,0.22838154269972455,-0.0625,-0.012500000000000011,0.10933779761904762,0.2537878787878788,0.0,0.06052631578947369,9.8,48.6,17.7,0,12.5,51.6,26.3,2,22.0,81.2,9.6,2,20.5,79.5,16.3,2,12.5,51.6,26.3,2,19.9,54.4,18.4,2
1070,1070,04/04/2019,-0.0499999523162841,0.8400039672851562,0.0236326536178586,1.3400039672851562,0.059999942779541,0.6000022888183594,0.25126000000000004,0.27475,0.2233,0.14285,0.2539,0.32085,0.19727999999999998,0.07472294372294373,0.0,0.009090909090909087,0.0,0.07465986394557823,0.0244047619047619,0.03765151515151515,11.4,46.2,32.8,0,10.4,61.6,30.6,0,22.1,81.1,26.2,5,20.6,82.9,18.4,5,10.4,61.6,30.6,0,19.2,67.0,25.9,0
1071,1071,05/04/2019,0.0099999904632568,0.5399932861328125,0.0,0.589996337890625,0.5300002098083496,0.25,0.30929259259259256,0.0,0.11297500000000002,0.3221181818181819,0.23669166666666666,-0.25,0.30397142857142867,0.09469135802469134,0.0,0.08125,0.23152548209366391,0.2017676767676768,-0.35,0.12272727272727273,9.2,51.4,38.2,5,9.4,59.8,27.4,3,15.8,82.2,25.9,5,14.5,79.8,20.0,5,9.4,59.8,27.4,3,18.1,81.0,25.9,0
1072,1072,08/04/2019,0.0199999809265136,0.9200057983398438,0.0509962280273441,0.8000030517578125,-0.2400002479553222,-0.2000007629394531,0.19134499999999993,0.2732,0.290975,0.1822625,0.11364,0.0,0.084025,0.135762987012987,-0.08333333333333333,0.08409090909090908,0.1275568181818182,0.11863636363636362,0.0,0.0625,15.3,34.8,23.0,0,13.3,17.0,24.8,0,17.3,78.5,15.0,0,16.5,74.0,20.1,0,13.3,17.0,24.8,0,17.7,77.6,25.9,2
1073,1073,09/04/2019,0.0,-1.5500030517578125,-0.104480490875245,-2.160003662109375,0.0700001716613769,-0.1500015258789062,0.08432142857142856,0.4019,0.16579999999999998,0.22717142857142858,0.25,0.0,0.20244444444444445,0.11476422387136673,0.0,0.0737689393939394,-0.05714285714285715,-0.03181818181818183,0.0,-0.125,10.9,33.3,52.9,0,12.6,16.1,27.7,0,17.1,80.6,13.2,2,16.0,81.5,16.3,2,12.6,16.1,27.7,0,17.7,75.1,27.7,2
1074,1074,10/04/2019,0.0099999904632566,0.5900039672851562,-0.0410457859039299,0.7700042724609375,0.0199999809265136,0.0600013732910156,0.1948375,0.0,0.27352999999999994,0.3774625,0.17720000000000002,0.17,0.063005,0.13649891774891773,0.0,0.13727272727272727,0.17625000000000002,-0.016363636363636365,-0.025,0.011796536796536796,7.2,36.8,60.9,0,12.2,16.4,28.8,0,20.4,73.8,13.0,2,18.8,76.9,16.3,2,12.2,16.4,28.8,0,17.6,71.2,24.1,2
1075,1075,11/04/2019,0.0199999809265138,0.1099929809570312,0.0161696805953974,-2.840003967285156,-0.1100001335144043,-0.6699981689453125,0.0017187500000000033,0.4588,0.119175,0.06743333333333333,0.03165833333333332,-0.2023,0.01441666666666667,-0.0038657407407407416,0.25,-0.11249999999999999,-0.022222222222222223,0.036111111111111115,0.0,0.12916666666666668,7.9,41.9,38.4,2,11.7,21.5,30.6,0,18.4,81.7,16.9,5,17.3,80.9,18.2,5,11.7,21.5,30.6,0,18.0,66.9,27.7,2
1076,1076,12/04/2019,-0.0399999618530273,0.7900009155273438,-0.2475195814132691,0.9500045776367188,0.0500001907348632,-0.1300010681152343,0.0065464285714285685,0.0,0.08932,0.15369999999999995,-0.038731818181818194,0.13396666666666665,0.11410000000000001,0.07784606266749124,0.3,-0.11636363636363636,0.09738095238095237,-0.012596746687655784,0.0880952380952381,0.24727891156462586,8.3,40.6,38.2,2,10.1,24.7,35.3,0,17.2,89.0,15.8,5,15.9,85.7,16.3,5,10.1,24.7,35.3,0,17.0,68.3,25.9,0
1077,1077,15/04/2019,0.0199999809265134,0.7700042724609375,-0.0671659086227416,-1.4000015258789062,-0.0799999237060546,-0.5,0.0713,0.1366,0.18557500000000002,0.10115,0.08889090909090908,-0.3455,-0.05171666666666667,0.02733201581027668,-0.05000000000000002,0.15918560606060606,-0.03333333333333333,-0.01921487603305785,-0.13484848484848486,0.008333333333333333,14.0,39.3,32.4,5,12.3,12.9,20.5,2,21.4,75.5,20.8,2,19.4,75.3,16.0,2,12.3,12.9,20.5,2,16.4,77.9,24.1,2
1078,1078,16/04/2019,-0.0099999904632566,0.6500015258789062,0.103236756324768,0.9499969482421876,-0.2400002479553222,0.1599998474121093,0.104535,0.0,0.0,0.6415,0.1938090909090909,0.20095,-0.06919333333333334,0.03645292207792207,0.3,0.0,0.46875,0.008530106257378982,0.05714285714285714,-0.07211784511784512,11.1,38.1,47.8,2,13.8,16.0,24.8,2,20.1,81.2,17.9,2,19.0,81.5,20.3,2,13.8,16.0,24.8,2,17.6,71.7,24.1,2
1079,1079,17/04/2019,0.0099999904632566,0.55999755859375,0.1094557119369508,-1.1100006103515625,-0.1999998092651367,1.1500015258789062,0.1303285714285714,0.4019,0.4939,0.20341666666666666,0.18719473684210525,0.397725,0.2653461538461538,0.12142857142857143,0.0,0.0,0.11778846153846152,0.16771929824561405,0.17977272727272728,0.14,12.5,34.2,22.5,0,14.3,14.0,27.0,2,19.5,86.9,16.3,2,18.8,83.3,14.8,2,14.3,14.0,27.0,2,18.3,70.4,22.3,2
1080,1080,18/04/2019,0.0,0.3499984741210937,-0.069653660583496,0.470001220703125,-0.059999942779541,-0.5,0.12010000000000001,0.0,-0.0511,0.05680000000000002,0.27978888888888886,0.0,0.0,-0.016582251082251087,0.3,0.3,0.058333333333333334,0.05248316498316498,0.0,0.0625,15.5,32.1,21.7,0,13.3,13.7,29.2,0,20.2,86.4,17.9,2,19.1,81.3,14.9,2,13.3,13.7,29.2,0,18.6,64.9,22.3,2
1081,1081,22/04/2019,0.0,-1.4000015258789062,-0.0472650243759158,-0.4000015258789062,-0.0500001907348632,-1.0,0.14662999999999998,0.2925,0.0,0.20095,0.14027499999999998,0.07594999999999999,0.04526,0.003246753246753242,0.1725,0.0,0.0,0.021103896103896097,-0.06785714285714285,0.10060606060606062,12.9,38.7,33.2,2,10.6,21.4,28.1,0,17.1,94.5,19.5,5,17.0,90.0,16.2,5,10.6,21.4,28.1,0,17.1,70.1,20.5,2
1082,1082,23/04/2019,-0.1199999451637267,0.470001220703125,-0.0074626901626588,-3.1199951171875,-0.0399999618530277,-0.5900001525878906,-0.12622631578947371,0.025733333333333334,0.2627,0.10191428571428572,-0.07871666666666667,0.0,0.25229999999999997,0.05071991848307638,0.09999999999999999,-0.07500000000000001,0.1255952380952381,0.06625631313131312,0.0,-0.1,15.7,32.3,25.5,0,10.7,29.3,32.0,0,14.2,93.3,13.2,5,14.5,89.7,14.5,5,10.7,29.3,32.0,0,18.5,66.4,22.3,2
1083,1083,24/04/2019,0.0299999713897706,0.8000030517578125,-0.0771166336059563,-2.25,-0.100000143051147,-0.6300010681152344,0.053133333333333324,0.0,0.0,0.054583333333333345,-0.052300000000000006,0.07594999999999999,0.16364444444444445,-0.029799783549783552,0.0,0.0,-0.12916666666666665,-0.03722943722943723,-0.06785714285714285,0.16907407407407407,18.4,33.2,20.9,0,10.5,37.4,32.0,0,14.4,95.2,10.3,5,14.7,88.2,16.3,5,10.5,37.4,32.0,0,18.4,68.8,27.7,2
1084,1084,25/04/2019,-0.0600000023841857,-2.7000045776367188,-0.0945300487518308,-1.9300003051757808,-0.0999999046325683,-0.3300018310546875,0.10589333333333334,0.4019,-0.07585000000000001,0.0,-0.03158333333333333,0.0,0.0,0.03301767676767676,0.0,-0.015909090909090914,0.0,0.07922077922077922,0.0,0.0,19.7,32.3,26.9,0,10.1,39.0,37.1,0,15.6,87.6,16.1,5,14.9,82.4,13.1,5,10.1,39.0,37.1,0,17.2,78.2,25.9,2
1085,1085,26/04/2019,0.0099999904632568,0.2400054931640625,-0.118162419509888,0.6899948120117188,0.2000000476837153,0.94000244140625,0.0014187499999999999,0.0,0.0,0.28905000000000003,0.026366666666666667,0.0,0.5668,0.050625,0.0,0.0,0.09166666666666667,-0.005303030303030305,0.0,0.625,19.6,29.4,26.8,0,9.7,48.1,35.6,0,16.1,90.4,15.8,5,15.3,85.1,12.6,2,9.7,48.1,35.6,0,16.8,78.3,29.5,2
