datetime,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions
2019-10-29,15.8,13.8,32.4,2
2019-10-30,15.5,12.7,23.0,2
2019-10-31,17.6,17.7,37.1,2
2019-11-01,15.6,25.9,32.8,0
2019-11-02,16.2,20.8,34.2,3
2019-11-03,14.6,29.4,34.2,3
2019-11-04,13.0,31.6,31.0,0
2019-11-05,13.8,28.6,31.7,0
2019-11-06,14.2,26.9,30.6,2
2019-11-07,15.8,22.7,34.6,0
2019-11-08,15.9,22.9,34.2,0
2019-11-09,15.6,24.0,33.1,0
2019-11-10,16.3,20.5,33.5,5
2019-11-11,15.3,19.4,30.6,2
2019-11-12,15.2,22.9,37.4,2
2019-11-13,14.1,32.2,32.0,0
2019-11-14,14.6,28.4,32.0,0
2019-11-15,15.8,28.9,38.5,2
2019-11-16,15.5,33.4,34.6,2
2019-11-17,15.7,30.4,33.8,2
2019-11-18,16.8,22.7,34.6,0
2019-11-19,16.5,31.2,38.2,0
2019-11-20,16.7,28.4,36.7,0
2019-11-21,16.3,27.6,32.8,0
2019-11-22,16.0,31.2,38.9,0
2019-11-23,16.8,34.5,39.2,3
2019-11-24,15.6,33.6,35.3,0
2019-11-25,14.2,34.7,37.1,0
2019-11-26,13.8,24.4,34.2,2
2019-11-27,14.7,16.2,32.8,2
2019-11-28,15.3,16.8,36.7,0
2019-11-29,14.9,17.8,32.8,0
2019-11-30,15.9,15.2,28.1,0
2019-12-01,15.6,16.5,32.4,5
2019-12-02,15.1,17.8,32.0,0
2019-12-03,13.5,23.9,37.8,0
2019-12-04,13.1,25.1,34.9,2
2019-12-05,14.0,23.0,33.8,2
2019-12-06,14.2,26.1,34.6,0
2019-12-07,13.4,24.5,34.2,0
2019-12-08,12.9,24.9,31.0,2
2019-12-09,13.7,25.3,31.3,2
2019-12-10,14.7,21.5,31.3,0
2019-12-11,15.0,22.1,34.6,0
2019-12-12,16.1,27.0,36.7,0
2019-12-13,16.1,29.1,32.4,0
2019-12-14,16.2,26.8,38.2,0
2019-12-15,15.3,30.1,32.4,0
2019-12-16,15.5,29.8,36.4,0
2019-12-17,15.1,26.9,32.4,2
2019-12-18,15.5,25.1,33.8,3
2019-12-19,15.6,23.0,35.6,0
2019-12-20,15.6,24.3,35.3,0
2019-12-21,15.9,23.2,33.5,3
2019-12-22,16.2,23.1,32.4,2
2019-12-23,17.5,23.7,34.6,0
2019-12-24,17.7,22.8,37.8,0
2019-12-25,17.3,23.4,37.8,0
2019-12-26,17.8,24.4,36.4,2
2019-12-27,16.5,31.6,39.6,5
2019-12-28,17.6,30.5,37.4,2
2019-12-29,17.7,32.0,37.8,2
2019-12-30,15.7,36.3,39.6,0
2019-12-31,16.0,33.8,40.0,0
