datetime,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions
2018-08-11,13.1,54.4,19.5,0
2018-08-12,16.0,53.8,17.6,0
2018-08-13,19.7,54.5,13.2,0
2018-08-14,15.8,47.0,32.7,2
2018-08-15,13.2,56.5,18.4,0
2018-08-16,13.6,59.5,14.8,0
2018-08-17,15.5,58.9,14.5,0
2018-08-18,19.0,56.0,15.3,0
2018-08-19,10.5,51.5,37.6,2
2018-08-20,8.0,59.8,9.1,1
2018-08-21,9.9,55.1,13.2,2
2018-08-22,10.1,55.0,14.8,0
2018-08-23,14.8,46.9,14.5,0
2018-08-24,14.5,43.8,29.4,2
2018-08-25,13.2,37.6,14.5,2
2018-08-26,12.6,49.5,17.9,0
2018-08-27,14.7,46.0,16.1,0
2018-08-28,18.1,44.3,18.1,0
2018-08-29,20.9,42.3,15.8,0
2018-08-30,22.1,38.3,20.8,0
2018-08-31,15.0,60.2,21.3,2
2018-09-01,7.9,79.9,17.9,4
2018-09-02,11.1,57.9,14.0,3
2018-09-03,13.9,47.6,13.5,0
2018-09-04,15.2,47.3,19.2,0
2018-09-05,17.6,46.3,20.8,0
2018-09-06,19.7,42.3,25.2,0
2018-09-07,21.5,32.7,17.1,0
2018-09-08,21.2,30.9,18.4,0
2018-09-09,21.4,33.3,15.3,0
2018-09-10,21.5,39.4,16.8,2
2018-09-11,21.0,47.4,21.5,2
2018-09-12,22.0,48.5,17.6,0
2018-09-13,19.8,59.7,36.6,5
2018-09-14,14.7,74.9,13.0,4
2018-09-15,17.7,71.1,20.2,2
2018-09-16,20.1,61.4,29.8,2
2018-09-17,19.5,54.0,16.1,2
2018-09-18,21.3,50.2,15.6,0
2018-09-19,20.0,47.9,31.9,0
2018-09-20,17.2,45.3,15.6,0
2018-09-21,22.3,54.0,14.0,0
2018-09-22,26.1,48.3,18.1,0
2018-09-23,28.7,42.3,31.9,5
2018-09-24,21.8,70.4,26.2,5
2018-09-25,21.7,64.5,16.3,2
2018-09-26,23.2,65.3,16.3,2
2018-09-27,24.7,61.3,18.7,2
2018-09-28,25.3,64.2,19.2,2
2018-09-29,27.5,52.6,25.9,0
2018-09-30,27.5,43.9,18.4,0
2018-10-01,22.8,58.2,38.4,2
2018-10-02,15.5,68.2,28.3,2
2018-10-03,18.4,48.6,21.3,2
2018-10-04,19.3,52.4,16.3,2
2018-10-05,20.3,39.7,16.9,2
2018-10-06,20.6,40.9,14.5,2
2018-10-07,22.8,44.5,15.6,2
2018-10-08,26.2,37.9,14.3,0
2018-10-09,26.4,35.9,34.5,5
2018-10-10,21.4,50.6,27.0,2
2018-10-11,16.1,82.1,14.8,1
2018-10-12,14.1,85.8,17.1,5
2018-10-13,15.7,69.7,21.3,2
2018-10-14,16.2,72.5,20.0,1
2018-10-15,18.6,58.7,19.6,0
2018-10-16,21.9,52.1,17.9,0
2018-10-17,25.6,44.6,13.7,0
2018-10-18,28.1,42.2,39.7,5
2018-10-19,21.4,80.9,28.3,4
2018-10-20,22.0,73.1,14.3,5
2018-10-21,22.9,76.2,15.8,5
2018-10-22,21.8,86.1,21.2,4
2018-10-23,18.3,83.4,27.5,4
2018-10-24,19.4,76.1,13.8,2
2018-10-25,19.6,89.6,11.4,4
2018-10-26,20.3,82.3,30.0,5
2018-10-27,18.1,84.1,18.7,4
2018-10-28,19.8,81.5,15.8,2
2018-10-29,20.8,79.1,14.0,2
2018-10-30,24.3,70.4,11.4,2
2018-10-31,22.0,75.6,24.4,5
2018-11-01,18.2,74.8,14.5,4
2018-11-02,21.6,70.8,12.7,2
2018-11-03,24.3,66.4,16.6,2
2018-11-04,25.2,64.3,14.2,2
2018-11-05,24.3,70.1,20.2,2
2018-11-06,20.6,79.3,27.0,5
2018-11-07,18.7,82.4,11.4,4
2018-11-08,21.3,74.6,17.9,2
2018-11-09,24.1,67.8,17.6,2
2018-11-10,25.1,68.2,19.2,2
2018-11-11,26.8,66.0,21.5,2
2018-11-12,26.7,72.4,16.3,2
2018-11-13,20.9,79.7,23.3,5
2018-11-14,19.3,63.7,11.7,2
2018-11-15,20.9,58.0,19.7,0
2018-11-16,23.3,63.5,17.1,2
2018-11-17,25.8,65.7,11.2,5
2018-11-18,18.9,66.7,37.4,5
2018-11-19,18.9,67.3,20.0,2
2018-11-20,21.8,72.2,12.5,2
2018-11-21,22.8,75.9,19.0,2
2018-11-22,24.8,68.2,31.7,5
2018-11-23,22.9,60.7,24.4,5
2018-11-24,22.5,61.2,18.4,2
2018-11-25,20.0,76.9,18.1,4
2018-11-26,20.2,84.8,15.0,4
2018-11-27,23.5,71.3,19.2,5
2018-11-28,18.4,91.0,26.0,4
2018-11-29,19.4,90.0,10.3,4
2018-11-30,21.8,79.1,19.5,5
2018-12-01,19.3,79.8,28.0,5
2018-12-02,15.0,90.5,21.0,4
2018-12-03,17.4,76.5,14.5,5
2018-12-04,19.3,67.6,12.4,2
2018-12-05,21.6,63.5,18.1,5
2018-12-06,16.6,87.9,20.8,5
2018-12-07,17.1,78.5,16.3,1
2018-12-08,19.0,75.3,17.1,2
2018-12-09,23.3,68.8,15.3,2
2018-12-10,25.2,63.5,18.1,2
2018-12-11,26.8,65.3,20.0,2
2018-12-12,24.8,74.8,28.0,5
2018-12-13,25.3,69.4,20.8,5
2018-12-14,25.3,77.7,37.9,5
2018-12-15,20.6,90.2,20.0,4
2018-12-16,22.1,86.3,13.5,1
2018-12-17,25.5,74.5,73.0,5
2018-12-18,20.3,88.5,25.4,4
2018-12-19,20.2,83.8,14.3,2
2018-12-20,23.1,77.5,14.2,5
2018-12-21,21.7,76.7,25.9,5
2018-12-22,21.1,82.3,14.8,2
2018-12-23,22.5,78.4,27.7,5
2018-12-24,22.9,76.8,15.8,5
2018-12-25,23.9,75.1,18.4,2
2018-12-26,26.0,71.4,15.3,2
2018-12-27,26.4,68.5,16.9,2
2018-12-28,24.7,78.3,21.0,5
2018-12-29,25.5,74.0,16.6,2
2018-12-30,24.6,75.4,20.4,5
2018-12-31,23.8,78.3,22.1,5
2019-01-01,24.0,80.6,17.4,2
2019-01-02,27.0,73.5,14.0,5
2019-01-03,22.2,87.5,30.2,5
2019-01-04,22.9,82.1,15.5,5
2019-01-05,24.5,80.0,15.3,2
2019-01-06,26.0,77.1,14.0,2
2019-01-07,23.7,70.5,25.4,2
2019-01-08,24.2,74.5,15.8,2
2019-01-09,25.5,77.2,16.8,5
2019-01-10,20.9,82.5,33.8,5
2019-01-11,18.7,83.9,14.5,5
2019-01-12,20.1,82.2,18.4,5
2019-01-13,22.5,77.7,10.1,5
2019-01-14,21.8,87.4,17.1,5
2019-01-15,21.0,90.5,16.9,5
2019-01-16,22.9,80.7,16.9,5
2019-01-17,23.2,82.4,36.8,5
2019-01-18,17.6,81.3,26.7,5
2019-01-19,18.9,79.9,18.4,2
2019-01-20,19.9,80.1,15.6,2
2019-01-21,23.1,75.5,12.2,2
2019-01-22,25.0,70.7,14.0,2
2019-01-23,27.9,64.5,15.3,2
2019-01-24,28.3,58.9,21.8,2
2019-01-25,28.1,58.3,25.9,2
2019-01-26,26.9,60.1,36.3,2
2019-01-27,24.9,78.3,14.8,5
2019-01-28,26.0,73.1,17.4,2
2019-01-29,26.2,67.7,26.7,2
2019-01-30,24.3,76.0,19.0,5
2019-01-31,23.6,81.6,17.4,5
2019-02-01,21.8,87.7,15.6,5
2019-02-02,21.5,84.7,24.4,5
2019-02-03,20.6,76.1,17.4,5
2019-02-04,20.7,71.4,16.3,2
2019-02-05,21.0,78.0,14.8,2
2019-02-06,21.7,78.7,17.1,2
2019-02-07,24.2,73.8,15.6,2
2019-02-08,25.1,67.3,17.1,5
2019-02-09,24.4,74.6,18.4,5
2019-02-10,24.4,75.7,11.9,5
2019-02-11,25.8,74.7,26.9,5
2019-02-12,16.9,84.9,29.9,5
2019-02-13,16.4,85.5,16.9,5
2019-02-14,20.6,80.6,10.7,5
2019-02-15,22.9,65.5,15.0,2
2019-02-16,22.1,73.8,14.3,2
2019-02-17,23.4,71.0,12.7,2
2019-02-18,23.5,71.9,12.2,2
2019-02-19,24.6,72.0,13.5,2
2019-02-20,24.7,69.4,14.3,2
2019-02-21,26.5,66.6,10.1,2
2019-02-22,27.2,67.0,13.0,2
2019-02-23,27.4,61.9,24.6,0
2019-02-24,26.8,66.1,18.9,5
2019-02-25,21.5,84.6,29.8,5
2019-02-26,18.0,82.6,17.4,5
2019-02-27,18.0,85.5,13.8,2
2019-02-28,20.4,77.0,18.1,2
2019-03-01,21.2,77.6,13.2,2
2019-03-02,23.7,70.7,27.7,2
2019-03-03,24.7,65.0,23.3,2
2019-03-04,25.9,71.0,29.1,5
2019-03-05,23.0,83.9,16.9,5
2019-03-06,22.8,84.3,17.9,5
2019-03-07,24.7,80.7,21.5,2
2019-03-08,22.0,81.1,42.9,5
2019-03-09,17.0,89.6,20.8,5
2019-03-10,15.9,83.9,20.3,5
2019-03-11,17.4,87.2,16.3,5
2019-03-12,19.3,84.0,11.7,2
2019-03-13,20.7,73.4,12.7,2
2019-03-14,19.7,77.8,61.1,2
2019-03-15,20.3,88.5,11.4,5
2019-03-16,21.0,86.9,17.4,5
2019-03-17,19.2,92.1,18.7,5
2019-03-18,20.5,83.4,11.7,5
2019-03-19,20.3,89.0,11.9,5
2019-03-20,15.7,90.5,27.5,5
2019-03-21,13.8,86.2,14.5,5
2019-03-22,16.0,85.1,12.2,2
2019-03-23,17.4,83.6,13.2,2
2019-03-24,19.1,76.8,10.9,2
2019-03-25,20.0,84.9,12.7,5
2019-03-26,15.4,95.5,23.9,5
2019-03-27,12.9,94.1,11.7,5
2019-03-28,14.8,88.8,10.9,2
2019-03-29,17.6,86.4,10.9,5
2019-03-30,20.4,87.2,15.0,5
2019-03-31,22.2,83.9,14.8,2
2019-04-01,22.4,87.6,15.3,5
2019-04-02,22.2,82.6,22.1,5
2019-04-03,22.0,81.2,9.6,2
2019-04-04,22.1,81.1,26.2,5
2019-04-05,15.8,82.2,25.9,5
2019-04-06,15.1,78.9,13.5,0
2019-04-07,17.1,75.4,13.2,0
2019-04-08,17.3,78.5,15.0,0
2019-04-09,17.1,80.6,13.2,2
2019-04-10,20.4,73.8,13.0,2
2019-04-11,18.4,81.7,16.9,5
2019-04-12,17.2,89.0,15.8,5
2019-04-13,17.8,80.4,13.5,2
2019-04-14,19.4,76.2,11.7,2
2019-04-15,21.4,75.5,20.8,2
2019-04-16,20.1,81.2,17.9,2
2019-04-17,19.5,86.9,16.3,2
2019-04-18,20.2,86.4,17.9,2
2019-04-19,22.4,79.9,11.7,2
2019-04-20,23.0,81.7,24.6,5
2019-04-21,21.8,81.2,16.8,5
2019-04-22,17.1,94.5,19.5,5
2019-04-23,14.2,93.3,13.2,5
2019-04-24,14.4,95.2,10.3,5
2019-04-25,15.6,87.6,16.1,5
2019-04-26,16.1,90.4,15.8,5
2019-04-27,16.9,79.5,13.8,2
2019-04-28,15.9,81.3,12.7,0
2019-04-29,17.7,82.9,11.9,2
2019-04-30,17.9,84.4,18.7,2
2019-05-01,16.3,87.5,12.1,2
2019-05-02,17.0,84.4,9.6,2
2019-05-03,18.9,77.9,11.9,2
2019-05-04,19.5,82.2,14.6,2
2019-05-05,20.2,77.3,13.2,2
2019-05-06,21.1,76.3,10.4,2
2019-05-07,18.1,92.9,14.8,2
2019-05-08,18.6,91.8,13.2,2
2019-05-09,19.2,90.1,9.4,2
2019-05-10,17.8,79.1,28.9,5
2019-05-11,14.6,63.0,17.4,5
2019-05-12,12.9,73.1,14.8,0
2019-05-13,13.8,75.7,11.9,0
2019-05-14,14.8,76.5,13.2,2
2019-05-15,14.4,81.2,12.7,2
2019-05-16,13.0,81.1,14.5,2
2019-05-17,14.8,81.2,12.7,2
2019-05-18,16.3,73.7,22.6,2
2019-05-19,14.7,77.0,13.8,2
2019-05-20,13.8,86.5,12.2,2
2019-05-21,14.6,80.5,21.3,2
2019-05-22,9.1,90.7,23.4,5
2019-05-23,10.3,74.7,12.7,5
2019-05-24,10.3,70.9,13.2,0
2019-05-25,10.5,76.5,16.3,0
2019-05-26,12.9,76.4,13.0,2
2019-05-27,12.7,80.8,14.3,2
2019-05-28,13.9,87.1,11.9,2
2019-05-29,14.1,88.3,12.5,2
2019-05-30,14.1,85.0,12.5,2
2019-05-31,13.8,87.5,9.4,2
2019-06-01,14.3,87.0,12.5,2
2019-06-02,12.8,84.5,11.9,2
2019-06-03,12.6,80.3,11.7,2
2019-06-04,11.8,82.4,13.5,2
2019-06-05,14.0,81.3,14.3,2
2019-06-06,15.0,80.0,13.0,0
2019-06-07,14.9,78.0,25.5,2
2019-06-08,13.2,78.9,12.7,2
2019-06-09,11.4,80.5,15.6,2
2019-06-10,13.9,75.7,14.3,2
2019-06-11,14.7,79.0,13.8,2
2019-06-12,15.2,78.3,13.5,2
2019-06-13,15.3,82.3,14.0,2
2019-06-14,17.0,84.8,10.7,5
2019-06-15,13.5,96.7,18.1,4
2019-06-16,8.8,94.6,14.8,5
2019-06-17,7.8,92.3,10.4,5
2019-06-18,8.7,81.5,21.8,2
2019-06-19,9.7,67.1,16.9,0
2019-06-20,9.5,72.9,13.5,0
2019-06-21,11.3,76.2,13.0,0
2019-06-22,15.6,76.2,20.0,2
2019-06-23,16.7,77.6,14.0,0
2019-06-24,15.9,73.6,15.3,0
2019-06-25,10.9,76.6,40.8,2
2019-06-26,7.1,78.3,12.7,0
2019-06-27,8.8,75.2,15.0,0
2019-06-28,13.7,67.7,15.0,2
2019-06-29,15.1,77.4,17.6,2
2019-06-30,13.9,75.7,19.3,2
2019-07-01,9.9,84.9,14.0,2
2019-07-02,10.1,84.8,15.6,2
2019-07-03,10.3,78.1,15.3,2
2019-07-04,10.1,87.1,9.4,2
2019-07-05,8.9,88.0,9.6,5
2019-07-06,9.2,80.7,15.3,2
2019-07-07,9.2,78.2,18.7,2
2019-07-08,9.8,77.7,12.5,2
2019-07-09,12.1,72.8,16.3,0
2019-07-10,13.7,74.6,15.0,2
2019-07-11,14.4,76.2,14.8,2
2019-07-12,15.3,76.4,19.3,2
2019-07-13,14.9,84.1,9.9,2
2019-07-14,14.8,77.2,13.8,2
2019-07-15,13.5,80.6,14.8,2
2019-07-16,14.5,79.9,18.4,2
2019-07-17,14.3,73.6,15.6,2
2019-07-18,15.0,68.5,16.9,0
2019-07-19,16.4,68.4,18.7,2
2019-07-20,17.2,71.8,13.5,2
2019-07-21,18.5,59.3,17.4,0
2019-07-22,14.4,54.4,27.0,2
2019-07-23,10.5,33.3,20.5,2
2019-07-24,7.9,46.4,23.4,2
2019-07-25,6.4,67.9,12.7,0
2019-07-26,8.6,63.1,15.6,0
2019-07-27,9.5,67.6,17.6,0
2019-07-28,11.5,66.6,10.9,2
2019-07-29,11.4,68.9,14.3,0
2019-07-30,13.4,62.1,17.4,0
2019-07-31,14.3,64.9,14.8,0
2019-08-01,14.1,55.7,36.6,0
2019-08-02,12.1,39.9,20.0,2
2019-08-03,9.3,52.0,18.1,0
2019-08-04,9.7,51.8,18.4,0
2019-08-05,10.6,55.2,13.5,0
2019-08-06,13.0,53.2,17.1,0
2019-08-07,15.8,45.9,24.1,0
2019-08-08,10.8,55.6,17.6,2
2019-08-09,9.9,46.5,15.3,2
2019-08-10,9.4,51.2,27.2,0
2019-08-11,11.6,47.2,14.8,0
2019-08-12,14.6,48.1,29.6,0
2019-08-13,11.8,49.4,29.9,2
2019-08-14,10.7,56.0,16.9,2
2019-08-15,10.9,59.2,12.7,2
2019-08-16,15.2,54.4,14.3,2
2019-08-17,18.5,46.8,25.4,2
2019-08-18,15.6,49.4,24.6,2
2019-08-19,15.2,42.5,18.1,2
2019-08-20,12.3,56.4,18.9,0
2019-08-21,12.1,56.8,16.8,0
2019-08-22,13.7,53.7,24.7,0
2019-08-23,14.1,54.8,26.2,0
2019-08-24,15.8,54.2,14.3,0
2019-08-25,18.8,51.0,18.1,0
2019-08-26,20.8,50.9,18.4,0
2019-08-27,21.2,58.0,17.1,0
2019-08-28,23.8,56.4,24.4,2
2019-08-29,24.5,52.3,15.8,0
2019-08-30,20.8,49.5,31.9,0
2019-08-31,16.4,27.4,27.7,2
2019-09-01,14.4,39.6,20.8,0
2019-09-02,13.6,45.9,14.0,2
2019-09-03,14.1,45.1,22.3,2
2019-09-04,12.4,57.6,12.1,2
2019-09-05,12.5,61.0,18.7,2
2019-09-06,15.5,55.3,17.1,2
2019-09-07,16.0,57.0,23.3,2
2019-09-08,16.2,60.9,13.7,2
2019-09-09,20.3,46.1,24.6,0
2019-09-10,15.4,63.7,20.8,2
2019-09-11,12.9,73.6,17.9,2
2019-09-12,15.6,54.1,20.0,5
2019-09-13,14.3,55.0,17.9,0
2019-09-14,17.4,53.8,16.3,2
2019-09-15,23.7,41.3,20.5,2
2019-09-16,19.3,53.4,41.0,2
2019-09-17,13.8,65.4,22.9,2
2019-09-18,18.0,42.7,15.3,2
2019-09-19,19.2,47.6,35.5,2
2019-09-20,14.7,32.1,44.7,2
2019-09-21,14.9,40.4,13.5,2
2019-09-22,16.9,45.3,18.1,0
2019-09-23,18.5,44.2,17.6,0
2019-09-24,20.8,40.3,25.7,2
2019-09-25,22.7,37.6,17.9,2
2019-09-26,22.1,37.4,21.3,0
2019-09-27,22.3,36.0,26.7,0
2019-09-28,24.2,36.7,16.9,0
2019-09-29,25.2,37.0,28.8,0
2019-09-30,27.3,37.9,19.4,0
2019-10-01,24.6,40.6,31.7,5
2019-10-02,15.5,48.2,43.1,2
2019-10-03,17.7,46.5,16.3,2
2019-10-04,16.1,62.9,20.2,2
2019-10-05,15.2,65.5,21.5,2
2019-10-06,16.7,60.9,21.5,2
2019-10-07,18.9,52.2,15.0,0
2019-10-08,21.5,42.3,18.7,0
2019-10-09,23.4,46.0,19.2,0
2019-10-10,26.1,43.1,25.2,2
2019-10-11,27.6,40.5,25.2,2
2019-10-12,27.8,42.0,26.2,2
2019-10-13,24.6,57.7,31.4,5
2019-10-14,16.1,77.3,29.9,5
2019-10-15,12.2,77.3,26.5,5
2019-10-16,10.9,87.3,12.7,5
2019-10-17,14.0,79.4,12.9,2
2019-10-18,15.9,69.4,12.2,2
2019-10-19,16.8,68.7,12.5,2
2019-10-20,16.3,78.8,20.5,2
2019-10-21,19.3,52.5,15.6,0
2019-10-22,20.1,45.3,17.6,0
2019-10-23,20.7,49.9,25.4,2
2019-10-24,22.4,47.4,18.3,2
2019-10-25,24.3,45.1,18.7,2
2019-10-26,26.7,45.8,22.8,0
2019-10-27,29.4,37.9,16.9,0
2019-10-28,30.4,33.6,21.3,0
2019-10-29,29.3,47.0,24.4,2
2019-10-30,25.3,65.4,31.4,5
2019-10-31,20.6,67.4,27.8,2
2019-11-01,23.4,68.8,15.8,2
2019-11-02,27.2,57.3,35.8,5
2019-11-03,19.5,84.0,15.3,5
2019-11-04,23.7,66.5,18.3,5
2019-11-05,23.4,57.7,23.1,5
2019-11-06,21.6,72.4,17.4,5
2019-11-07,23.6,70.4,18.4,5
2019-11-08,25.5,63.7,20.8,2
2019-11-09,25.5,66.6,44.7,5
2019-11-10,22.2,72.2,18.7,5
2019-11-11,23.8,63.8,16.3,2
2019-11-12,25.2,58.8,22.4,2
2019-11-13,24.5,57.8,33.5,5
2019-11-14,25.7,48.6,15.0,2
2019-11-15,25.2,49.3,22.1,0
2019-11-16,25.8,49.1,20.0,2
2019-11-17,26.1,45.7,20.5,2
2019-11-18,27.6,40.7,15.6,2
2019-11-19,27.6,43.5,19.7,2
2019-11-20,29.3,38.3,23.9,0
2019-11-21,28.0,50.3,24.7,2
2019-11-22,25.4,63.7,18.7,5
2019-11-23,22.1,75.1,23.4,5
2019-11-24,23.9,72.5,25.4,2
2019-11-25,28.1,56.6,15.3,2
2019-11-26,22.1,75.2,34.2,5
2019-11-27,21.2,65.5,16.9,2
2019-11-28,21.7,63.7,17.9,2
2019-11-29,25.7,57.8,19.2,2
2019-11-30,26.8,59.6,41.3,5
2019-12-01,19.2,93.5,24.4,5
2019-12-02,19.6,89.4,10.3,5
2019-12-03,21.2,83.7,16.1,5
2019-12-04,20.2,85.0,27.5,5
2019-12-05,19.3,69.4,23.9,5
2019-12-06,21.4,64.3,15.0,2
2019-12-07,22.8,65.0,18.4,2
2019-12-08,22.4,73.6,23.1,5
2019-12-09,23.4,67.0,15.0,2
2019-12-10,24.6,58.6,15.0,2
2019-12-11,25.7,55.7,18.2,0
2019-12-12,24.8,63.8,24.9,5
2019-12-13,20.5,80.3,21.0,5
2019-12-14,23.7,79.2,11.2,5
2019-12-15,22.8,72.8,33.5,2
2019-12-16,19.9,79.3,14.8,5
2019-12-17,21.8,60.1,15.8,5
2019-12-18,22.8,59.7,19.2,2
2019-12-19,24.5,61.7,15.0,2
2019-12-20,25.6,63.4,25.4,5
2019-12-21,22.0,58.7,43.7,5
2019-12-22,20.7,70.3,21.0,5
2019-12-23,22.8,64.4,16.6,2
2019-12-24,24.9,60.7,21.0,0
2019-12-25,25.6,65.1,11.2,2
2019-12-26,25.0,67.3,16.3,2
2019-12-27,26.8,63.2,28.3,2
2019-12-28,27.2,60.9,21.5,2
2019-12-29,25.2,69.1,17.1,5
2019-12-30,26.0,68.0,15.6,5
2019-12-31,25.0,71.9,28.2,5
