datetime,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2018-08-07,13.8,73.6,25.9,2
2018-08-08,13.3,77.9,14.8,2
2018-08-09,14.6,73.0,25.9,2
2018-08-10,14.0,72.8,20.5,2
2018-08-11,13.9,75.4,20.5,1
2018-08-12,13.7,70.9,22.3,2
2018-08-13,13.5,71.8,27.7,2
2018-08-14,13.8,68.3,16.6,2
2018-08-15,14.0,68.6,20.5,2
2018-08-16,14.2,67.3,22.3,2
2018-08-17,13.9,68.7,24.1,2
2018-08-18,13.8,69.6,22.3,2
2018-08-19,14.0,67.7,20.5,2
2018-08-20,14.5,67.3,24.1,2
2018-08-21,13.7,71.9,27.7,2
2018-08-22,13.3,71.8,24.1,2
2018-08-23,13.4,70.7,33.5,1
2018-08-24,13.7,70.9,22.3,2
2018-08-25,14.9,67.6,24.1,2
2018-08-26,15.3,70.2,22.3,2
2018-08-27,14.6,71.1,25.9,2
2018-08-28,14.1,72.0,31.7,2
2018-08-29,14.5,72.2,24.1,2
2018-08-30,14.1,69.3,24.1,1
2018-08-31,13.8,68.2,27.7,2
2018-09-01,13.8,68.5,31.7,2
2018-09-02,13.5,78.6,31.7,2
2018-09-03,14.9,66.8,27.7,2
2018-09-04,15.5,64.0,24.1,2
2018-09-05,14.4,68.9,25.9,2
2018-09-06,14.5,72.0,27.7,2
2018-09-07,14.7,65.9,22.3,2
2018-09-08,13.9,69.7,20.5,2
2018-09-09,14.2,69.8,24.1,2
2018-09-10,14.1,70.8,25.9,2
2018-09-11,14.7,69.9,24.1,1
2018-09-12,14.6,66.5,25.9,2
2018-09-13,14.7,65.1,25.9,2
2018-09-14,14.4,68.9,27.7,2
2018-09-15,14.7,68.2,27.7,2
2018-09-16,13.5,73.2,29.5,2
2018-09-17,14.5,70.4,25.9,2
2018-09-18,14.5,70.4,29.5,2
2018-09-19,15.0,72.0,25.9,2
2018-09-20,15.2,71.0,20.5,2
2018-09-21,16.2,67.6,31.7,2
2018-09-22,16.2,69.7,25.9,2
2018-09-23,15.4,72.4,29.5,2
2018-09-24,15.2,72.4,25.9,2
2018-09-25,15.6,67.4,22.3,2
2018-09-26,15.9,65.7,25.9,2
2018-09-27,15.5,66.4,25.9,2
2018-09-28,15.3,68.5,27.7,2
2018-09-29,16.0,70.0,25.9,2
2018-09-30,16.4,69.8,22.3,2
2018-10-01,15.4,75.4,24.1,1
2018-10-02,15.6,69.3,29.5,2
2018-10-03,15.7,68.8,25.9,1
2018-10-04,16.7,69.6,24.1,2
2018-10-05,15.8,76.9,29.5,2
2018-10-06,15.4,81.9,22.3,1
2018-10-07,15.5,78.5,22.3,1
2018-10-08,15.9,74.4,25.9,2
2018-10-09,16.3,73.1,22.3,2
2018-10-10,17.0,70.4,22.3,2
2018-10-11,16.0,79.3,27.7,1
2018-10-12,14.8,82.8,29.5,4
2018-10-13,15.0,76.4,33.5,1
2018-10-14,14.3,71.9,27.7,2
2018-10-15,14.6,65.1,24.1,2
2018-10-16,14.6,65.6,24.1,2
2018-10-17,15.4,65.4,29.5,2
2018-10-18,15.2,70.7,25.9,2
2018-10-19,15.7,70.4,29.5,2
2018-10-20,15.4,72.4,29.5,1
2018-10-21,14.7,76.7,22.3,1
2018-10-22,15.6,72.0,27.7,2
2018-10-23,15.2,71.6,25.9,2
2018-10-24,15.7,68.8,24.1,2
2018-10-25,15.7,69.5,25.9,2
2018-10-26,15.6,72.4,29.5,2
2018-10-27,16.1,68.1,22.3,2
2018-10-28,16.6,68.2,24.1,2
2018-10-29,16.8,71.4,24.1,2
2018-10-30,17.0,72.1,29.5,2
2018-10-31,16.6,73.8,29.5,2
2018-11-01,15.7,77.4,24.1,2
2018-11-02,16.4,71.6,22.3,2
2018-11-03,16.7,69.9,24.1,2
2018-11-04,16.5,73.0,31.7,2
2018-11-05,16.7,70.7,29.5,2
2018-11-06,16.9,68.6,27.7,2
2018-11-07,16.6,67.3,22.3,2
2018-11-08,17.6,64.4,22.3,2
2018-11-09,17.8,67.6,24.1,2
2018-11-10,17.8,73.6,27.7,2
2018-11-11,17.5,72.4,25.9,2
2018-11-12,17.2,70.8,29.5,2
2018-11-13,15.9,77.1,33.5,2
2018-11-14,16.5,70.5,24.1,2
2018-11-15,17.7,64.6,25.9,2
2018-11-16,18.0,63.8,27.7,2
2018-11-17,16.9,72.3,27.7,2
2018-11-18,17.9,70.2,24.1,2
2018-11-19,18.1,72.1,22.3,1
2018-11-20,18.7,68.8,24.1,2
2018-11-21,18.7,65.5,27.7,2
2018-11-22,18.3,69.2,25.9,2
2018-11-23,18.7,66.1,24.1,2
2018-11-24,18.2,71.7,25.9,2
2018-11-25,18.2,70.1,24.1,2
2018-11-26,18.5,70.5,27.7,2
2018-11-27,18.9,68.6,22.3,2
2018-11-28,18.4,71.5,25.9,2
2018-11-29,18.7,69.5,27.7,2
2018-11-30,18.0,71.8,27.7,2
2018-12-01,17.8,67.7,24.1,2
2018-12-02,18.4,66.0,25.9,2
2018-12-03,18.6,68.0,27.7,2
2018-12-04,18.7,65.9,25.9,2
2018-12-05,18.5,64.1,25.9,0
2018-12-06,18.1,70.3,27.7,0
2018-12-07,17.9,73.3,27.7,2
2018-12-08,17.5,73.4,35.3,2
2018-12-09,17.2,75.8,35.3,2
2018-12-10,18.3,63.9,29.5,2
2018-12-11,18.4,66.5,35.3,2
2018-12-12,18.3,68.1,24.1,2
2018-12-13,18.4,72.7,29.5,2
2018-12-14,16.9,77.5,27.7,2
2018-12-15,16.7,78.1,29.5,2
2018-12-16,16.7,77.2,25.9,2
2018-12-17,17.2,74.7,25.9,2
2018-12-18,17.4,75.9,24.1,2
2018-12-19,18.0,74.1,27.7,2
2018-12-20,18.0,70.9,25.9,2
2018-12-21,18.2,70.5,24.1,2
2018-12-22,19.0,66.3,29.5,2
2018-12-23,17.8,71.4,29.5,2
2018-12-24,18.2,71.5,24.1,2
2018-12-25,18.6,67.3,29.5,2
2018-12-26,18.4,72.0,29.5,2
2018-12-27,17.9,72.5,29.5,2
2018-12-28,18.0,71.8,25.9,2
2018-12-29,18.6,71.2,29.5,2
2018-12-30,18.4,72.7,25.9,2
2018-12-31,18.5,72.3,24.1,2
2019-01-01,18.7,71.9,25.9,2
2019-01-02,19.1,71.3,22.3,2
2019-01-03,19.5,72.7,24.1,2
2019-01-04,20.8,66.2,24.1,2
2019-01-05,21.1,67.1,22.3,2
2019-01-06,20.6,72.1,25.9,2
2019-01-07,20.3,68.4,20.5,2
2019-01-08,19.8,69.6,27.7,2
2019-01-09,19.3,76.0,27.7,2
2019-01-10,19.8,69.8,22.3,2
2019-01-11,20.6,60.8,24.1,0
2019-01-12,19.3,72.9,27.7,2
2019-01-13,18.8,73.8,29.5,2
2019-01-14,18.5,73.3,27.7,2
2019-01-15,19.2,67.9,25.9,2
2019-01-16,19.3,67.9,27.7,2
2019-01-17,18.4,74.8,29.5,2
2019-01-18,18.9,71.0,22.3,2
2019-01-19,18.9,71.1,29.5,2
2019-01-20,18.9,73.6,27.7,2
2019-01-21,19.7,69.3,29.5,2
2019-01-22,19.3,71.0,27.7,2
2019-01-23,19.4,69.7,24.1,0
2019-01-24,19.7,73.7,27.7,2
2019-01-25,19.9,74.4,25.9,2
2019-01-26,21.3,67.4,25.9,2
2019-01-27,21.3,68.0,22.3,2
2019-01-28,22.9,65.5,25.9,2
2019-01-29,24.0,63.6,22.3,2
2019-01-30,23.6,67.8,24.1,0
2019-01-31,22.0,73.8,27.7,0
2019-02-01,21.5,72.6,29.5,2
2019-02-02,21.2,76.0,27.7,2
2019-02-03,21.1,78.9,24.1,2
2019-02-04,21.3,77.2,25.9,2
2019-02-05,20.6,75.4,27.7,2
2019-02-06,21.1,72.3,22.3,2
2019-02-07,22.6,65.7,22.3,5
2019-02-08,22.2,68.2,22.3,2
2019-02-09,20.9,78.3,20.5,2
2019-02-10,20.6,77.8,31.7,2
2019-02-11,21.0,77.0,29.5,2
2019-02-12,20.8,77.5,24.1,2
2019-02-13,20.0,77.5,35.3,2
2019-02-14,19.2,70.9,27.7,2
2019-02-15,19.2,70.1,24.1,2
2019-02-16,20.5,61.8,42.5,2
2019-02-17,19.8,71.8,25.9,2
2019-02-18,20.8,70.0,25.9,2
2019-02-19,21.0,64.9,24.1,2
2019-02-20,20.5,69.4,27.7,0
2019-02-21,20.0,80.1,27.7,2
2019-02-22,19.6,79.4,29.5,2
2019-02-23,20.2,72.6,22.3,2
2019-02-24,21.0,63.1,22.3,2
2019-02-25,20.9,66.6,25.9,0
2019-02-26,20.4,74.8,20.5,2
2019-02-27,21.0,75.5,22.3,2
2019-02-28,20.8,75.5,25.9,2
2019-03-01,20.3,77.4,27.7,2
2019-03-02,20.4,75.5,27.7,2
2019-03-03,19.9,75.5,27.7,2
2019-03-04,19.9,73.9,24.1,0
2019-03-05,20.0,72.9,25.9,2
2019-03-06,20.1,71.9,25.9,2
2019-03-07,20.4,71.2,29.5,2
2019-03-08,19.7,70.9,25.9,2
2019-03-09,19.5,72.4,27.7,0
2019-03-10,19.0,76.2,27.7,2
2019-03-11,19.2,71.8,25.9,2
2019-03-12,19.1,69.8,27.7,2
2019-03-13,18.7,69.4,22.3,0
2019-03-14,19.3,66.7,22.3,2
2019-03-15,19.0,70.2,25.9,2
2019-03-16,19.3,70.3,25.9,2
2019-03-17,18.4,73.3,29.5,0
2019-03-18,18.3,72.0,24.1,2
2019-03-19,17.9,72.5,22.3,0
2019-03-20,18.4,70.6,24.1,0
2019-03-21,18.5,70.2,24.1,0
2019-03-22,18.6,72.5,22.3,0
2019-03-23,18.7,69.9,20.5,0
2019-03-24,18.8,69.1,22.3,0
2019-03-25,18.8,70.0,24.1,2
2019-03-26,18.4,73.4,25.9,0
2019-03-27,19.0,72.0,25.9,2
2019-03-28,18.6,72.9,25.9,2
2019-03-29,18.7,73.3,29.5,2
2019-03-30,18.2,73.6,22.3,5
2019-03-31,18.0,78.0,29.5,2
2019-04-01,18.2,72.1,27.7,2
2019-04-02,18.8,62.4,22.3,2
2019-04-03,19.9,54.4,18.4,2
2019-04-04,19.2,67.0,25.9,0
2019-04-05,18.1,81.0,25.9,0
2019-04-06,17.0,85.8,22.3,2
2019-04-07,18.4,75.0,22.3,2
2019-04-08,17.7,77.6,25.9,2
2019-04-09,17.7,75.1,27.7,2
2019-04-10,17.6,71.2,24.1,2
2019-04-11,18.0,66.9,27.7,2
2019-04-12,17.0,68.3,25.9,0
2019-04-13,16.8,73.6,25.9,0
2019-04-14,16.7,74.2,25.9,0
2019-04-15,16.4,77.9,24.1,2
2019-04-16,17.6,71.7,24.1,2
2019-04-17,18.3,70.4,22.3,2
2019-04-18,18.6,64.9,22.3,2
2019-04-19,18.4,61.2,24.1,2
2019-04-20,17.9,63.0,25.9,2
2019-04-21,17.5,65.0,25.9,2
2019-04-22,17.1,70.1,20.5,2
2019-04-23,18.5,66.4,22.3,2
2019-04-24,18.4,68.8,27.7,2
2019-04-25,17.2,78.2,25.9,2
2019-04-26,16.8,78.3,29.5,2
2019-04-27,15.9,81.0,24.1,1
2019-04-28,17.2,70.8,18.4,2
2019-04-29,17.8,65.3,20.5,2
2019-04-30,18.2,64.2,20.5,2
2019-05-01,15.8,72.8,22.3,0
2019-05-02,16.2,72.1,20.5,2
2019-05-03,17.1,67.8,22.3,2
2019-05-04,17.6,65.9,20.5,2
2019-05-05,15.6,80.5,20.5,2
2019-05-06,16.0,77.5,24.1,2
2019-05-07,16.4,78.2,25.9,2
2019-05-08,15.6,81.9,14.8,2
2019-05-09,16.0,72.8,29.5,2
2019-05-10,15.3,71.5,22.3,2
2019-05-11,14.7,75.8,33.5,2
2019-05-12,14.2,77.0,20.5,2
2019-05-13,15.5,71.3,20.5,2
2019-05-14,14.8,79.4,20.5,2
2019-05-15,14.3,79.9,22.3,2
2019-05-16,14.5,78.0,20.5,1
2019-05-17,15.1,69.1,18.4,2
2019-05-18,14.3,74.8,24.1,2
2019-05-19,14.9,72.0,18.4,1
2019-05-20,15.3,71.4,25.9,2
2019-05-21,13.8,78.4,27.7,2
2019-05-22,13.6,73.6,22.3,2
2019-05-23,12.9,74.0,16.6,2
2019-05-24,14.3,71.9,22.3,2
2019-05-25,16.0,65.3,22.3,2
2019-05-26,16.0,62.5,18.4,2
2019-05-27,16.0,66.4,27.7,2
2019-05-28,14.2,78.1,18.4,2
2019-05-29,15.1,73.7,18.4,2
2019-05-30,15.5,75.8,20.5,2
2019-05-31,15.4,73.9,24.1,2
2019-06-01,14.7,76.8,24.1,2
2019-06-02,14.3,77.3,25.9,2
2019-06-03,15.6,71.7,24.1,2
2019-06-04,15.5,68.8,18.4,2
2019-06-05,15.3,70.0,22.3,2
2019-06-06,15.4,67.2,22.3,2
2019-06-07,15.4,66.0,18.4,2
2019-06-08,15.2,66.0,22.3,2
2019-06-09,14.8,69.7,16.6,2
2019-06-10,14.0,76.4,18.4,2
2019-06-11,15.3,71.1,22.3,2
2019-06-12,15.2,71.0,22.3,2
2019-06-13,15.0,71.0,27.7,2
2019-06-14,14.1,74.9,25.9,2
2019-06-15,14.2,73.3,33.5,2
2019-06-16,12.9,73.6,24.1,2
2019-06-17,12.9,71.7,33.5,2
2019-06-18,13.1,78.4,29.5,2
2019-06-19,13.8,77.8,27.7,2
2019-06-20,15.9,68.8,38.9,2
2019-06-21,14.8,74.5,31.7,2
2019-06-22,13.8,78.7,14.8,1
2019-06-23,15.0,65.8,20.5,2
2019-06-24,15.4,63.8,22.3,2
2019-06-25,14.0,76.1,22.3,2
2019-06-26,13.2,78.3,22.3,2
2019-06-27,13.6,74.2,18.4,1
2019-06-28,13.4,70.6,16.6,2
2019-06-29,13.5,77.5,35.3,2
2019-06-30,13.9,78.4,24.1,2
2019-07-01,13.4,79.4,22.3,2
2019-07-02,13.4,81.5,20.5,2
2019-07-03,13.8,71.6,18.4,2
2019-07-04,13.8,67.6,18.4,2
2019-07-05,14.0,70.1,16.6,2
2019-07-06,13.7,73.2,22.3,2
2019-07-07,14.1,75.2,22.3,2
2019-07-08,14.5,71.9,24.1,2
2019-07-09,14.3,72.3,24.1,2
2019-07-10,14.0,70.9,22.3,1
2019-07-11,13.8,74.4,24.1,2
2019-07-12,13.0,75.8,24.1,2
2019-07-13,13.0,72.6,24.1,2
2019-07-14,12.9,69.4,16.6,2
2019-07-15,13.1,68.2,16.6,2
2019-07-16,13.6,67.2,20.5,2
2019-07-17,13.5,68.8,22.3,2
2019-07-18,13.3,70.4,24.1,2
2019-07-19,13.2,72.8,16.6,2
2019-07-20,14.9,68.6,22.3,2
2019-07-21,14.6,70.5,27.7,2
2019-07-22,14.5,65.1,18.4,2
2019-07-23,13.1,73.2,35.3,2
2019-07-24,13.2,58.1,16.6,2
2019-07-25,12.5,67.5,29.5,2
2019-07-26,12.4,81.1,24.1,2
2019-07-27,13.7,70.7,20.5,2
2019-07-28,13.8,69.3,25.9,2
2019-07-29,12.7,79.0,24.1,2
2019-07-30,13.8,74.1,25.9,2
2019-07-31,15.3,68.6,31.7,1
2019-08-01,14.3,75.6,25.9,2
2019-08-02,13.1,73.9,24.1,2
2019-08-03,12.6,74.8,20.5,2
2019-08-04,14.5,66.3,27.7,2
2019-08-05,12.4,78.4,16.6,0
2019-08-06,13.5,72.6,24.1,2
2019-08-07,13.5,67.5,20.5,2
2019-08-08,13.6,69.9,31.7,2
2019-08-09,13.3,69.1,35.3,2
2019-08-10,13.0,70.5,20.5,2
2019-08-11,12.9,70.1,29.5,2
2019-08-12,12.8,80.0,16.6,2
2019-08-13,14.7,74.1,31.7,2
2019-08-14,15.3,73.0,37.1,2
2019-08-15,14.6,71.7,20.5,2
2019-08-16,14.1,72.7,25.9,2
2019-08-17,13.4,72.0,24.1,1
2019-08-18,13.6,71.2,25.9,2
2019-08-19,13.3,72.4,22.3,2
2019-08-20,13.5,70.5,22.3,2
2019-08-21,14.0,69.7,25.9,2
2019-08-22,13.8,74.6,20.5,2
2019-08-23,14.6,70.3,20.5,2
2019-08-24,14.4,72.3,22.3,2
2019-08-25,13.7,76.6,22.3,2
2019-08-26,14.0,77.7,16.6,2
2019-08-27,15.9,70.8,27.7,2
2019-08-28,16.1,69.9,25.9,2
2019-08-29,15.3,72.2,25.9,2
2019-08-30,14.8,75.4,25.9,2
2019-08-31,14.6,74.6,22.3,2
2019-09-01,14.2,70.9,20.5,2
2019-09-02,14.4,70.6,27.7,2
2019-09-03,14.3,71.7,20.5,2
2019-09-04,14.3,73.0,20.5,2
2019-09-05,14.4,72.3,25.9,2
2019-09-06,14.5,68.7,24.1,2
2019-09-07,14.9,65.9,27.7,2
2019-09-08,14.1,77.3,27.7,2
2019-09-09,13.8,81.0,35.3,2
2019-09-10,13.8,75.7,27.7,2
2019-09-11,13.6,74.9,31.7,2
2019-09-12,13.7,73.0,20.5,2
2019-09-13,14.3,69.8,29.5,2
2019-09-14,13.8,74.1,27.7,2
2019-09-15,14.4,71.4,27.7,2
2019-09-16,14.0,73.5,29.5,2
2019-09-17,13.5,71.7,33.5,2
2019-09-18,12.7,67.5,27.7,2
2019-09-19,13.4,65.0,24.1,2
2019-09-20,13.1,75.4,29.5,0
2019-09-21,14.4,72.8,22.3,2
2019-09-22,14.2,78.2,25.9,2
2019-09-23,14.3,77.5,27.7,1
2019-09-24,14.3,77.7,22.3,2
2019-09-25,14.0,78.9,24.1,2
2019-09-26,13.8,72.6,18.4,2
2019-09-27,14.3,69.0,27.7,2
2019-09-28,14.6,70.1,24.1,2
2019-09-29,15.0,70.2,22.3,2
2019-09-30,15.3,71.0,27.7,2
2019-10-01,15.1,75.7,37.1,2
2019-10-02,14.0,82.1,29.5,2
2019-10-03,14.3,77.5,35.3,2
2019-10-04,13.9,74.1,25.9,2
2019-10-05,14.2,70.8,37.1,2
2019-10-06,13.9,72.6,24.1,2
2019-10-07,14.5,71.9,22.3,2
2019-10-08,14.5,73.9,20.5,2
2019-10-09,15.4,69.6,27.7,2
2019-10-10,16.1,65.2,25.9,2
2019-10-11,16.3,66.8,20.5,2
2019-10-12,15.6,74.0,24.1,2
2019-10-13,17.1,66.0,24.1,2
2019-10-14,18.2,65.8,29.5,2
2019-10-15,16.2,81.8,27.7,2
2019-10-16,15.8,76.3,31.7,2
2019-10-17,15.5,72.3,35.3,2
2019-10-18,15.2,73.5,35.3,2
2019-10-19,15.3,70.1,24.1,2
2019-10-20,15.7,68.5,37.1,2
2019-10-21,14.7,74.6,25.9,2
2019-10-22,15.6,67.5,24.1,2
2019-10-23,15.3,70.7,24.1,2
2019-10-24,15.5,72.4,27.7,2
2019-10-25,15.4,74.8,22.3,2
2019-10-26,16.0,70.7,29.5,2
2019-10-27,15.6,75.6,33.5,2
2019-10-28,15.3,80.0,35.3,2
2019-10-29,15.6,75.5,29.5,2
2019-10-30,16.0,69.7,27.7,2
2019-10-31,16.1,75.1,20.5,2
2019-11-01,15.9,78.7,33.5,2
2019-11-02,15.9,73.9,20.5,2
2019-11-03,16.5,70.9,25.9,5
2019-11-04,16.4,74.9,29.5,2
2019-11-05,16.2,72.3,29.5,2
2019-11-06,16.6,71.4,29.5,2
2019-11-07,17.4,72.4,24.1,2
2019-11-08,16.4,76.3,22.3,2
2019-11-09,16.7,73.0,29.5,2
2019-11-10,17.3,69.2,27.7,2
2019-11-11,17.5,69.0,22.3,2
2019-11-12,17.3,78.2,24.1,2
2019-11-13,17.8,77.2,29.5,2
2019-11-14,17.5,77.0,27.7,2
2019-11-15,17.9,70.7,22.3,2
2019-11-16,18.3,70.3,24.1,2
2019-11-17,18.2,72.9,27.7,2
2019-11-18,17.9,76.8,24.1,2
2019-11-19,19.4,69.0,22.3,2
2019-11-20,19.8,70.5,25.9,2
2019-11-21,20.0,71.1,25.9,2
2019-11-22,20.2,65.4,25.9,2
2019-11-23,19.7,75.0,29.5,2
2019-11-24,18.4,79.7,25.9,2
2019-11-25,18.3,77.1,35.3,2
2019-11-26,17.6,78.3,38.9,2
2019-11-27,17.1,72.7,24.1,2
2019-11-28,18.1,67.3,22.3,2
2019-11-29,18.4,67.7,25.9,2
2019-11-30,17.3,76.3,24.1,2
2019-12-01,18.6,69.9,25.9,2
2019-12-02,17.6,77.4,31.7,2
2019-12-03,17.6,71.9,24.1,2
2019-12-04,18.2,66.1,25.9,2
2019-12-05,17.7,72.2,25.9,2
2019-12-06,17.7,75.1,25.9,2
2019-12-07,18.5,73.2,25.9,2
2019-12-08,18.6,71.9,25.9,2
2019-12-09,18.7,70.5,29.5,2
2019-12-10,18.4,71.5,33.5,2
2019-12-11,17.8,74.5,29.5,2
2019-12-12,18.0,72.5,24.1,2
2019-12-13,19.3,64.6,25.9,2
2019-12-14,18.4,71.9,29.5,0
2019-12-15,18.4,75.8,31.7,2
2019-12-16,18.5,75.0,27.7,2
2019-12-17,19.2,69.2,24.1,2
2019-12-18,19.3,71.4,27.7,2
2019-12-19,19.1,72.0,27.7,0
2019-12-20,18.6,76.9,29.5,2
2019-12-21,19.1,73.0,25.9,2
2019-12-22,19.4,69.9,24.1,2
2019-12-23,19.8,67.4,25.9,2
2019-12-24,20.1,68.0,24.1,2
2019-12-25,19.9,69.5,24.1,2
2019-12-26,19.6,74.3,27.7,2
2019-12-27,19.8,77.9,24.1,2
2019-12-28,19.4,77.0,27.7,2
2019-12-29,20.3,72.8,24.1,2
2019-12-30,20.4,72.4,25.9,2
2019-12-31,20.4,73.3,25.9,2
