name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Catamarca argentina,2017-08-29,20.1,4.8,12.4,20.1,2.5,11.9,5.9,67,0,0,0,,,,,27.4,170.9,1015,67.1,15.3,236.3,20.5,9,,2017-08-29T07:40:16,2017-08-29T19:08:01,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-08-30,19.4,3.4,11.4,19.4,3.2,11.2,0.6,50,0,0,0,,,,,35.3,113.1,1023.4,88.5,20,203.4,17.6,8,,2017-08-30T07:39:11,2017-08-30T19:08:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-08-31,25.2,5.1,14.7,25.2,2.1,14.1,-2.3,33.3,0,0,0,,,,,44.3,90.1,1012.7,77,16.3,219.7,18.9,9,,2017-08-31T07:38:04,2017-08-31T19:08:59,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-01,30.6,8.2,18.8,28.6,6.6,18.1,0.9,33.8,0,0,0,,,,,35.3,92.5,1007.1,66.6,15,244.2,21,8,,2017-09-01T07:36:57,2017-09-01T19:09:28,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-02,30.7,11.7,18.3,28.8,11.7,18.2,5,45.6,0,0,0,,,,,27.4,188.7,1006.7,40.6,15.6,249.8,21.7,9,,2017-09-02T07:35:49,2017-09-02T19:09:58,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-03,24.2,8.6,15.8,24.2,6.7,15.7,0.4,37.7,0,0,0,,,,,20.5,156.1,1011.5,21.5,19.4,239.2,20.6,8,,2017-09-03T07:34:42,2017-09-03T19:10:27,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-04,19.6,1.5,10.3,19.6,-0.8,9.2,-2.9,43.5,0,0,0,,,,,22.3,176.3,1021.6,2.5,20,264.5,22.9,9,,2017-09-04T07:33:33,2017-09-04T19:10:56,0.48,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-05,23.2,1.5,12.2,23.2,-1.5,11.6,-2,40.7,0,0,0,,,,,61.2,83.2,1018.7,21.8,16.4,266.7,23.1,9,,2017-09-05T07:32:24,2017-09-05T19:11:25,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-09-06,26.5,4.9,16.5,26.5,2.5,15.9,-0.2,37.2,0,0,0,,,,,37.1,74.4,1008.8,75.6,15.6,266.5,23.1,9,,2017-09-06T07:31:15,2017-09-06T19:11:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-07,25.6,7.2,15.9,25.6,6.4,15.8,6.8,58.2,0,0,0,,,,,25.9,145.5,1011.5,59.9,16.9,251.6,21.5,9,,2017-09-07T07:30:06,2017-09-07T19:12:22,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-08,28.6,6.8,17.1,27.4,6.1,16.8,7.6,60.9,0,0,0,,,,,35.3,168.8,1004.9,1.3,19.3,265.6,23,9,,2017-09-08T07:28:56,2017-09-08T19:12:51,0.53,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-09,20.2,8.3,13.6,20.2,5.1,13.4,9.2,76,2,100,4.17,rain,,,,25.9,160.1,1007,46.8,15.3,183.9,15.8,7,,2017-09-09T07:27:46,2017-09-09T19:13:20,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2017-09-10,18.7,2,8.7,18.7,-2.6,6.8,1.7,65.7,4,100,8.33,rain,,,,50,179.8,1012.3,38.9,12.1,251.4,21.6,9,,2017-09-10T07:26:35,2017-09-10T19:13:48,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2017-09-11,22.7,1.6,10.6,22.7,-0.4,9.8,-1.8,48,0,0,0,,,,,38.9,112.1,1018.2,3.8,19.4,279.5,24.2,9,,2017-09-11T07:25:24,2017-09-11T19:14:17,0.66,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-12,22.2,3.8,12.4,22.2,2.3,11.8,-0.2,44.6,0,0,0,,,,,44.3,84.2,1016.9,11.3,19.4,274.9,23.7,9,,2017-09-12T07:24:13,2017-09-12T19:14:46,0.71,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-13,24.1,4.5,13.1,24.1,4.3,12.9,2.1,50.9,0,0,0,,,,,21.2,179.4,1013,22.5,19.3,261.8,22.5,9,,2017-09-13T07:23:02,2017-09-13T19:15:15,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-14,30.2,5,16.3,28.3,2.4,15.6,-1.7,37.5,0,0,0,,,,,29.5,165.9,1011.2,0,20,286.7,24.7,10,,2017-09-14T07:21:51,2017-09-14T19:15:43,0.82,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-15,20.7,4.2,9.7,20.7,2.2,8.6,3.5,68,3.3,100,8.33,rain,,,,31.3,123.5,1025.6,47.2,13.1,215.1,18.5,8,,2017-09-15T07:20:40,2017-09-15T19:16:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87222099999,remote"
Catamarca argentina,2017-09-16,22.4,0.8,11,22.4,-1.2,10.2,1.7,58.2,0,0,0,,,,,25.9,77.5,1026.5,3.8,20,287.8,24.9,10,,2017-09-16T07:19:28,2017-09-16T19:16:41,0.92,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-17,25.4,3,14.5,25.4,0.3,13.8,1.9,47.1,0,0,0,,,,,40.7,64.9,1018.4,0,18.8,289.8,25,10,,2017-09-17T07:18:16,2017-09-17T19:17:10,0.96,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-18,29.6,6.2,17.7,27.9,4.3,17.1,3.7,44.9,0,0,0,,,,,53.6,38.5,1012,0.2,18.9,290.1,25.1,10,,2017-09-18T07:17:05,2017-09-18T19:17:39,0.99,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-09-19,31.6,9.6,21.1,29.6,8.2,20.5,4.1,38.2,0,0,0,,,,,46.4,104.9,1003.9,13.1,18.1,290.2,25.1,10,,2017-09-19T07:15:53,2017-09-19T19:18:08,1,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-20,28.9,9,18.9,27.4,5.1,18.4,5.1,43,0.2,100,8.33,rain,,,,40.7,199.1,1005.9,10.4,12.5,281.7,24.4,9,,2017-09-20T07:14:41,2017-09-20T19:18:38,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2017-09-21,23.1,5.3,12.6,23.1,3.1,11.8,3.1,56.7,1,100,4.17,rain,,,,24.5,180.9,1021.4,32.1,18.1,282.1,24.3,9,,2017-09-21T07:13:29,2017-09-21T19:19:07,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87222099999,remote"
Catamarca argentina,2017-09-22,27.1,5.4,15.5,26.7,4.5,15.4,4.1,51,0,0,0,,,,,29.5,124.1,1016.3,0.6,18.1,289,25,10,,2017-09-22T07:12:17,2017-09-22T19:19:37,0.03,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-23,29.9,6.8,17.6,28,5.8,17.3,3.9,46.1,0,0,0,,,,,40.7,66.9,1015,2.9,18.8,287.3,24.8,9,,2017-09-23T07:11:06,2017-09-23T19:20:06,0.06,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-24,30.6,8.2,19.6,28.9,6.6,19.1,5.5,45.1,0,0,0,,,,,46.4,134.3,1008.5,10.2,16.3,289,25,10,,2017-09-24T07:09:54,2017-09-24T19:20:36,0.09,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-25,32.2,13.3,21.6,30.5,13.3,21.2,8,44.9,0,0,0,,,,,25.9,210,1012,5,18.8,286.7,24.7,9,,2017-09-25T07:08:42,2017-09-25T19:21:06,0.13,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-26,33.6,12.8,23.3,32.3,12.8,22.9,11.2,50.3,0,0,0,,,,,27.7,131,1007.1,15.2,16.9,282.2,24.4,9,,2017-09-26T07:07:31,2017-09-26T19:21:36,0.17,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-09-27,20.1,8.3,11.8,20.1,6.3,11.2,8,78.5,35.6,100,41.67,rain,,,,24.1,152.5,1017.8,90.4,12.4,81,7,3,,2017-09-27T07:06:20,2017-09-27T19:22:07,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87222099999,remote"
Catamarca argentina,2017-09-28,20.7,7.9,12.9,20.7,6.8,12.7,8.3,76.5,0.6,100,8.33,rain,,,,11.9,129.3,1019,87.4,12.1,245.9,21.3,9,,2017-09-28T07:05:09,2017-09-28T19:22:37,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2017-09-29,29.6,8,17.6,28.4,7.3,17.4,7.7,59.7,0,0,0,,,,,25.9,235.3,1012.1,29.9,20,305.5,26.5,10,,2017-09-29T07:03:58,2017-09-29T19:23:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-09-30,35.7,9.2,20.4,33.5,9.2,19.9,3.5,41.3,0,0,0,,,,,24.1,269.3,999.6,48.7,18.1,261.5,22.5,8,,2017-09-30T07:02:48,2017-09-30T19:23:39,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-01,23.6,6.4,14.6,23.6,3.4,14,1.2,45.1,0,0,0,,,,,33.5,171.4,1003.1,26.3,17.5,315.4,27.2,10,,2017-10-01T07:01:37,2017-10-01T19:24:11,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-02,26,6,14.8,26,5,14.6,-2.8,33.3,0,0,0,,,,92.5,18.4,203.1,1008.7,14.6,20,323.9,28.1,10,,2017-10-02T07:00:28,2017-10-02T19:24:42,0.44,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-03,33.6,6.4,19.4,31.1,3.9,18.4,-0.9,30.9,0,0,0,,,,,35.3,163.9,1006.1,30.5,20,315.2,27.3,10,,2017-10-03T06:59:18,2017-10-03T19:25:14,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-04,37.9,11.5,23.8,34.7,11.5,22.9,0.6,26.9,0,0,0,,,,,46.4,205.5,997.1,72.5,16.9,319.5,27.7,10,,2017-10-04T06:58:09,2017-10-04T19:25:46,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-05,32.9,13.7,23.2,30.6,13.7,22.5,1.1,27.7,0,0,0,,,,,46.4,152.3,995.8,49.8,8.5,308.1,26.7,10,,2017-10-05T06:57:00,2017-10-05T19:26:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-06,29.7,10.6,19.6,27.9,10.6,19.4,2.1,33.6,0,0,0,,,,,40.7,100.5,1009.7,0.4,15,312.7,27.1,10,,2017-10-06T06:55:52,2017-10-06T19:26:52,0.51,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-07,29.4,8.7,18.9,28,6.8,18.6,5.7,46,0,0,0,,,,,50,49.3,1011.3,12.2,17.5,318.7,27.6,10,,2017-10-07T06:54:44,2017-10-07T19:27:25,0.52,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-08,32.1,10.6,19.2,30.1,10.6,19,7.7,53.9,0,0,0,,,,,37.1,199.4,1005.6,27.5,18.8,325,28.1,10,,2017-10-08T06:53:36,2017-10-08T19:27:58,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-09,25.6,8.2,17.9,25.6,8.2,17.9,5.8,48.5,0,0,0,,,,,51.8,92.1,1008.2,43.4,18.1,323.8,27.9,10,,2017-10-09T06:52:29,2017-10-09T19:28:32,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-10,24.1,9.7,17.8,24.1,9.7,17.8,7.7,54.8,0,0,0,,,,,35.3,125.5,1006.7,31,17.5,323.2,27.8,10,,2017-10-10T06:51:23,2017-10-10T19:29:06,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-11,19.6,9.2,14,19.6,8.6,14,9,73.6,2,100,4.17,rain,,,,19.4,134.3,1009.7,48.1,14.1,266.4,23.1,8,,2017-10-11T06:50:17,2017-10-11T19:29:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2017-10-12,14.6,5.8,9.5,14.6,2.7,8.2,5.7,78.8,7.5,100,12.5,rain,,,,19.1,161.6,1018.3,65.1,8.9,228.7,19.9,9,,2017-10-12T06:49:12,2017-10-12T19:30:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2017-10-13,21.6,3.7,11.2,21.6,0.9,10.4,2.4,59.4,0,0,0,,,,,20.5,158.4,1022.5,31.8,20,310.8,26.7,10,,2017-10-13T06:48:07,2017-10-13T19:30:51,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-14,28.2,5.1,15.3,26.8,3.8,14.9,1.1,43.2,0,0,0,,,,,27.7,101.9,1018,0,20,342.2,29.6,10,,2017-10-14T06:47:04,2017-10-14T19:31:27,0.86,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-15,28.9,6.5,18.4,27.3,4.9,18,2.8,39.2,0,0,0,,,,,55.4,35.8,1011.3,1.3,18.1,339.6,29.3,10,,2017-10-15T06:46:00,2017-10-15T19:32:03,0.91,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-16,33.9,9.6,22,31.7,8,21.4,6.1,40.3,0,0,0,,,,,29.5,133.4,1004.3,13.3,16.9,323.4,28,10,,2017-10-16T06:44:58,2017-10-16T19:32:40,0.95,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-17,36.9,15.2,24.3,35.1,15.2,23.6,8.3,41,0,0,0,,,,,22.3,176.3,1002.8,17.1,20,336.2,29,10,,2017-10-17T06:43:56,2017-10-17T19:33:17,0.98,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-18,40.6,15.9,26.1,39,15.9,25.5,7.5,36.8,0,0,0,,,,,30.2,247.4,998.2,15.6,17.5,338.3,29.3,10,,2017-10-18T06:42:55,2017-10-18T19:33:54,1,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-19,29.1,9.3,19.3,29.1,8.9,19.2,4.2,41.4,0,0,0,,,,,51.8,95.3,1011.2,36.4,15.9,336,29.2,10,,2017-10-19T06:41:55,2017-10-19T19:34:32,1,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-20,35.4,10.6,22.5,34.1,10.6,22,5.8,39.3,0,0,0,,,,,48.2,118.2,1001.4,13.3,16.9,347.5,29.9,10,,2017-10-20T06:40:56,2017-10-20T19:35:10,0,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-10-21,25.6,10.2,17.1,25.6,10.2,17.1,4.6,45.9,0,0,0,,,,,27.7,159.6,1013.1,48,20,288.7,25,10,,2017-10-21T06:39:57,2017-10-21T19:35:49,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-22,24.7,7.7,16.7,24.7,6.5,16.5,3.2,45.8,0,0,0,,,,,59.4,41,1016.6,14.2,16.3,344.7,29.7,10,,2017-10-22T06:39:00,2017-10-22T19:36:28,0.04,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-23,30.2,7.6,19.6,28.3,6,18.9,2.7,37.5,0,0,0,,,,,40.7,91,1008.7,39.7,18.1,341.3,29.4,10,,2017-10-23T06:38:03,2017-10-23T19:37:08,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-24,34.7,11.8,22.2,32.5,11.8,21.6,4.9,36.9,0,0,0,,,,,29.5,178.8,1004.7,28.5,19.3,353.6,30.6,10,,2017-10-24T06:37:07,2017-10-24T19:37:48,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-25,35.2,15,23.9,33.6,15,23.4,10.7,47.7,0.7,100,20.83,rain,,,,33.5,161.6,1003.1,27.2,20,346.5,30,10,,2017-10-25T06:36:13,2017-10-25T19:38:28,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2017-10-26,32.2,15.3,22.9,31.1,15.3,22.8,13.5,59.7,0.5,100,16.67,rain,,,,38.9,162.5,1001.9,18.6,20,342.7,29.8,10,,2017-10-26T06:35:19,2017-10-26T19:39:09,0.18,Rain,Clear conditions throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2017-10-27,28.6,14.9,20.8,28,14.9,20.8,11.8,59.5,0,0,0,,,,,27.7,138.6,1007.3,55.9,20,301.6,26.1,9,,2017-10-27T06:34:26,2017-10-27T19:39:51,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-28,31.2,11.7,22,30,11.7,21.7,7.8,43,0,0,0,,,,,53.6,95.6,1001.3,78.5,16.9,292.1,25,10,,2017-10-28T06:33:35,2017-10-28T19:40:33,0.28,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-10-29,34.7,16,23.4,32.3,16,23.1,6.3,37.8,0,0,0,,,,,29.5,181.9,999.6,25.1,17.5,366.7,31.8,10,,2017-10-29T06:32:44,2017-10-29T19:41:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-10-30,29.7,12.2,20.3,28.9,12.2,20.2,9.2,51.4,1.9,100,25,rain,,,,29.5,154.3,1006.8,19.5,20,353.8,30.6,10,,2017-10-30T06:31:55,2017-10-30T19:41:58,0.37,Rain,Clear conditions throughout the day with rain clearing later.,rain,"87222099999,remote"
Catamarca argentina,2017-10-31,28.9,10.4,20.6,29,10.4,20.6,10.3,54.7,0,0,0,,,,,64.8,54.8,1007.5,10.4,16.3,352.4,30.6,10,,2017-10-31T06:31:07,2017-10-31T19:42:41,0.42,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-01,33.2,12.2,23.3,31.9,12.2,22.9,10,47.4,0,0,0,,,,,53.6,86.6,1000.4,1.9,19.4,359.4,31.2,10,,2017-11-01T06:30:20,2017-11-01T19:43:25,0.45,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-02,35.7,15,24.2,33.8,15,23.6,8.4,42.2,0,0,0,,,,,40.7,175.8,998.5,2.2,18.8,366.3,31.6,10,,2017-11-02T06:29:34,2017-11-02T19:44:09,0.48,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-03,28.7,12.5,20.6,28.3,12.5,20.6,9.6,51.5,0.2,100,8.33,rain,,,,33.5,137.8,1004.2,27.7,20,349.9,30.3,10,,2017-11-03T06:28:49,2017-11-03T19:44:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87222099999,remote"
Catamarca argentina,2017-11-04,23.9,12.9,18.7,23.9,12.9,18.7,10.9,63.3,1.3,100,50,rain,,,,31.3,99.8,1009.8,52.5,19.4,300.2,26,9,,2017-11-04T06:28:06,2017-11-04T19:45:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"87222099999,remote"
Catamarca argentina,2017-11-05,28.3,10.2,20.2,27.1,10.2,20,9.6,55.1,0,0,0,,,,,50,62.4,1009.3,15.3,18.1,363.2,31.2,10,,2017-11-05T06:27:24,2017-11-05T19:46:23,0.52,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-06,31.7,13.3,22.4,30.4,13.3,22.2,11.3,52.8,0,0,0,,,,,50,70.8,1007.9,33.4,18.8,337.7,29.1,10,,2017-11-06T06:26:43,2017-11-06T19:47:09,0.54,Partially cloudy,Partly cloudy throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-07,29.2,15,21.8,28.5,15,21.7,12.7,58.9,0,0,0,,,,,33.5,143.4,1004.9,56.2,20,282.5,24.5,8,,2017-11-07T06:26:04,2017-11-07T19:47:55,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-11-08,29.4,14.6,22,28.3,14.6,21.9,11.9,55.9,0,0,0,,,,,20.5,121,1006.9,57.1,20,334.7,29,10,,2017-11-08T06:25:26,2017-11-08T19:48:41,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-11-09,28.9,14.3,21.6,27.6,14.3,21.5,11.3,54.8,0,0,0,,,,,46.4,79.1,1008.5,25,18,361.4,31.2,10,,2017-11-09T06:24:49,2017-11-09T19:49:27,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-11-10,32.4,13.4,22.1,30.7,13.4,21.7,8.9,48.8,0,0,0,,,,,31.7,165.3,1010,7.9,20,368,31.8,10,,2017-11-10T06:24:14,2017-11-10T19:50:14,0.73,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-11,34.9,13.8,23.9,33.4,13.8,23.4,8,38.6,0,0,0,,,,,50,84.2,1007,5.7,20,359.6,31.1,10,,2017-11-11T06:23:40,2017-11-11T19:51:01,0.79,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-12,36.6,14.1,26,35.4,14.1,25.3,7.9,34.5,0,0,0,,,,,50,72,1003.5,21.3,20,374.5,32.4,10,,2017-11-12T06:23:08,2017-11-12T19:51:49,0.84,Partially cloudy,Becoming cloudy in the afternoon.,wind,"87222099999,remote"
Catamarca argentina,2017-11-13,35.9,16.3,27.1,34,16.3,26.2,9,34.5,0,0,0,,,,,53.6,85.4,1001.7,12.8,16,366,31.5,10,,2017-11-13T06:22:37,2017-11-13T19:52:37,0.89,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-14,39.7,17.1,28.7,38.4,17.1,27.6,8.9,32.2,0,0,0,,,,,40.7,142.7,998.5,1.4,18.8,372.3,32.2,10,,2017-11-14T06:22:08,2017-11-14T19:53:24,0.93,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-15,43.1,18.4,29.5,41.3,18.4,28.5,7.7,28.2,0,0,0,,,,,40.7,182.5,994.2,6.5,16.5,373.5,32.2,10,,2017-11-15T06:21:40,2017-11-15T19:54:12,0.96,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-16,30,11.1,20.6,28.3,11.1,20.4,0,26.9,0,0,0,,,,,35.3,173.3,1009.2,19.7,10,381.9,33.1,10,,2017-11-16T06:21:14,2017-11-16T19:55:01,0.99,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-17,34.6,11.6,23.1,32.9,11.6,22.5,3.1,31.2,0,0,0,,,,,37.1,145.5,1001.8,2.8,10.4,386.1,33.1,10,,2017-11-17T06:20:49,2017-11-17T19:55:49,1,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-18,26.2,10.2,19.3,26.2,10.2,19.3,2.9,36.1,0,0,0,,,,,44.3,134.8,1009.2,31,13.1,343.6,29.8,10,,2017-11-18T06:20:26,2017-11-18T19:56:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-11-19,34.9,11.1,22.9,32.2,11.1,22.1,-0.2,26.5,0,0,0,,,,,40.7,109.5,1004.8,0.9,17.5,386.9,33.4,10,,2017-11-19T06:20:04,2017-11-19T19:57:26,0,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-20,36.9,14.8,25.3,34.3,14.8,24.4,2.5,25,0,0,0,,,,,29.5,192.5,999.6,15.3,18.8,363,31.3,10,,2017-11-20T06:19:44,2017-11-20T19:58:15,0.02,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-21,28.6,13.5,20.2,27.5,13.5,20.1,8.2,47.9,0,0,0,,,,,25.9,146.3,1010.3,32,20,308.2,26.7,10,,2017-11-21T06:19:25,2017-11-21T19:59:03,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87222099999,remote"
Catamarca argentina,2017-11-22,32.6,11.3,22.6,30.9,11.3,22.1,7.4,44.8,0,0,0,,,,,53.6,72.5,1007.8,7.3,16.3,371.4,32.2,10,,2017-11-22T06:19:09,2017-11-22T19:59:52,0.07,Clear,Clear conditions throughout the day.,wind,"87222099999,remote"
Catamarca argentina,2017-11-23,39.4,13.5,26.5,36.3,13.5,25.4,4.5,28.7,0,0,0,,,,,33.5,147.6,1000.7,0.4,12.5,384.6,33.2,10,,2017-11-23T06:18:53,2017-11-23T20:00:40,0.11,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-24,34.2,15.5,24.6,32.3,15.5,24,7.3,34.9,0,0,0,,,,,37.1,148.3,1003.1,15.7,11.3,370.7,31.9,10,,2017-11-24T06:18:40,2017-11-24T20:01:28,0.14,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
Catamarca argentina,2017-11-25,33.7,13.2,22.8,31.6,13.2,22.4,6.5,37.7,0,0,0,,,,,42.5,128.3,1010.4,13.6,13.1,376.1,32.5,10,,2017-11-25T06:18:28,2017-11-25T20:02:17,0.19,Clear,Clear conditions throughout the day.,clear-day,"87222099999,remote"
