Date,ENS,CBAT,TIA,ALB,LAC,SQM,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
14/08/2017,1.229999542,0.019999981,0.545099125,1.470001221,-0.099999905,0.709999084,-0.802,0,0,0.4939,0,0,0.123475,0,0,0,0,0,0,0,23.6,21.9,23.7,0,5.7,12.5,27,0,12.6,65.4,14.5,0,11.2,65,16.4,0,5.7,12.5,27,0,13.4,74.7,20.5,2
15/08/2017,-1.159999847,0,0.097894949,1.049995422,-0.150000095,0.299999237,0,0,0,0,0,0,0.48645,0,0,0,0.05,0,0,0.020833333,24.3,25,18.8,0,6.3,17.4,24.5,0,15.4,61.5,27,0,14,57.9,23.8,0,6.3,17.4,24.5,0,14.4,70.7,20.5,2
16/08/2017,-0.38999939,0,-0.287011053,1.540000916,-0.050000191,1.170001984,0,0,0,0,0,0,0.20095,0,0,0,0,0,0,-0.13125,24,28.9,29.1,2,6.4,16.2,32.4,0,16.4,58.4,17.4,2,13.9,63.6,20.1,2,6.4,16.2,32.4,0,14.6,70.3,22.3,2
17/08/2017,-0.270000458,-0.049999952,0.077871304,-1.309997559,0.050000191,-0.290000916,0.067433333,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,24.9,29.4,19.4,0,6.4,16.2,22.3,0,15.6,58.4,14.5,0,13.8,61.3,23.7,0,6.4,16.2,22.3,0,14.4,72.3,20.5,2
18/08/2017,-0.810001373,0.049999952,-0.274774538,0.479995728,0.099999905,-0.069999695,0,0,0,0,0,0,0.01032,0,0,0,0,0,0,0,25.8,24,29.6,0,6.9,14.6,32,0,16.3,56.1,16.6,0,13.7,61.5,20.2,0,6.9,14.6,32,0,14.8,67.4,20.5,2
21/08/2017,-0.559997559,0.029999971,-0.001112205,0.890007019,-0.150000095,0.810001373,0,0,0,0,0,0,0.150936364,-0.1,0,0,0,-0.1,0,0,22.2,32.2,19.1,0,10.8,10.1,23.8,0,11,56.7,18.4,0,9,59.1,18.4,0,10.8,10.1,23.8,0,15.4,72.1,24.1,2
22/08/2017,1.329998016,-0.029999971,0.239176066,2.339996338,0.099999905,0.579998016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068181818,23.1,36.7,25.9,0,10.2,15.1,27.7,0,13.1,46.3,25.2,0,11,51.3,20.4,0,10.2,15.1,27.7,0,15.8,71,24.1,2
23/08/2017,0.030002594,0,0.00333718,-0.430000305,0,0.090000153,0,0,0,0,0,0,-0.16392,0,0,0,0,0,0,0,23.6,30.3,20.5,0,8.4,18.8,27,2,17.5,39.9,19.2,0,14.6,45.6,23.9,0,8.4,18.8,27,2,14.6,77.9,25.9,2
24/08/2017,-0.260002136,-0.049999952,-0.11791916,-0.529998779,0.150000095,1.670001984,0,0,0,0.499533333,0,0,0.4387125,0,0,0,-0.083333333,0,0,0.141666667,24,29.6,26.3,0,8,19.5,29.9,2,17.6,46.6,15.8,0,15.3,48,18.2,0,8,19.5,29.9,2,14.9,71.5,24.1,2
25/08/2017,0.470001221,-0.050000072,0.12904347,0.089996338,0.050000191,1.649997711,0,0,0,0,0,0,0.4404,0,0,0,0,-0.02,0,0,24.9,29.6,19.8,0,6.7,22.2,34.6,0,20.7,47.3,21.7,0,18.8,47.7,68.7,0,6.7,22.2,34.6,0,14.8,69.2,29.5,2
28/08/2017,0.380001068,0.050000072,0.482802082,0.480003357,0.049999714,-0.509998322,0,0,0,0,0,0,0.466033333,0,0,0,0,0,0,0.122222222,27.5,25.4,17.8,0,9.2,14.3,31.7,0,21.7,62.9,14,0,19.8,63.6,18.2,0,9.2,14.3,31.7,0,14.2,70.3,25.9,2
29/08/2017,-0.150001526,-0.050000072,-0.072309148,-0.970001221,0.100000381,-0.200000763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021212121,27.8,24,27.2,0,10.8,16.6,22.7,2,22.4,62.8,30.3,5,20.2,67.2,35.1,5,10.8,16.6,22.7,2,14.3,75.4,29.5,2
30/08/2017,-0.009998322,0,0.00444995,0.709999084,0.25,-0.849998474,0,0,0,0,0,0,0.0758625,0,0,0,0,0,0,0,23.2,45.5,27.8,5,12.6,13.4,23.8,2,11.8,69.8,30.7,2,9.8,75.9,16.7,5,12.6,13.4,23.8,2,14.6,71.3,29.5,2
31/08/2017,0.859996796,0,0.176879023,1.090003967,0.25,0.779998779,0,0,0,0,0,0,0.109085714,0,0,0,0,0,0,0.142857143,22.3,46.5,29.5,3,13.8,13.6,30.6,2,14.1,66.1,14.3,2,13,52.8,16.4,2,13.8,13.6,30.6,2,14.7,71.4,24.1,2
1/9/2017,1.190002441,0,0.137943371,2.369995117,0.199999809,1.11000061,0.2023,0,0.2023,0,0,0,0,0.318181818,0,0.318181818,0,0,0,0.171428571,23.1,39,20.1,0,13,18.1,30.2,2,16.8,60.4,19.2,0,15.4,61.2,23.9,0,13,18.1,30.2,2,14.8,72.3,29.5,2
5/9/2017,-0.300003052,0,0.44386643,-1.959999084,-0.199999809,-0.040000916,0,0,0,0,0.3182,0,0,0,0,0,0,0,0,0,26,32.4,39,0,10.9,8.1,30.6,0,15.8,45.7,17.4,2,13.9,49.8,27.2,2,10.9,8.1,30.6,0,14,72,18.4,2
6/9/2017,0.430000305,0,0.171316868,1.990005493,0.149999619,0.700000763,0,0,0,0,0.4939,0,0.169211111,0,0,0,0,0,0,0.095238095,23.3,35,28.2,3,10.8,10.2,33.8,2,15.2,56.7,15.3,0,13.9,56.7,20.3,0,10.8,10.2,33.8,2,15.1,71.3,27.7,2
7/9/2017,-0.449996948,0,-0.026699137,-0.570007324,0.300000191,0.899997711,0,0,0,-0.5106,0.4939,0,0.23756,-0.077777778,0,0,-0.125,0,0,0.16,22.8,35.8,39.2,0,8.2,25.9,37.1,2,18.3,56.5,12.7,0,15.9,60.7,20.2,2,8.2,25.9,37.1,2,14.7,76.5,25.9,2
8/9/2017,0.279998779,0.050000072,0.087883409,0.190002441,0.199999809,-1.159999847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,33.9,35.8,2,7.7,36.9,35.3,0,17.9,68.4,18.4,2,16.1,70.2,20.4,2,7.7,36.9,35.3,0,14.5,71.1,24.1,2
11/9/2017,1.540000916,0.199999928,0.670805415,5.569999695,0.950000286,3.370002747,0,0,0,0,0,0,-0.085,0,0,0,0.5,0,0,0.125,22.2,43.6,30.8,5,7.8,25.4,37.4,0,14.1,59,14.5,2,11.9,58.4,16,2,7.8,25.4,37.4,0,13.7,76,24.1,2
12/9/2017,0.839996338,-0.049999952,-0.622969863,0.790000916,-0.700000286,0.38999939,0,0,0,0,0.36345,0,0.4854,0,0,0,0,0.113888889,0,-0.2,22.7,43.8,26.8,0,7.1,35.6,38.9,0,15.3,52.2,13.8,2,13.8,53.6,14.6,2,7.1,35.6,38.9,0,14.5,69.8,27.7,2
13/09/2017,-0.009994507,0.049999952,0.057847092,0.959999084,0.400000095,2.119998932,0,0,0,0,0.054542857,0,0.14785,0,0,0,0,-0.085714286,0,0.026785714,21.6,42.7,32.3,5,5.1,51,47.9,0,15.3,53,18.9,0,12.7,54.6,22.2,0,5.1,51,47.9,0,14.1,70.5,37.1,2
14/09/2017,0.399993896,0,-0.423842219,0.400001526,0.300000191,1.040000916,0,0,0,0,0,0,0.180766667,0,0,0,0,0,0,-0.037037037,19.8,43.3,23.6,2,7.6,27.3,31.7,0,17.8,42.8,14.8,0,15,46.8,14.7,0,7.6,27.3,31.7,0,13.2,74.7,35.3,2
15/09/2017,0.170005798,0.100000024,0.017799236,1.290000916,0.400000095,2.700000763,0,0,0,0,0,0,0.136014286,0,0,0,0,0,0,0,18.2,36.1,31.2,0,9.2,13.5,29.2,0,13.8,55.2,24.9,2,10.9,62.6,21.9,5,9.2,13.5,29.2,0,14.4,66.5,24.1,2
18/09/2017,-0.800003052,0.200000048,0.082320688,3.730003357,0.049999714,0.909999847,0,0,0,0,0.350233333,0,0,0,0,0,0,0.166666667,0,0,18.8,37.3,30.9,0,11.5,24.1,28.8,2,17.2,52.1,17.9,0,15,55.9,18.2,0,11.5,24.1,28.8,2,15,76,22.3,2
19/09/2017,-0.089996338,-0.050000072,-0.1112448,3.629989624,-0.049999714,2.979999542,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,19.1,27.6,23,0,12.5,23.8,23,0,20.7,46.8,21.5,0,17.8,51.7,22.3,0,12.5,23.8,23,0,14.4,78.3,33.5,2
20/09/2017,0.199996948,-0.049999952,0.1112448,1.430007935,-0.050000191,-4.520000458,0,0,0,0,0.2202,0,0,0,0,0,0,0.25,0,0,18.6,31.6,36.1,0,13.5,21.8,27,0,24.9,42.3,22.6,0,22.1,46.4,27.4,0,13.5,21.8,27,0,14.7,76.1,33.5,2
21/09/2017,-0.13999939,-0.100000024,-0.292573208,-1.190002441,-0.349999905,1.270000458,0,0,0,0,-0.063466667,0,0.258914286,0,0,0,0,0.049393939,0,0.080357143,10.9,50.5,37.4,2,12.7,24.8,32,0,19.2,42.1,34.5,2,16.5,48.7,175.7,2,12.7,24.8,32,0,14.5,75.8,25.9,2
22/09/2017,0.839996338,-0.25,-0.240288836,-0.600006104,-0.400000095,-2.220001221,0,0.2732,0,0.6369,-0.5994,0,0.3259,0,0.3,0,0.3,0,0,0.1875,8.6,53.1,29.2,2,11.2,20.9,24.5,0,17.5,54.1,13,2,14.8,59.1,18.1,2,11.2,20.9,24.5,0,14.8,73,22.3,2
25/09/2017,0.040000916,0.100000024,-0.001112205,-5.399993896,-0.400000095,-3.509998322,0.00764,0,0,0,0.120866667,0,0.136,0.0225,0,0,0,-0.0625,0,0.16,12.4,48.9,23.5,0,12.4,13.7,34.6,0,23.1,53.2,18.4,2,20.8,55.8,21.5,2,12.4,13.7,34.6,0,15,74.2,20.5,2
26/09/2017,-0.309997559,0.100000024,0.067859198,-0.470001221,0.300000191,-0.310001373,0.296,0,0,-0.5267,0.114228571,0,0.104533333,0,0,0,0,-0.035714286,0,0.033333333,14.1,47.4,24.1,0,12.5,17.1,35.6,0,24.6,55.4,18.4,2,21.8,56.9,20.3,2,12.5,17.1,35.6,0,15.6,71.7,25.9,2
27/09/2017,0.690002441,-0.050000072,0.411605138,1.600006104,0.049999714,2.509998322,0,0,0,0.2732,0,0,-0.075927273,0,0,0,0,0,0,-0.009090909,14.5,43.7,19.4,0,12.2,19.6,34.2,0,21.3,59.7,26.7,5,19.5,64.2,20.8,5,12.2,19.6,34.2,0,15.8,69.1,24.1,2
28/09/2017,0.799995422,0,-0.105682079,2.300003052,0.100000381,0.120002747,-0.34314,0,0,0,-0.0258,0,0.1235,0,0,0,-0.2625,0,0,0.140934066,15.1,39.4,20.7,0,10.4,21.4,34.9,2,13.6,88.4,11.8,5,13.3,87.1,17.9,5,10.4,21.4,34.9,2,15.7,71.3,24.1,2
29/09/2017,-0.25,-0.049999952,-0.251413147,3.989990234,0.299999714,0.369998932,0.10115,0,0,0,0.2023,0,0.2288,0.25,0,0,0,0.5,0,0.167045455,16.2,38.3,21.8,0,12.5,16.7,44.3,0,16.3,80.6,13,2,16.6,75,14.6,2,12.5,16.7,44.3,0,15.1,77.8,31.7,2
2/10/2017,-0.159996033,-0.019999981,0,0.309997559,0.050000191,0.13999939,0,0,0,0,0,0,0.570666667,0,0,0,0,0,0,0.073593074,10.5,38,28.2,0,5.5,32.6,37.8,0,18,36.7,18.4,2,16.3,35.1,31,2,5.5,32.6,37.8,0,14.3,77.5,29.5,2
3/10/2017,0.099998474,0.019999981,0,0.800003052,0,1.700000763,0,0,0,0,0,0,-0.6486,0,0,0,0,0,0,-0.2,10.3,43.4,42.5,2,9.7,17.1,26.3,0,20.2,34.8,20,0,16.8,39.6,18.4,0,9.7,17.1,26.3,0,15,71.5,25.9,2
4/10/2017,-0.63999939,0.350000024,0,0.800003052,0.150000095,1.939998627,0.296,0.2732,0,0,0.148,0,-0.05496,0.5,0.125,0,0,0.25,0,0.093636364,10.9,53,23,0,12.2,18.6,32.8,0,22.4,34,22.6,0,19.4,40,24.1,0,12.2,18.6,32.8,0,16.4,64.2,24.1,2
5/10/2017,-0.040000916,0.249999881,0,1.440002441,-0.100000381,-0.259998322,0,-0.3818,0,0,0.247666667,0,0,0,0.15,0,0,0.049393939,0,0,12.1,41.9,20,0,10.5,27.3,32.4,2,25.3,34.3,24.4,2,21.3,39.8,25.2,2,10.5,27.3,32.4,2,14.9,77.9,29.5,2
6/10/2017,-0.019996643,0,0,-2.470001221,0.150000095,-0.240001678,-0.172885714,0,0,-0.296,0,0,0,0.214285714,0,0,0,0,0,0,13.6,38.9,22,0,11.7,15.1,31.3,0,24,40.7,26.7,2,21.5,45.6,27.2,2,11.7,15.1,31.3,0,14.9,74.9,22.3,2
9/10/2017,-0.100006104,-0.049999952,0.047834987,-0.63999939,0.050000191,-0.399997711,0,0,0,0,0.182133333,0,0.296,0,0,0,0,0.066666667,0,0,8.7,39.7,28.3,0,11.5,16.6,33.8,0,19.9,76.2,24.1,5,18,82.3,24.1,5,11.5,16.6,33.8,0,14.9,69.1,29.5,2
10/10/2017,0.190002441,-0.25,-0.21025252,1.220001221,0.099999905,0.299999237,0,-0.3818,0,0,0.05,0,0.24695,0,0.15,0,0,0,0,0,9.2,33.8,22.3,0,11,16.4,34.6,0,19.7,79.9,18.4,5,19,77.9,29,2,11,16.4,34.6,0,14.8,67.8,31.7,2
11/10/2017,0.11000061,0.090000033,0.055622683,-0.350006104,0,-1.029998779,0,0,0,0,0.148,0,0.200025,0,0,0,0,-0.15,0,0.032366071,11.5,29.1,20.7,0,11.5,14.7,34.2,0,17.5,77.2,14.5,5,17.7,73.5,23.7,5,11.5,14.7,34.2,0,14.5,70.5,29.5,2
12/10/2017,-0.129997253,0.060000062,-0.248075401,-0.119995117,-0.25,0.180000305,0,0,0,0,0.067433333,0,0.319133333,0,0,0,0,0.166666667,0,0.0625,11.1,20.9,27.6,0,11.3,19.1,35.3,0,14.2,81.4,18.2,5,13.5,80.1,23.6,5,11.3,19.1,35.3,0,13.6,73.3,27.7,2
13/10/2017,-0.510002136,-0.150000095,0.120144135,1.63999939,-0.050000191,1.909999847,-0.7964,0,0,0,0,0,0.146185714,-0.2,0,0,0,0,0,0.068571429,9.4,16.2,20.1,0,11.6,19.5,35.6,0,12.4,69.3,14,5,9.8,83.4,16.2,5,11.6,19.5,35.6,0,13.5,74.9,29.5,2
16/10/2017,0.209999084,0,0.11458198,1.220001221,0.050000191,1.549999237,0.5267,0,0,0,-0.2128625,0,0.00074,0,0,0,0,-0.014962121,0,0,11.1,14.9,24.1,0,14.1,28.3,38.5,0,20.8,48.8,18.9,2,19.2,51,22.2,2,14.1,28.3,38.5,0,14.9,75.1,29.5,2
17/10/2017,-0.330001831,0,-0.164641942,-0.75,0,-1.490001678,0,0,0,0,0.12405,0,0.027516667,0,0,0,0,0.107142857,0,0.03587963,12.6,15.2,18.4,0,13.8,24.9,35.3,0,26.1,43.4,14.8,0,23.6,47.9,18,2,13.8,24.9,35.3,0,14.2,81.1,33.5,2
18/10/2017,-0.260002136,0.050000072,-0.126819061,0.25,0.349999905,0.63999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,22.2,17.1,0,13.8,18.7,30.6,0,28.7,40.1,21,2,26.1,45.7,25.4,3,13.8,18.7,30.6,0,13.7,83.7,29.5,2
19/10/2017,0.940002441,-0.050000072,0.073421353,-0.169998169,0.849999905,-1.309997559,0,0,0,0,0,0,0.24114,0,0,0,0,0,0,0.107142857,13.7,27.6,19.6,0,14.3,14.2,35.6,5,20.8,55.1,50.9,5,17.4,72.5,23.4,5,14.3,14.2,35.6,5,14.8,73.5,24.1,2
20/10/2017,0.040000916,-0.049999952,0.322609525,1.289993286,0,0.009998322,0,0,0,0,0,0,0.296,0,0,0,0,0,0,0,11.5,25.5,46.6,0,13.5,15.2,35.3,0,20.3,61.4,13.7,0,18.9,64.6,18.2,0,13.5,15.2,35.3,0,15.4,72.2,24.1,2
23/10/2017,-0.330001831,-0.049999952,-0.027811341,-2.25,0.650000572,0.100002289,0,0,0,0.263533333,-0.1184,-0.296,-0.161454545,0,0,0,0.266666667,0,0,0,16.4,26.5,23.2,0,13.7,14.8,35.6,2,18.3,50.8,21,0,15.5,60.8,16.5,2,13.7,14.8,35.6,2,16.3,69.3,24.1,2
24/10/2017,1.630004883,0,0.21915242,0.190002441,-0.750000477,1.590000153,0,0,0,0,-0.148,0,0.15673125,0,0,0,0,0,0,-0.043269231,16.2,35.2,24.9,0,13,16.6,34.6,2,21.9,51.1,17.6,0,19.5,56.8,18.2,0,13,16.6,34.6,2,15.4,76.4,25.9,2
25/10/2017,-0.709999084,0,-0.170204663,-0.190002441,0.299999714,-1.150001526,0.067433333,0,0,0,0,0,0.032971429,0.179166667,0,0,0,0,0,0.295238095,13.9,27.2,17.1,0,12.6,16,37.4,0,24.4,52.3,14.8,2,22.4,56.5,23.4,2,12.6,16,37.4,0,15.2,74,27.7,2
26/10/2017,1.349998474,0,-0.056734888,0.509994507,0.050000191,0.270000458,0.35645,0,0,-0.6249,0.312381818,0,0.061257143,0.25,0,0,-0.2,0.068181818,0,-0.107142857,15.1,23.7,21.7,0,12.4,18.6,33.8,3,24.2,54.3,28.8,2,21.7,61.9,29.4,2,12.4,18.6,33.8,3,14.1,82.1,27.7,5
27/10/2017,-0.529998779,0,0.081209049,0.040008545,-0.050000191,-0.409999847,0,0,0,0,0,0,0.189766667,0.1,0,0,0,0,0,0.05,15.5,26.8,18.3,0,12.8,14.4,36.7,0,22.7,62.1,27.5,2,20.6,65,26,2,12.8,14.4,36.7,0,14.8,71.7,24.1,2
30/10/2017,-0.180000305,0,0.152404861,0.429992676,-0.249999523,0.090000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,29.8,15.8,0,9.7,22.2,38.9,0,23.4,54.4,25.9,2,21,56.7,36.3,5,9.7,22.2,38.9,0,15,69.7,25.9,2
31/10/2017,-0.430000305,0.099999905,0.45054079,1.380004883,0.049999714,-0.049999237,0,0,0,0,0,0,0.142165385,0,0,0,0,0.5,0.5,0.151465201,12,35,21.9,0,10.1,21.1,36.7,0,23.5,51.1,23.1,2,21.6,52.7,29,2,10.1,21.1,36.7,0,14.6,72.4,25.9,2
1/11/2017,-1.420005798,0.150000095,0.015574261,1.440002441,-0.049999714,1.539997101,0.6369,-0.3818,0,0,0.4939,0,0.0502375,0.5,0.15,0,0,0,0,0.11375,10,41.5,18.2,0,10.7,19.3,36,0,23.8,50.8,23.6,2,21,55.8,23.9,2,10.7,19.3,36,0,14.5,72.3,24.1,2
2/11/2017,2.36000061,0.049999952,0.124594086,-5.419998169,0.099999905,-3.229999542,0.232133333,0,0,0,-0.084844444,0,0,-0.039153439,0,0,0,-0.026102293,0,0.254545455,9.1,56.1,37.1,0,11.5,19.3,28.8,0,26.9,48.9,16.8,2,24,53.2,20.3,2,11.5,19.3,28.8,0,14.6,73.4,31.7,2
3/11/2017,-1.559997559,-0.149999976,-0.194677693,3.129989624,-0.300000191,0.799999237,0,0,0,0.296,0,0,0.322475,0,0,0,-0.1125,0,0,-0.16875,7.4,64.7,23.2,2,11.7,15.8,36.4,2,26.4,50.6,24.1,2,23.4,57.9,31,2,11.7,15.8,36.4,2,15.7,68.7,31.7,2
6/11/2017,-0.019996643,-0.050000072,-0.147956042,1.930007935,-0.299999714,0.090000153,0.24695,0,0,0,-0.051033333,0,0.2247125,0,0,0,0,0,0,0.1875,5.2,41,17.8,0,13.5,25.1,32.4,0,21,71.5,17.1,2,19,75.5,12.8,2,13.5,25.1,32.4,0,16.2,68.9,25.9,2
7/11/2017,-0.730003357,0.080000043,0.066746993,1.160003662,0.25,0.890003204,0.27065,0,0,0,0.19068,0,-0.4767,0.114583333,0,0,0,0,0,-0.3,4.4,33.3,18.3,0,13.1,33.3,37.4,2,23.1,68.6,14.8,2,22.1,65.4,14.8,2,13.1,33.3,37.4,2,16,76.1,27.7,2
8/11/2017,0.220001221,0.019999981,0.360432972,1.449996948,0,-0.010002136,0.0888,0,0,0,0,0,0.42518,0,0,0,0,-0.1,0,0.096428571,5.5,38.1,24.6,0,13.8,32.8,34.9,0,23.6,63.7,28.5,5,21.3,69.4,25.6,5,13.8,32.8,34.9,0,15.7,80.4,27.7,2
9/11/2017,1.36000061,-0.100000024,-0.151292657,-3.740005493,1.009999752,-1.86000061,0.3172,0,0,0.4215,0.205933333,0,-0.1468,0.03,0,0,0,0,0,-0.133333333,8,50.6,19.8,0,14.6,24.1,35.3,3,19.9,83.4,17.4,5,18.2,88.5,21.9,5,14.6,24.1,35.3,3,15.8,78,20.5,2
10/11/2017,-2.490005493,0.050000072,0.01779867,-0.220001221,1.260000229,-0.200000763,0,0,0,0,0.2143,0,0.075433333,0,0,0,0,0.4,0,0,5.7,49.8,16.4,0,15,19.1,32.4,3,19.4,84.2,20.8,5,18.6,83.2,23.5,5,15,19.1,32.4,3,16.9,72.5,25.9,2
13/11/2017,-0.229995728,0.049999952,-0.403818008,2.75,-0.449999809,1.470001221,0,0,0,0,0.0516,0,-0.0258,0,0,0,0,0.5,0,0,5.8,43.5,16.4,0,15.3,23.3,30.6,1,24.3,42.5,17.9,2,21.9,54.1,22.1,0,15.3,23.3,30.6,1,17.5,74.2,24.1,2
14/11/2017,-0.599998474,0,-0.479464336,-5.720001221,-0.520000458,-1.299999237,0,0,0,0,0,0,-0.131345455,0,0,0,0,0,0,0,7.7,36.5,18.4,0,15.6,23.3,38.5,2,25.7,43.6,19.2,2,23.2,51.6,23.9,2,15.6,23.3,38.5,2,17.5,70.2,25.9,2
15/11/2017,-0.300003052,-0.049999952,-0.501713523,-3.11000061,-1.079999924,-1.349998474,0.5423,0,0,0,0,0,0.32225,0.021590909,0,0,0,0.2,0,0.102840909,8.9,35.4,22.8,0,14.3,27.7,36.4,2,28.4,42.5,22.1,0,26,47.9,23.9,0,14.3,27.7,36.4,2,17.5,69.4,27.7,2
16/11/2017,0.470001221,-0.100000024,0.057847092,0.790008545,0.520000458,0.67999649,0,0,0,0,-0.1531,0,0,0,0,0,0,0,0,0,10.3,53,36.5,0,14.2,25.7,37.4,2,22.8,37,38.4,2,20.4,44,26.4,2,14.2,25.7,37.4,2,16.8,74.8,25.9,2
17/11/2017,0.709999084,0.100000024,0.027811341,0.880004883,0.789999962,2.540000916,0.3592,0,0,0,0.14368,0,0.1956,0.216666667,0,0,0,0.166666667,0,0.045454545,6.9,56.3,45.1,3,12.5,30.4,40.3,0,22.3,44,12.7,0,20.1,47.8,20.2,0,12.5,30.4,40.3,0,16.8,75.6,24.1,2
20/11/2017,-0.440002441,-0.050000072,0.337071015,-0.810012817,0.38999939,-5.259998322,-0.064,0,0,-0.7579,-0.128085714,0,0.28595,0,0,0,0,-0.057142857,0,0.15,8,29.1,13.9,2,10.8,27.6,38.5,0,24.2,44.6,21.5,0,21.7,49.8,22.2,0,10.8,27.6,38.5,0,17.6,68,25.9,2
21/11/2017,0.5,-0.019999981,-0.036710677,1.300003052,-0.069999695,2.790000916,0,0,0,0,0.1854,0,0,0,0,0,0,0.025252525,0,0,10.4,51.6,15.1,0,12,23.1,37.1,0,21.5,53.8,37.6,5,18.8,63.4,29.5,5,12,23.1,37.1,0,16.9,71.9,27.7,2
22/11/2017,-0.149993896,-0.079999924,0.040048422,-1.449996948,0.149999619,-0.810001373,0.4927,0,0,0,0,0,0,0.65,0,0,0,0,0,0,10.7,52.7,15.7,0,13.5,20.2,38.2,0,20.4,60.7,13.8,2,17.5,73.5,14.5,2,13.5,20.2,38.2,0,17.2,66.1,29.5,2
24/11/2017,0.259994507,-0.0200001,0.095670539,1.809997559,0.010000229,-0.100002289,-0.0683,0,0,0,-0.0592,0,0,0,0,0,0,0.04,0,0,10.2,39.2,23.1,0,14,20.2,33.8,2,26.4,44.5,22.8,0,23.5,50.5,27.3,0,14,20.2,33.8,2,17.6,66,29.5,2
27/11/2017,-0.259994507,0.0200001,-0.67636757,-0.830001831,0.699999809,-2.159999847,0,0,0,0,0,0,0.031366667,0,0,0,0.068181818,0,0,0.028409091,8.4,47.1,40,5,15.1,14.1,31,2,25.4,41.3,19.6,5,23,44.8,27.4,5,15.1,14.1,31,2,17,68.8,25.9,2
28/11/2017,2.019996643,-0.150000095,0.075646328,0.660003662,0.380000114,0.240001678,0,0,0,0,0.18615,0,-0.016533333,0,0,0,0,0.125,0,0.041666667,3,56,17.1,0,16.5,14.2,37.4,2,23.7,64.5,19.7,5,20.7,71.7,23.7,5,16.5,14.2,37.4,2,17.8,67.1,24.1,2
29/11/2017,0.150001526,0.150000095,-0.063409248,-4.940002441,-0.590000153,-2.080001831,-0.2997,0,0,0.5106,0.205966667,0,0.18195,0,0,0,0.2,0,0,0.025,4.8,49.4,16.4,0,15,16.7,32.8,2,26.6,52,14.8,2,24.5,53.5,16.4,5,15,16.7,32.8,2,17.8,66.1,37.1,2
30/11/2017,-0.130004883,0,0.012237081,2.370010376,0.070000648,1.900001526,0,0,0,0,0.296,0,-0.00402,0,0,0,-0.4,0,0,0.023777778,3.5,51.9,14.6,0,14.5,14.4,34.2,0,25.3,55.1,25.9,2,23.6,57.8,25.9,5,14.5,14.4,34.2,0,17.2,66.9,24.1,2
1/12/2017,-0.559997559,-0.050000072,-0.046723348,-2.170013428,0.229999542,0.090000153,0,0,0,0,0.4215,0,-0.6597,0,0,0,0,0.5,0,0,3.1,47.6,17.1,0,13,24.3,38.2,0,26.5,55.4,20,2,25.1,55.7,23.7,5,13,24.3,38.2,0,17.7,65,22.3,2
4/12/2017,1.160003662,0,-0.040047857,-2.799987793,-0.5,-1.840000153,0,0,0,0,0.2732,0,0.202355556,0,0,0,0,0,0,-0.017283951,-1.2,45.7,29.4,0,13.6,20,29.5,5,18.3,87.4,20.5,5,16.7,89.7,13,5,13.6,20,29.5,5,17.9,68.6,25.9,2
5/12/2017,-1.240005493,-0.049999952,-0.171316868,-1.36000824,-0.510000229,-0.409999847,0,0,0,0,0,0,0.229657143,0.068181818,0,0,0,0.068181818,0,-0.053061224,-0.8,40.1,27,0,14.2,19.8,33.5,2,18.4,83.5,11.4,2,17.2,84.5,14.5,5,14.2,19.8,33.5,2,17.7,71.6,25.9,2
6/12/2017,-0.699996948,0,0.048947757,-0.509994507,-0.399999619,-1.959999084,0,0,0,0,0,0,0.094076471,0,0,0,0,0,0,0.004048892,2.6,32.9,27.7,0,14.2,20.1,32.4,2,21.7,77.8,10.9,2,20.7,75.3,14.5,2,14.2,20.1,32.4,2,18,70,25.9,2
7/12/2017,-0.290000916,-0.050000072,-0.164641942,1.599998474,0.350000381,1.739997864,0.296,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,30.4,25.9,0,15,17.1,33.5,2,25.5,65,18.4,2,22.9,68,20.1,2,15,17.1,33.5,2,17.7,68.8,25.9,2
