name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
BasicEPS,,"1,638",,"1,776","1,391","1,044",,"1,364","808","720",,"899","746","752",,"1,909","1,617","1,708.7",,"1,607","1,560.36","1,073.12",,"626.06","818.08","727.12",,"712.6","755.66","606.22",,"548.38","819.06","992.8",,"1,068.02","1,005.08","925.82",,"853.06","670.44","646.82",,"439.96","460.36","356.62",,"576.84","558.7","542.06",,"504.54","306.58","84.24",,"165.96","292.22","299.04",,"299.798","194.8","219.137"
DilutedEPS,,"1,638",,"1,776","1,391","1,044",,"1,364","808","720",,"899","746","752",,"1,909","1,617","1,708.7",,"1,607","1,560.36","1,073.12",,"626.06","818.08","727.12",,"712.58","755.64","606.22",,"548.36","819.04","992.7",,"1,067.68","1,004.72","925.48",,"852.46","669.92","646.3",,"439.36","459.44","355.86",,"574.52","556.32","539.26",,"502.22","303.94","83.58",,"164.44","288.92","295.64",,"299.798","192.36","219.137"
BasicAverageShares,,"5,969,783,000",,"5,969,782,550","5,969,782,550","5,969,782,550",,"5,969,782,550","5,969,782,550","5,969,783,000",,"5,969,782,550","5,969,782,550","5,969,783,000",,"5,969,783,000","5,969,783,000","5,972,500,000",,"6,869,801,493","6,074,700,000","6,120,600,000",,"6,172,350,000","6,236,950,000","6,332,350,000",,"6,465,650,000","6,465,650,000","6,473,100,000",,"6,548,150,000","6,548,000,000","6,546,150,000",,"6,544,000,000","6,543,800,000","6,543,050,000",,"6,538,700,000","6,537,600,000","6,522,300,000",,"6,508,100,000","6,507,050,000","6,501,600,000",,"7,472,392,691","7,468,573,474","7,409,591,189",,"7,379,066,080","7,350,378,368","7,350,866,572",,"7,343,142,926","7,329,796,044","7,315,285,581",,"7,776,326,625","7,302,433,265",
DilutedAverageShares,,"5,969,783,000",,"5,969,782,550","5,969,782,550","5,969,782,550",,"5,969,782,550","5,969,782,550","5,969,783,000",,"5,969,782,550","5,969,782,550","5,969,783,000",,"5,969,783,000","5,969,783,000","5,972,500,000",,"6,869,801,493","6,074,700,000","6,120,600,000",,"6,172,350,000","6,236,950,000","6,332,350,000",,"6,465,750,000","6,465,750,000","6,473,250,000",,"6,548,250,000","6,548,200,000","6,546,950,000",,"6,546,450,000","6,546,550,000","6,545,900,000",,"6,543,900,000","6,543,700,000","6,528,200,000",,"6,518,500,000","6,520,000,000","6,515,650,000",,"7,502,567,361","7,500,524,878","7,448,064,014",,"7,413,153,598","7,414,223,202","7,408,913,616",,"7,411,019,217","7,413,515,852","7,399,414,829",,"7,875,228,043","7,395,061,343",
TotalOperatingIncomeAsReported,"56,372,397,000,000","14,121,409,000,000","13,866,712,000,000","15,817,531,000,000","12,566,745,000,000","9,382,868,000,000","9,047,001,000,000","12,353,238,000,000","8,146,292,000,000","6,447,345,000,000","7,160,270,000,000","7,777,892,000,000","6,597,065,000,000","6,233,282,000,000","10,800,599,000,000","17,574,865,000,000","14,869,035,000,000","15,642,170,000,000","15,146,971,000,000","14,533,159,000,000","14,066,547,000,000","9,898,361,000,000","9,220,821,000,000","5,200,089,000,000","8,143,950,000,000","6,675,812,000,000","6,142,765,000,000","7,393,373,000,000","6,897,937,000,000","5,979,367,000,000","5,288,427,000,000","4,060,522,000,000","7,187,323,000,000","8,488,799,000,000","8,311,278,000,000","10,163,594,000,000","9,530,683,000,000","8,779,458,000,000","8,350,083,000,000","8,124,695,000,000","6,724,113,000,000","5,850,447,000,000","5,296,404,577,272.82","4,252,896,000,000","3,751,880,000,000","2,948,536,000,000","3,012,299,355,186.4","4,864,413,000,000","5,014,212,000,000","4,405,612,000,000","6,946,653,235,392","2,767,394,000,000","1,063,572,000,000","147,639,000,000","960,664,626,918.221","1,023,391,000,000","1,893,777,000,000","2,154,031,000,000","4,813,523,183,405.801","2,065,983,000,000","910,673,000,000","1,183,107,000,000"
TotalExpenses,"235,625,397,000,000","63,660,089,000,000","62,698,812,000,000","58,161,656,000,000","51,104,840,000,000","56,005,635,000,000","52,504,507,000,000","54,610,922,000,000","44,819,850,000,000","48,877,833,000,000","52,724,490,000,000","54,225,579,000,000","49,530,039,000,000","46,152,264,000,000","48,464,451,000,000","47,885,128,000,000","43,613,623,000,000","44,921,544,000,000","50,831,441,000,000","47,515,742,000,000","46,933,990,000,000","40,649,165,000,000","44,110,919,000,000","42,615,544,000,000","42,793,170,000,000","43,106,440,000,000","47,172,688,000,000","44,289,199,000,000","41,639,602,000,000","41,138,551,000,000","47,441,695,000,000","43,386,788,000,000","45,165,906,000,000","45,186,527,000,000","50,965,347,000,000","48,919,905,000,000","47,933,765,000,000","44,088,637,000,000","47,656,661,000,000","44,060,293,000,000","40,903,400,000,000","39,433,921,000,000","40,670,961,589,789.42","36,927,402,000,000","35,659,126,000,000","34,117,136,000,000","37,914,463,614,645.72","35,349,573,000,000","33,046,324,000,000","30,480,357,000,000","74,494,925,915,040","18,156,148,000,000","16,557,591,000,000","15,589,925,000,000","73,503,306,100,459.25","14,961,461,000,000","13,033,748,000,000","12,420,349,000,000","55,335,092,619,747.16","11,999,629,000,000","11,287,357,000,000","10,941,191,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"43,280,099,000,000","11,129,094,000,000","10,643,122,000,000","12,057,207,000,000","9,450,676,000,000","7,092,786,000,000","6,445,469,000,000","9,266,814,000,000","5,488,964,000,000","4,889,599,000,000","5,227,995,000,000","6,105,039,000,000","5,064,530,000,000","5,107,490,000,000","8,330,069,000,000","12,967,428,000,000","10,981,547,000,000","11,611,833,000,000","12,016,324,000,000","11,039,771,000,000","10,799,942,000,000","7,488,532,000,000","6,917,181,000,000","4,408,790,000,000","5,826,178,000,000","5,263,506,000,000","3,242,467,000,000","5,306,104,000,000","5,626,734,000,000","4,519,323,000,000","5,285,891,000,000","4,135,422,000,000","6,176,506,000,000","7,484,680,000,000","7,219,744,000,000","8,049,537,000,000","7,575,016,000,000","6,976,918,000,000","6,850,567,000,000","6,424,872,000,000","5,049,042,000,000","4,860,894,000,000","4,262,309,480,617.24","3,300,157,000,000","3,456,956,000,000","2,714,645,000,000","3,299,525,358,912.48","4,310,375,000,000","4,172,692,000,000","4,016,443,000,000","2,975,848,449,452","3,723,034,000,000","2,253,479,000,000","619,237,000,000","-22,239,584,654.529","1,218,668,000,000","2,141,913,000,000","2,187,563,000,000","2,207,640,290,060.12","2,191,214,000,000","1,422,514,000,000","1,599,211,000,000"
NormalizedIncome,"43,323,591,194,406.89","11,085,648,899,151.95","10,663,408,890,311.646","12,015,901,197,267.293","9,558,190,193,585.682","7,047,457,977,126.129","6,470,276,487,343.531","9,327,222,913,012.475","5,531,242,904,585.597","4,795,469,033,837.355","5,303,774,061,356.613","6,065,178,430,769.188","5,154,501,052,865.407","5,086,634,895,698.352","8,300,482,367,032.594","13,054,384,697,227.512","10,878,760,533,175.273","11,466,188,265,000","12,210,941,606,471.379","11,105,164,474,782.262","10,892,492,140,197.88","7,497,253,897,706.112","6,623,515,001,586.636","3,955,470,544,476.177","6,044,147,345,724.997","5,102,046,037,530.44","4,755,804,925,848.539","5,363,446,014,498.955","5,440,553,364,146.337","4,562,486,362,358.958","5,331,745,184,646.217","4,254,404,350,148.168","6,259,883,137,239.107","8,043,573,276,795.969","6,665,862,788,292.556","8,234,699,706,475.152","7,687,225,664,316.266","7,112,863,221,327.063","7,535,172,605,596.257","6,482,297,014,459.215","5,002,127,974,943.741","5,001,702,024,064.665","4,788,835,312,662.221","3,286,500,815,407.431","3,534,443,000,028.094","2,704,369,177,623.615","4,134,568,072,597.692","4,342,618,598,187.587","4,065,854,015,101","3,855,094,917,833.507","3,369,703,651,113.871","3,759,644,339,397.672","2,286,457,233,152.728","559,309,697,645.193","243,650,891,167.319","1,269,377,761,576.602","2,184,793,112,520.807","2,213,458,163,543.963","1,984,996,708,290.072","2,306,992,381,565.205","1,485,293,648,482.961","1,638,886,813,171.717"
InterestIncome,"1,314,762,000,000","369,032,000,000","354,282,000,000","337,315,000,000","254,133,000,000","332,548,000,000","504,382,000,000","420,145,000,000","463,098,000,000","586,833,000,000","642,915,000,000","682,799,000,000","672,300,000,000","662,010,000,000","670,006,000,000","616,374,000,000","559,454,000,000","451,305,000,000","431,707,000,000","420,785,000,000","361,125,000,000","400,606,000,000","387,418,000,000","392,170,000,000","331,749,000,000","392,981,000,000","446,472,000,000","445,531,000,000","426,880,000,000","442,274,000,000","490,106,000,000","480,149,000,000","445,443,000,000","417,663,000,000","397,364,000,000","371,736,000,000","299,511,000,000","282,998,000,000","242,892,000,000","223,904,000,000","192,917,000,000","185,718,000,000","209,326,709,473.28","177,799,000,000","165,216,000,000","149,856,000,000","156,731,979,407.76","135,557,000,000","124,490,000,000","139,844,000,000","197,725,553,564","65,999,000,000","48,283,000,000","48,955,000,000","354,352,594,109.55","94,604,000,000","85,993,000,000","104,490,000,000","-80,852,579,073.72","64,218,000,000","42,343,000,000","57,896,000,000"
InterestExpense,"484,329,000,000","149,231,000,000","123,856,000,000","137,010,000,000","74,232,000,000","96,442,000,000","241,708,000,000","100,776,000,000","100,356,000,000","140,173,000,000","159,383,000,000","172,293,000,000","180,619,000,000","174,061,000,000","192,372,000,000","189,639,000,000","156,383,000,000","136,223,000,000","184,810,000,000","161,386,000,000","160,816,000,000","148,390,000,000","155,123,000,000","148,305,000,000","117,922,000,000","166,481,000,000","215,140,000,000","205,234,000,000","189,219,000,000","166,918,000,000","150,395,000,000","154,360,000,000","145,630,000,000","142,555,000,000","122,428,000,000","132,357,000,000","131,008,000,000","123,865,000,000","138,685,000,000","148,293,000,000","156,651,000,000","155,377,000,000","189,577,892,676.04","168,167,000,000","148,131,000,000","138,257,000,000","174,601,854,823.04","154,199,000,000","122,745,000,000","129,546,000,000","461,975,671,960","30,541,000,000","23,047,000,000","19,725,000,000","631,717,880,724.12","12,543,000,000","13,878,000,000","12,132,000,000","554,119,117,910.28","12,264,000,000","11,545,000,000","12,587,000,000"
NetInterestIncome,"830,433,000,000","219,801,000,000","230,426,000,000","200,305,000,000","179,901,000,000","236,106,000,000","262,674,000,000","319,369,000,000","362,742,000,000","446,660,000,000","483,532,000,000","510,506,000,000","491,681,000,000","487,949,000,000","477,634,000,000","426,735,000,000","403,071,000,000","315,082,000,000","246,897,000,000","259,399,000,000","200,309,000,000","252,216,000,000","232,295,000,000","243,865,000,000","213,827,000,000","226,500,000,000","231,332,000,000","240,297,000,000","237,661,000,000","275,356,000,000","339,711,000,000","325,789,000,000","299,813,000,000","275,108,000,000","274,936,000,000","239,379,000,000","168,503,000,000","159,133,000,000","104,207,000,000","75,611,000,000","36,266,000,000","30,341,000,000","19,748,816,797.24","9,632,000,000","17,085,000,000","11,599,000,000","19,705,124,584.72","-92,319,000,000","48,596,000,000","-451,000,000","-350,423,506,316","35,458,000,000","25,236,000,000","29,230,000,000","-277,365,286,614.57","82,061,000,000","72,115,000,000","92,358,000,000","-634,971,696,984","51,954,000,000","30,798,000,000","45,309,000,000"
EBIT,"59,155,351,000,000","15,219,071,000,000","14,486,739,000,000","16,492,879,000,000","12,956,662,000,000","9,847,087,000,000","9,216,170,000,000","12,944,882,000,000","7,870,053,000,000","6,897,025,000,000","7,878,502,000,000","8,793,021,000,000","7,359,983,000,000","7,087,039,000,000","11,800,243,000,000","18,158,983,000,000","15,563,219,000,000","16,312,130,000,000","16,889,196,000,000","15,076,126,000,000","14,573,081,000,000","10,312,966,000,000","9,703,629,000,000","6,119,007,000,000","8,189,881,000,000","7,288,966,000,000","4,939,349,000,000","7,595,353,000,000","7,817,243,000,000","6,385,561,000,000","5,744,482,000,000","5,001,231,000,000","7,930,736,000,000","9,791,525,000,000","9,374,285,000,000","10,371,514,000,000","9,958,836,000,000","9,169,302,000,000","8,670,995,000,000","8,450,680,000,000","6,886,706,000,000","6,505,642,000,000","5,664,034,882,645.58","4,300,381,000,000","4,312,716,000,000","3,526,016,000,000","3,792,626,220,091.68","5,577,909,000,000","5,436,764,000,000","5,102,449,000,000","5,171,569,688,144","4,303,499,000,000","2,549,361,000,000","702,456,000,000","618,689,490,648.56","1,413,429,000,000","2,588,113,000,000","2,627,814,000,000","4,100,439,953,832.52","2,639,600,000,000","1,629,862,000,000","1,853,486,000,000"
EBITDA,"95,338,942,000,000"
ReconciledCostOfRevenue,"171,983,414,000,000","47,072,057,000,000","44,946,555,000,000","42,898,871,000,000","37,065,931,000,000","41,499,985,000,000","37,804,928,000,000","39,970,476,000,000","31,906,198,000,000","34,806,694,000,000","38,554,523,000,000","39,993,890,000,000","35,944,684,000,000","32,746,452,000,000","34,015,984,000,000","35,194,358,000,000","31,274,597,000,000","31,909,472,000,000","35,731,116,000,000","33,004,119,000,000","32,399,829,000,000","28,155,597,000,000","30,883,483,000,000","29,411,256,000,000","29,609,118,000,000","30,373,858,000,000","33,961,680,000,000","31,609,452,000,000","28,955,599,000,000","28,955,387,000,000","33,846,068,000,000","30,711,398,000,000","31,671,819,000,000","32,049,515,000,000","36,447,915,000,000","35,527,620,000,000","34,341,419,000,000","31,379,355,000,000","34,552,747,000,000","31,989,604,000,000","29,971,206,000,000","30,138,374,000,000","31,509,304,969,191.2","27,754,250,000,000","26,827,122,000,000","26,054,443,000,000","29,115,545,032,598","26,017,008,000,000","24,525,662,000,000","23,008,609,000,000","44,291,199,099,204","18,156,148,000,000","16,557,591,000,000","15,589,925,000,000","49,346,797,598,983.22","14,961,461,000,000","13,033,748,000,000","12,420,349,000,000","36,649,935,438,928.13","11,999,629,000,000","11,289,660,000,000","10,941,688,000,000"
ReconciledDepreciation,"36,183,591,000,000","9,779,508,000,000","9,601,832,000,000","8,812,849,000,000","7,989,402,000,000","7,843,278,000,000","7,876,248,000,000","7,635,434,000,000","7,418,329,000,000","7,405,605,000,000","8,743,834,000,000","6,867,560,000,000","6,890,700,000,000","7,095,544,000,000","6,892,311,000,000","6,823,859,000,000","6,499,531,000,000","6,266,336,000,000","6,075,602,000,000","5,654,120,000,000","5,246,212,000,000","5,141,458,000,000","5,033,172,000,000","5,041,956,000,000","5,169,518,000,000","5,468,319,000,000","5,383,204,000,000","5,422,804,000,000","5,255,520,000,000","4,869,329,000,000","4,676,831,000,000","4,638,365,000,000","4,481,804,000,000","4,256,421,000,000","4,194,242,000,000","4,193,310,000,000","4,050,795,000,000","4,007,066,000,000","3,949,977,000,000","4,061,580,000,000","3,935,089,000,000","3,675,370,000,000","185,676,758,653.16","3,485,708,000,000","3,304,055,000,000","3,123,748,000,000","151,759,932,272","2,800,506,000,000","2,706,699,000,000","2,872,126,000,000",,"1,874,753,000,000","1,913,612,000,000","1,973,737,000,000",,"1,915,807,000,000","1,861,170,000,000","1,875,711,000,000",,"1,806,018,000,000","1,728,309,000,000","1,662,180,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"43,280,099,000,000","11,129,094,000,000","10,643,122,000,000","12,057,207,000,000","9,450,676,000,000","7,092,786,000,000","6,445,469,000,000","9,266,814,000,000","5,488,964,000,000","4,889,599,000,000","5,227,995,000,000","6,105,039,000,000","5,064,530,000,000","5,107,490,000,000","8,330,069,000,000","12,967,428,000,000","10,981,547,000,000","11,611,833,000,000","12,016,324,000,000","11,039,771,000,000","10,799,942,000,000","7,488,532,000,000","6,917,181,000,000","4,408,790,000,000","5,826,178,000,000","5,263,506,000,000","3,242,467,000,000","5,306,104,000,000","5,626,734,000,000","4,519,323,000,000","5,285,891,000,000","4,135,422,000,000","6,176,506,000,000","7,484,680,000,000","7,219,744,000,000","8,049,537,000,000","7,575,016,000,000","6,976,918,000,000","6,850,567,000,000","6,424,872,000,000","5,049,042,000,000","4,860,894,000,000","4,262,309,480,617.24","3,300,157,000,000","3,456,956,000,000","2,714,645,000,000","3,299,525,358,912.48","4,310,375,000,000","4,172,692,000,000","4,016,443,000,000","2,975,848,449,452","3,723,034,000,000","2,253,479,000,000","619,237,000,000","-22,239,584,654.529","1,218,668,000,000","2,141,913,000,000","2,187,563,000,000","2,207,640,290,060.12","2,191,214,000,000","1,422,514,000,000","1,599,211,000,000"
TotalUnusualItemsExcludingGoodwill,"-57,875,000,000","57,813,000,000","-26,885,000,000","54,956,000,000","-143,759,000,000","61,887,000,000","-33,696,000,000","-82,889,000,000","-59,134,000,000","130,201,000,000","-111,908,000,000","54,651,000,000","-124,684,000,000","28,585,000,000","40,585,000,000","-118,819,000,000","143,399,000,000","201,445,000,000","-265,274,000,000","-87,134,000,000","-120,669,000,000","-11,537,000,000","395,606,000,000","596,457,000,000","-300,893,000,000","218,930,000,000","-2,217,895,000,000","-77,633,000,000","246,891,000,000","-58,026,000,000","-47,975,000,000","-136,581,000,000","-103,843,000,000","-711,966,000,000","701,854,000,000","-229,954,000,000","-141,858,000,000","-171,865,000,000","-829,905,000,000","-72,623,000,000","60,795,000,000","-177,117,000,000","-720,384,648,168.86","16,396,000,000","-92,033,000,000","12,501,000,000","-883,286,328,009.92","-39,251,000,000","132,745,000,000","200,905,000,000","-586,102,756,612","-42,018,000,000","-36,971,000,000","66,072,000,000","-354,520,634,429.13","-58,292,000,000","-51,535,000,000","-30,963,000,000","291,348,075,304.88","-138,822,000,000","-71,421,000,000","-45,672,000,000"
TotalUnusualItems,"-57,875,000,000","57,813,000,000","-26,885,000,000","54,956,000,000","-143,759,000,000","61,887,000,000","-33,696,000,000","-82,889,000,000","-59,134,000,000","130,201,000,000","-111,908,000,000","54,651,000,000","-124,684,000,000","28,585,000,000","40,585,000,000","-118,819,000,000","143,399,000,000","201,445,000,000","-265,274,000,000","-87,134,000,000","-120,669,000,000","-11,537,000,000","395,606,000,000","596,457,000,000","-300,893,000,000","218,930,000,000","-2,217,895,000,000","-77,633,000,000","246,891,000,000","-58,026,000,000","-47,975,000,000","-136,581,000,000","-103,843,000,000","-711,966,000,000","701,854,000,000","-229,954,000,000","-141,858,000,000","-171,865,000,000","-829,905,000,000","-72,623,000,000","60,795,000,000","-177,117,000,000","-720,384,648,168.86","16,396,000,000","-92,033,000,000","12,501,000,000","-883,286,328,009.92","-39,251,000,000","132,745,000,000","200,905,000,000","-586,102,756,612","-42,018,000,000","-36,971,000,000","66,072,000,000","-354,520,634,429.13","-58,292,000,000","-51,535,000,000","-30,963,000,000","291,348,075,304.88","-138,822,000,000","-71,421,000,000","-45,672,000,000"
NormalizedEBITDA,"95,396,817,000,000","24,940,766,000,000","24,115,456,000,000","25,250,772,000,000","21,089,823,000,000","17,628,478,000,000","17,126,114,000,000","20,663,205,000,000","15,347,516,000,000","14,172,429,000,000","16,734,244,000,000","15,605,930,000,000","14,375,367,000,000","14,153,998,000,000","18,651,969,000,000","25,101,661,000,000","21,919,351,000,000","22,377,021,000,000","23,230,072,000,000","20,817,380,000,000","19,939,962,000,000","15,465,961,000,000","14,341,195,000,000","10,564,506,000,000","13,660,292,000,000","12,538,355,000,000","12,540,448,000,000","13,095,790,000,000","12,825,872,000,000","11,312,916,000,000","10,469,288,000,000","9,776,177,000,000","12,516,383,000,000","14,759,912,000,000","12,866,673,000,000","14,794,778,000,000","14,151,489,000,000","13,348,233,000,000","13,450,877,000,000","12,584,883,000,000","10,761,000,000,000","10,358,129,000,000","6,570,096,289,467.6","7,769,693,000,000","7,708,804,000,000","6,637,263,000,000","4,827,672,480,373.6","8,417,666,000,000","8,010,718,000,000","7,773,670,000,000","5,757,672,444,756","6,220,270,000,000","4,499,944,000,000","2,610,121,000,000","973,210,125,077.69","3,387,528,000,000","4,500,818,000,000","4,534,488,000,000","3,809,091,878,527.64","4,584,440,000,000","3,429,592,000,000","3,561,338,000,000"
TaxRateForCalcs,"0.249","0.249","0.245","0.248","0.252","0.268","0.264","0.271","0.285","0.277","0.323","0.271","0.278","0.27","0.271","0.268","0.283","0.277","0.266","0.25","0.233","0.244","0.258","0.24","0.276","0.263","0.318","0.261","0.246","0.256","0.044","0.129","0.197","0.215","0.211","0.195","0.209","0.209","0.175","0.209","0.228","0.205","0.269","0.167","0.158","0.178","0.055","0.179","0.195","0.197","0.328","0.129","0.108","0.093","0.25","0.13","0.168","0.164","0.236","0.166","0.121","0.131"
TaxEffectOfUnusualItems,"-14,382,805,593.109","14,367,899,151.949","-6,598,109,688.354","13,650,197,267.293","-36,244,806,414.318","16,558,977,126.129","-8,888,512,656.469","-22,480,086,987.526","-16,855,095,414.403","36,071,033,837.355","-36,128,938,643.387","14,790,430,769.188","-34,712,947,134.593","7,729,895,698.352","10,998,367,032.594","-31,862,302,772.489","40,612,533,175.274","55,800,265,000","-70,656,393,528.622","-21,740,525,217.738","-28,118,859,802.12","-2,815,102,293.888","101,940,001,586.636","143,137,544,476.177","-82,923,654,275.003","57,470,037,530.441","-704,557,074,151.461","-20,290,985,501.045","60,710,364,146.337","-14,862,637,641.042","-2,120,815,353.783","-17,598,649,851.832","-20,465,862,760.892","-153,072,723,204.031","147,972,788,292.556","-44,791,293,524.848","-29,648,335,683.734","-35,919,778,672.938","-145,299,394,403.743","-15,197,985,540.785","13,880,974,943.741","-36,308,975,935.335","-193,858,816,123.879","2,739,815,407.43","-14,545,999,971.906","2,225,177,623.615","-48,243,614,324.708","-7,007,401,812.413","25,907,015,101","39,556,917,833.507","-192,247,554,950.13","-5,407,660,602.327","-3,992,766,847.272","6,144,697,645.193","-88,630,158,607.283","-7,582,238,423.398","-8,654,887,479.193","-5,067,836,456.037","68,704,493,534.832","-23,043,618,434.795","-8,641,351,517.039","-5,996,186,828.283"
