name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
		GoodwillAndOtherIntangibleAssets,"20,010,694,000,000","20,236,244,000,000","20,753,637,000,000","20,747,013,000,000","18,386,683,000,000","18,468,502,000,000","18,980,799,000,000","19,608,254,000,000","20,912,394,000,000","20,703,504,000,000","15,705,674,000,000","15,543,025,000,000","14,868,032,000,000","14,891,598,000,000","14,800,096,000,000","14,999,464,000,000","14,805,407,000,000","14,760,483,000,000","15,376,169,000,000","15,221,308,000,000","14,775,930,000,000","5,344,020,000,000","5,088,233,000,000","5,247,797,000,000","5,375,031,000,000","5,396,311,000,000","5,560,298,000,000","5,530,413,000,000","5,338,518,000,000","4,785,473,000,000","4,684,752,000,000","4,220,289,000,000","4,120,237,000,000","3,980,600,000,000","3,970,954,000,000","4,062,029,000,000","4,076,951,000,000","3,729,705,000,000","3,697,687,000,000","3,672,924,000,000","3,329,107,000,000","3,355,235,681,056.2","3,408,239,000,000","3,327,364,000,000","2,871,403,000,000","2,779,438,800,837.52","2,813,451,000,000","2,735,336,000,000","1,775,004,000,000","1,256,008,147,608","647,531,000,000","640,794,000,000","663,066,000,000","787,248,372,144.78","625,987,000,000","606,776,000,000","575,624,000,000","704,626,620,641.28","556,184,000,000","543,185,000,000","543,605,000,000"
			Goodwill,,"5,844,259,000,000",,,,"5,673,642,000,000",,,,"6,250,439,000,000",,,,"5,833,678,000,000",,,,"5,703,138,000,000",,,,"1,343,580,000,000",,,,"910,539,000,000",,,,"739,576,000,000",,,,"560,534,000,000",,,,"573,845,000,000",,,,,,,,,,,,,,,"59,000,000",,"237,000,000","326,000,000","415,000,000",,"593,000,000","683,000,000","772,000,000"
			OtherIntangibleAssets,"20,010,694,000,000","14,391,985,000,000","20,753,637,000,000","20,747,013,000,000","18,386,683,000,000","12,794,860,000,000","18,980,799,000,000","19,608,254,000,000","20,912,394,000,000","14,453,065,000,000","15,705,674,000,000","15,543,025,000,000","14,868,032,000,000","9,057,920,000,000","14,800,096,000,000","14,999,464,000,000","14,805,407,000,000","9,057,345,000,000","15,376,169,000,000","15,221,308,000,000","14,775,930,000,000","4,000,440,000,000","5,088,233,000,000","5,247,797,000,000","5,375,031,000,000","4,485,772,000,000","5,560,298,000,000","5,530,413,000,000","5,338,518,000,000","4,045,897,000,000","4,684,752,000,000","4,220,289,000,000","4,120,237,000,000","3,420,066,000,000","3,970,954,000,000","4,062,029,000,000","4,076,951,000,000","3,155,860,000,000","3,697,687,000,000","3,672,924,000,000","3,329,107,000,000","3,355,235,681,056.2","3,408,239,000,000","3,327,364,000,000","2,871,403,000,000","2,779,438,800,837.52","2,813,451,000,000","2,735,336,000,000","1,775,004,000,000","1,256,008,147,608","647,531,000,000","640,794,000,000","663,007,000,000","787,248,372,144.78","625,750,000,000","606,450,000,000","575,209,000,000","704,626,620,641.28","555,591,000,000","542,502,000,000","542,833,000,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,
			NonCurrentDeferredTaxesAssets,"4,178,984,000,000","4,261,214,000,000","3,928,050,000,000","4,128,472,000,000","4,087,139,000,000","4,275,000,000,000","4,478,036,000,000","4,441,779,000,000","4,690,045,000,000","4,505,049,000,000","5,461,996,000,000","5,420,125,000,000","5,448,794,000,000","5,468,002,000,000","4,692,581,000,000","5,006,713,000,000","5,012,377,000,000","5,061,687,000,000","5,026,790,000,000","5,368,206,000,000","5,277,254,000,000","5,321,450,000,000","5,237,202,000,000","5,331,307,000,000","4,846,762,000,000","5,589,108,000,000","4,522,873,000,000","4,599,808,000,000","4,439,185,000,000","4,526,595,000,000","4,824,644,000,000","4,814,124,000,000","4,542,095,000,000","4,621,780,000,000","2,618,751,000,000","2,543,688,000,000","2,562,982,000,000","2,516,080,000,000","2,595,014,000,000","2,373,457,000,000","1,635,091,000,000","1,614,077,527,025.42","1,589,795,000,000","1,420,091,000,000","1,194,209,000,000","1,124,008,950,586.32","1,019,916,000,000","1,040,592,000,000","997,433,000,000","1,051,600,938,528","939,254,000,000","934,862,000,000","1,609,725,000,000","379,087,069,354.11","1,310,568,000,000","1,164,251,000,000","1,097,811,000,000","266,279,981,607.36","1,216,968,000,000","1,293,538,000,000","1,181,711,000,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,"4,178,381,000,000","4,444,677,000,000","4,541,220,000,000","5,009,679,000,000","3,482,233,000,000","3,621,923,000,000","3,880,465,000,000","3,434,375,000,000","3,381,655,000,000","3,200,623,000,000","3,586,776,000,000","3,834,831,000,000","4,161,267,000,000","4,368,785,000,000","4,693,939,000,000","4,294,401,000,000","4,249,552,000,000","4,449,705,000,000","4,691,506,000,000","4,857,126,000,000","5,140,876,000,000","5,398,121,000,000","5,472,058,000,000","3,465,783,000,000","3,411,696,000,000","3,433,611,000,000","3,405,034,000,000","3,515,479,000,000","3,557,929,000,000","3,300,131,000,000","3,427,881,000,000",,"3,515,276,000,000","3,310,471,000,000","3,451,869,000,000",,"3,570,144,000,000","3,024,417,000,000","2,777,463,000,000",,"806,461,000,000","596,739,000,000","302,551,000,000",,"354,450,000,000","386,722,000,000","412,816,000,000",,"460,545,000,000","428,410,000,000","477,312,000,000"
		DefinedPensionBenefit,"2,430,319,000,000","2,809,590,000,000","476,750,000,000","753,317,000,000","1,041,056,000,000","1,355,502,000,000","8,220,000,000","184,409,000,000","434,417,000,000","589,832,000,000","29,506,000,000","201,584,000,000","372,940,000,000","562,356,000,000","289,962,000,000","458,843,000,000","628,122,000,000","825,892,000,000","120,688,000,000","302,335,000,000","469,696,000,000","557,091,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"7,180,576,000,000","5,571,099,000,000","6,261,982,000,000","6,155,267,000,000","4,791,339,000,000","4,626,326,000,000","3,883,192,000,000","4,959,572,000,000","6,835,722,000,000","7,236,427,000,000","7,750,220,000,000","9,668,581,000,000","9,264,539,000,000","6,418,687,000,000","6,776,566,000,000","5,823,924,000,000","4,099,387,000,000","2,239,378,000,000","4,364,445,000,000","4,248,376,000,000","2,832,583,000,000","1,532,074,000,000","2,541,290,000,000","1,874,046,000,000","1,787,659,000,000","1,789,599,000,000","1,861,016,000,000","2,188,892,000,000","1,908,522,000,000","2,289,861,000,000","3,563,175,000,000","4,348,372,000,000","3,716,208,000,000","3,029,343,000,000","3,154,476,000,000","2,808,688,000,000","1,372,475,000,000","678,553,000,000","677,752,000,000","698,481,000,000","546,356,000,000","442,091,928,265.22","440,063,000,000","445,819,000,000","506,830,000,000","442,383,028,792.16","238,042,000,000","237,167,000,000","224,219,000,000","253,989,096,323.98",,,,"1,655,070,725,014.2",,,,"1,680,593,840,473.32",,,
TotalLiabilitiesNetMinorityInterest,"124,036,040,000,000","121,721,227,000,000","113,654,600,000,000","102,453,403,000,000","118,557,683,000,000","102,287,702,000,000","99,652,554,000,000","88,151,682,000,000","91,069,812,000,000","89,684,076,000,000","89,943,741,000,000","85,193,101,000,000","91,852,732,000,000","91,604,067,000,000","95,092,626,000,000","85,563,535,000,000","89,213,233,000,000","87,260,662,000,000","85,887,328,000,000","76,883,688,000,000","74,399,417,000,000","69,211,291,000,000","64,935,077,000,000","62,118,157,000,000","62,913,603,000,000","63,119,716,000,000","65,838,937,000,000","57,754,240,000,000","59,631,070,000,000","62,334,770,000,000","68,278,794,000,000","65,209,610,000,000","69,730,872,000,000","64,059,008,000,000","66,374,078,000,000","65,382,074,000,000","62,037,027,000,000","59,591,364,000,000","60,188,312,000,000","56,035,900,000,000","54,649,928,000,000","53,785,931,528,534.92","49,501,637,000,000","43,361,485,000,000","45,033,401,000,000","44,939,652,557,120.55","46,671,394,000,000","43,980,103,000,000","39,856,847,000,000","39,134,587,147,920.01","16,820,388,000,000","15,094,171,000,000","15,656,667,000,000","42,376,695,830,664.4","16,961,234,000,000","14,805,286,000,000","14,405,522,000,000","37,403,227,360,918.8","12,572,798,000,000","12,437,266,000,000","12,061,330,000,000"
	CurrentLiabilities,"90,463,701,000,000","88,117,133,000,000","81,871,964,000,000","72,461,451,000,000","90,109,462,000,000","75,604,351,000,000","73,046,405,000,000","61,863,721,000,000","64,763,290,000,000","63,782,764,000,000","63,303,192,000,000","59,309,271,000,000","67,354,091,000,000","69,081,510,000,000","74,705,872,000,000","65,602,323,000,000","68,298,586,000,000","67,175,114,000,000","66,172,585,000,000","58,468,431,000,000","56,843,132,000,000","54,704,095,000,000","50,459,481,000,000","48,008,164,000,000","49,049,500,000,000","50,502,909,000,000","53,028,395,000,000","46,150,700,000,000","49,214,383,000,000","52,013,913,000,000","53,207,758,000,000","49,825,452,000,000","54,358,673,000,000","51,315,409,000,000","54,158,282,000,000","53,276,463,000,000","50,460,725,000,000","46,933,052,000,000","47,697,824,000,000","44,436,123,000,000","45,184,110,000,000","44,319,014,289,525.42","41,695,427,000,000","36,376,567,000,000","38,036,580,000,000","39,944,721,022,961.91","40,604,816,000,000","37,989,964,000,000","35,167,675,000,000","34,204,424,088,108","14,223,633,000,000","12,550,729,000,000","12,848,392,000,000","32,207,070,637,745.64","13,538,579,000,000","11,597,299,000,000","11,621,587,000,000","29,795,975,895,694.68","9,352,866,000,000","9,327,606,000,000","8,995,169,000,000"
		CurrentProvisions,"5,910,808,000,000","5,372,872,000,000","5,589,907,000,000","4,618,478,000,000","4,509,377,000,000","4,349,563,000,000","4,638,290,000,000","4,743,028,000,000","4,648,735,000,000","4,068,627,000,000","6,206,070,000,000","6,066,888,000,000","5,012,388,000,000","4,384,038,000,000","6,400,043,000,000","5,959,646,000,000","5,254,798,000,000","4,294,820,000,000","7,386,454,000,000","6,404,954,000,000","5,535,077,000,000","4,597,417,000,000","6,788,901,000,000","4,585,141,000,000","5,532,338,000,000","6,420,603,000,000","8,885,694,000,000","5,943,029,000,000","6,435,288,000,000","5,991,510,000,000","5,295,679,000,000","7,047,572,000,000","7,153,996,000,000","6,736,476,000,000","8,699,020,000,000","8,295,532,000,000","6,984,628,000,000","5,054,853,000,000","6,368,444,000,000","4,286,029,000,000","4,860,643,000,000","3,514,535,807,605.14","4,487,088,000,000","4,359,052,000,000","3,973,190,000,000","2,917,919,270,100.72","5,131,507,000,000","3,673,686,000,000","3,586,335,000,000","3,205,865,405,568","238,731,000,000","266,747,000,000","256,247,000,000",,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,"1,827,904,000,000","935,212,000,000",,,"1,651,887,000,000",,,"2,309,181,000,000",,,,,,,,,"1,395,855,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"14,750,794,000,000","15,017,761,000,000","16,388,729,000,000","14,092,140,000,000","16,886,085,000,000","17,269,528,000,000","16,610,862,000,000","13,565,219,000,000","12,441,562,000,000","15,239,558,000,000","13,122,715,000,000","12,565,794,000,000","10,369,780,000,000","13,620,046,000,000","20,625,870,000,000","15,035,566,000,000","9,988,966,000,000","16,046,238,000,000","15,346,997,000,000","13,793,725,000,000","10,658,052,000,000","13,979,606,000,000","12,090,901,000,000","11,649,440,000,000","9,686,236,000,000","11,376,973,000,000","11,350,009,000,000","9,824,222,000,000","8,379,738,000,000","9,807,966,000,000","10,855,118,000,000","10,488,321,000,000","8,505,127,000,000","8,864,348,000,000","8,216,988,000,000","10,078,752,000,000","8,607,234,000,000","9,442,762,000,000","9,617,790,000,000","8,586,366,000,000","9,004,782,000,000","9,684,013,503,160.32","8,688,365,000,000","7,756,431,000,000","8,456,620,000,000","9,553,654,627,419.84","9,717,618,000,000","8,927,387,000,000","7,565,085,000,000","8,014,333,428,408.001","5,697,000,000","6,151,000,000","6,587,000,000","11,290,010,341,623.39","5,684,000,000","4,989,000,000","4,738,000,000","10,440,247,443,912",,,
			CurrentDebt,"13,928,987,000,000","14,205,859,000,000","15,653,747,000,000","13,381,338,000,000","16,167,372,000,000","16,558,747,000,000","15,861,980,000,000","12,812,334,000,000","11,648,318,000,000","14,434,490,000,000","12,370,915,000,000","11,864,613,000,000","9,710,555,000,000","13,608,979,000,000","20,614,932,000,000","15,035,566,000,000","9,988,966,000,000","16,035,313,000,000","15,334,897,000,000","13,772,673,000,000","10,658,052,000,000","13,961,007,000,000","12,073,489,000,000","11,630,675,000,000","9,670,626,000,000","11,361,321,000,000","11,333,827,000,000","9,808,883,000,000","8,364,753,000,000","9,793,159,000,000","10,840,995,000,000","10,488,321,000,000","8,487,109,000,000","8,844,537,000,000","8,195,108,000,000","10,064,126,000,000","8,593,369,000,000","9,429,469,000,000","9,604,042,000,000","8,572,455,000,000","9,004,782,000,000","9,684,013,503,160.32","8,661,456,000,000","7,732,460,000,000","8,447,108,000,000","9,553,654,627,419.84","9,699,513,000,000","8,908,378,000,000","7,546,732,000,000","8,014,333,428,408.001","5,697,000,000","6,151,000,000","6,587,000,000","11,290,010,341,623.39","5,684,000,000","4,989,000,000","4,738,000,000","10,440,247,443,912",,,
			CurrentCapitalLeaseObligation,"821,807,000,000","811,902,000,000","734,982,000,000","710,802,000,000","718,713,000,000","710,781,000,000","748,882,000,000","752,885,000,000","793,244,000,000","805,068,000,000","751,800,000,000","701,181,000,000","659,225,000,000","11,067,000,000","10,938,000,000","10,591,000,000",,"10,925,000,000","12,100,000,000","21,052,000,000","16,957,000,000","18,599,000,000","17,412,000,000","18,765,000,000","15,610,000,000","15,652,000,000","16,182,000,000","15,339,000,000","14,985,000,000","14,807,000,000","14,123,000,000","15,224,000,000","18,018,000,000","19,811,000,000","21,880,000,000","14,626,000,000","13,865,000,000","13,293,000,000","13,748,000,000","13,911,000,000","13,934,000,000",,"26,909,000,000","23,971,000,000","9,512,000,000",,"18,105,000,000","19,009,000,000","18,353,000,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"1,679,425,000,000","1,492,239,000,000","1,309,161,000,000","1,221,311,000,000","1,105,971,000,000","1,127,719,000,000","1,056,017,000,000","997,266,000,000","1,085,067,000,000","1,037,030,000,000","1,255,615,000,000","1,285,802,000,000","1,520,593,000,000","1,054,718,000,000","1,148,572,000,000","906,765,000,000","928,973,000,000","403,139,000,000","401,522,000,000","445,164,000,000","344,821,000,000","351,176,000,000","341,017,000,000","333,441,000,000","350,337,000,000","287,135,000,000","275,371,000,000","239,689,000,000","254,226,000,000","326,259,000,000","525,466,000,000","484,836,000,000","501,924,000,000","467,973,000,000","432,107,000,000","382,320,000,000","356,888,000,000","343,951,000,000","297,290,000,000","288,803,000,000","305,898,000,000","0.001","971,726,000,000","292,805,000,000","306,168,000,000","-0.01","356,967,000,000","351,036,000,000","280,608,000,000","-0.001",,,,"-0.001",,,,"-0.001",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"33,572,339,000,000","33,604,094,000,000","31,782,636,000,000","29,991,952,000,000","28,448,221,000,000","26,683,351,000,000","26,606,149,000,000","26,287,961,000,000","26,306,522,000,000","25,901,312,000,000","26,640,549,000,000","25,883,830,000,000","24,498,641,000,000","22,522,557,000,000","20,386,754,000,000","19,961,212,000,000","20,914,647,000,000","20,085,548,000,000","19,714,743,000,000","18,415,257,000,000","17,556,285,000,000","14,507,196,000,000","14,475,596,000,000","14,109,993,000,000","13,864,103,000,000","12,616,807,000,000","12,810,542,000,000","11,603,540,000,000","10,416,687,000,000","10,320,857,000,000","15,071,036,000,000","15,384,158,000,000","15,372,199,000,000","12,743,599,000,000","12,215,796,000,000","12,105,611,000,000","11,576,302,000,000","12,658,312,000,000","12,490,488,000,000","11,599,777,000,000","9,465,818,000,000","9,466,917,239,009.5","7,806,210,000,000","6,984,918,000,000","6,996,821,000,000","4,994,931,534,158.64","6,066,578,000,000","5,990,139,000,000","4,689,172,000,000","4,930,163,059,812.001","2,596,755,000,000","2,543,442,000,000","2,808,275,000,000","10,169,625,192,918.75","3,422,655,000,000","3,207,987,000,000","2,783,935,000,000","7,607,251,465,224.12","3,219,932,000,000","3,109,660,000,000","3,066,161,000,000"
		LongTermProvisions,"2,249,619,000,000","2,306,994,000,000","1,527,024,000,000","1,179,298,000,000","1,113,153,000,000","1,051,428,000,000","813,492,000,000","867,382,000,000","641,753,000,000","611,100,000,000","1,054,683,000,000","1,012,199,000,000","912,848,000,000","663,619,000,000","1,123,150,000,000","581,119,000,000","513,347,000,000","464,324,000,000","635,329,000,000","571,930,000,000","412,552,000,000","358,126,000,000","666,124,000,000","624,509,000,000","573,484,000,000","522,378,000,000","692,508,000,000","2,264,000,000","563,619,000,000","499,290,000,000","661,624,000,000","594,209,000,000","526,794,000,000","460,924,000,000","695,449,000,000","514,255,000,000","488,940,000,000","408,529,000,000","503,021,000,000","462,938,000,000","408,092,000,000","363,223,003,427.26","467,873,000,000","413,177,000,000","346,325,000,000","295,355,971,679.76","458,344,000,000","320,005,000,000","280,718,000,000","244,443,538,344",,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,299,563,000,000","3,374,388,000,000","2,680,837,000,000","2,642,732,000,000","3,086,584,000,000","2,947,853,000,000","3,015,611,000,000","3,119,532,000,000","3,223,630,000,000","3,172,479,000,000","3,010,623,000,000","2,898,480,000,000","2,834,724,000,000","1,047,057,000,000","1,059,536,000,000","1,071,389,000,000","2,872,250,000,000","2,767,807,000,000","3,215,059,000,000","2,918,079,000,000","2,591,252,000,000","1,302,780,000,000","866,397,000,000","595,307,000,000","1,579,399,000,000","1,496,990,000,000","1,536,886,000,000","1,489,458,000,000","1,467,513,000,000","1,457,553,000,000","3,083,371,000,000","3,483,924,000,000","3,974,253,000,000","2,296,185,000,000","3,538,868,000,000","3,746,296,000,000","3,749,149,000,000","5,452,402,000,000","5,727,028,000,000","5,885,305,000,000","4,863,974,000,000","4,962,596,228,197.619","3,463,816,000,000","3,213,205,000,000","3,091,170,000,000","1,221,718,781,651.28","1,296,210,000,000","1,439,472,000,000","685,952,000,000","1,380,277,149,264","102,545,000,000","110,719,000,000","118,568,000,000","6,164,649,537,032.61","107,995,000,000","94,784,000,000","89,193,000,000","4,072,386,029,957.64","86,506,000,000","87,089,000,000","88,412,000,000"
			LongTermDebt,"521,356,000,000","509,732,000,000","514,096,000,000","490,459,000,000","962,755,000,000","948,137,000,000","997,764,000,000","1,010,166,000,000","1,020,729,000,000","975,298,000,000","1,008,058,000,000","989,817,000,000","978,945,000,000","996,935,000,000","1,007,235,000,000","1,013,554,000,000","2,872,250,000,000","2,710,269,000,000","3,151,566,000,000","2,918,079,000,000","2,525,639,000,000","1,237,653,000,000","803,505,000,000","525,942,000,000","1,579,399,000,000","1,424,046,000,000","1,459,088,000,000","1,413,160,000,000","1,391,086,000,000","1,379,871,000,000","3,083,371,000,000","3,483,924,000,000","3,887,303,000,000","2,213,783,000,000","3,453,573,000,000","3,643,641,000,000","3,749,149,000,000","5,350,631,000,000","5,617,937,000,000","5,769,640,000,000","4,863,974,000,000","4,962,596,228,197.619","3,346,278,000,000","3,115,599,000,000","2,998,420,000,000","1,221,718,781,651.28","1,235,186,000,000","1,374,787,000,000","577,978,000,000","1,380,277,149,264","102,545,000,000","110,719,000,000","118,568,000,000","6,164,649,537,032.61","107,995,000,000","94,784,000,000","89,193,000,000","4,072,386,029,957.64","86,506,000,000","87,089,000,000","88,412,000,000"
			LongTermCapitalLeaseObligation,"2,778,207,000,000","2,864,656,000,000","2,166,741,000,000","2,152,273,000,000","2,123,829,000,000","1,999,716,000,000","2,017,847,000,000","2,109,366,000,000","2,202,901,000,000","2,197,181,000,000","2,002,565,000,000","1,908,663,000,000","1,855,779,000,000","50,122,000,000","52,301,000,000","57,835,000,000","56,162,000,000","57,538,000,000","63,493,000,000","65,031,000,000","65,613,000,000","65,127,000,000","62,892,000,000","69,365,000,000","70,394,000,000","72,944,000,000","77,798,000,000","76,298,000,000","76,427,000,000","77,682,000,000","90,156,000,000","74,802,000,000","86,950,000,000","82,402,000,000","85,295,000,000","102,655,000,000","102,297,000,000","101,771,000,000","109,091,000,000","115,665,000,000","117,815,000,000",,"117,538,000,000","97,606,000,000","92,750,000,000",,"61,024,000,000","64,685,000,000","107,974,000,000",,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"2,566,573,000,000","2,991,440,000,000","3,182,591,000,000","3,221,026,000,000","1,509,926,000,000","1,682,910,000,000","1,830,595,000,000","1,986,768,000,000","2,100,439,000,000","2,184,249,000,000","2,408,246,000,000","2,496,410,000,000","2,639,769,000,000","3,194,043,000,000","1,688,167,000,000","1,957,733,000,000","1,935,019,000,000","2,043,729,000,000","1,999,578,000,000","1,927,517,000,000","2,580,785,000,000","3,317,054,000,000","3,263,099,000,000","3,223,115,000,000","3,268,470,000,000","3,041,687,000,000","2,433,972,000,000","2,206,716,000,000","2,161,296,000,000","2,562,271,000,000","2,606,322,000,000","2,568,565,000,000","2,739,218,000,000","1,053,756,000,000","968,238,000,000","1,134,265,000,000","1,101,802,000,000","1,165,881,000,000","1,289,461,000,000","908,910,000,000","933,536,000,000","1,389,169,878,509.5","1,295,440,000,000","873,703,000,000","972,398,000,000","1,227,360,537,088.08","1,544,928,000,000","1,774,635,000,000","1,456,545,000,000","1,304,212,337,520","702,161,000,000","698,138,000,000","582,381,000,000","1,668,455,447,603.49","522,837,000,000","485,842,000,000","513,374,000,000","1,329,374,717,738.28","418,837,000,000","386,700,000,000","425,507,000,000"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,805,000,000","108,208,000,000","115,127,000,000","107,900,000,000","120,133,000,000",,"91,895,000,000","93,623,000,000","110,934,000,000",,"131,709,000,000","119,823,000,000","107,263,000,000",,"311,393,000,000","274,773,000,000","225,691,000,000",,"172,920,000,000","121,241,000,000","80,207,000,000",,"47,352,000,000","28,325,000,000","311,471,000,000"
		OtherNonCurrentLiabilities,"1,274,307,000,000","1,267,183,000,000","1,346,183,000,000","1,871,249,000,000","2,042,942,000,000","1,725,857,000,000","1,956,166,000,000","2,180,316,000,000","2,436,112,000,000","2,408,896,000,000","2,257,912,000,000","2,313,887,000,000","2,125,632,000,000","1,951,251,000,000","2,241,323,000,000","2,685,963,000,000","2,818,480,000,000","2,708,985,000,000","2,917,163,000,000","2,653,349,000,000","2,520,420,000,000","2,062,066,000,000","1,928,555,000,000","2,321,321,000,000","2,059,894,000,000","2,042,140,000,000","1,892,206,000,000","1,546,476,000,000","1,501,156,000,000","1,502,590,000,000","1,416,526,000,000","1,275,992,000,000","1,161,119,000,000","1,065,461,000,000","478,962,000,000","491,841,000,000","401,031,000,000","363,886,000,000","379,028,000,000","232,285,000,000","215,822,000,000","0.001","44,162,000,000","42,494,000,000","44,080,000,000",,"32,110,000,000","31,184,000,000","31,175,000,000","0.001",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"315,290,919,000,000","304,899,931,000,000","296,766,118,000,000","282,324,266,000,000","274,268,591,000,000","275,948,016,000,000","276,136,188,000,000","269,807,817,000,000","266,387,723,000,000","262,880,421,000,000","263,442,244,000,000","257,747,033,000,000","253,215,151,000,000","247,753,177,000,000","242,103,160,000,000","233,124,845,000,000","223,259,880,000,000","214,491,428,000,000","210,691,251,000,000","200,705,748,000,000","189,817,955,000,000","192,963,033,000,000","179,536,379,000,000","181,842,516,000,000","178,326,186,000,000","179,059,805,000,000","180,728,636,000,000","173,936,646,000,000","167,619,307,000,000","168,088,188,000,000","163,467,695,000,000","159,513,464,000,000","155,561,724,000,000","150,016,010,000,000","144,438,803,000,000","138,379,538,000,000","128,805,644,000,000","121,480,206,000,000","116,538,834,000,000","110,264,109,000,000","105,506,693,000,000","101,725,851,950,728.5","98,664,248,000,000","94,608,214,000,000","91,498,754,000,000","89,229,623,393,815.98","85,558,466,000,000","81,696,557,000,000","75,238,948,000,000","72,925,733,640,360.02","63,940,584,000,000","60,899,881,000,000","58,835,964,000,000","62,804,485,757,962.27","58,057,861,000,000","56,152,338,000,000","53,144,217,000,000","55,852,441,206,600.24","49,319,613,000,000","46,812,979,000,000","44,433,379,000,000"
	StockholdersEquity,"306,391,870,000,000","296,237,697,000,000","288,331,208,000,000","274,160,526,000,000","265,767,254,000,000","267,670,331,000,000","267,942,140,000,000","261,745,365,000,000","258,481,770,000,000","254,915,472,000,000","255,403,450,000,000","249,892,661,000,000","245,499,809,000,000","240,068,993,000,000","234,476,380,000,000","225,671,417,000,000","215,884,505,000,000","207,213,416,000,000","203,504,410,000,000","193,654,461,000,000","183,119,607,000,000","186,424,328,000,000","173,269,659,000,000","175,638,353,000,000","172,130,138,000,000","172,876,767,000,000","174,394,863,000,000","167,808,559,000,000","161,595,949,000,000","162,181,725,000,000","157,717,152,000,000","153,818,770,000,000","149,881,253,000,000","144,442,616,000,000","139,198,886,000,000","133,246,470,000,000","124,136,879,000,000","117,094,052,000,000","112,304,233,000,000","107,789,475,000,000","103,097,087,000,000","97,480,294,483,247.86","94,372,069,000,000","90,628,913,000,000","87,302,752,000,000","85,470,091,898,242.86","81,861,664,000,000","78,113,209,000,000","71,817,703,000,000","69,445,584,732,060.02","63,940,584,000,000","60,899,881,000,000","58,835,964,000,000","57,997,541,191,535.02","58,057,861,000,000","56,152,338,000,000","53,144,217,000,000","51,546,219,743,478.6","49,319,613,000,000","46,812,979,000,000","44,433,379,000,000"
		CapitalStock,"897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,000,000","897,514,745,400.22","897,514,000,000","897,514,000,000","897,514,000,000","897,514,857,717.2","897,514,000,000","897,514,000,000","897,514,000,000","897,514,212,288","897,514,000,000","897,514,000,000","897,514,000,000","897,513,895,125.9","897,514,000,000","897,514,000,000","897,514,000,000","897,513,969,944.52","897,514,000,000","897,514,000,000","897,514,000,000"
