name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
TotalOperatingIncomeAsReported,"1,256,702,381,300","322,298,745,960","265,715,200,900","373,486,648,110","295,201,786,330","133,171,965,160","246,198,358,890","267,351,332,370","103,814,071,410","53,971,595,760","20,123,401,510","165,957,224,770","157,297,745,540","118,798,090,000","248,657,589,150","241,542,459,000","152,801,918,000","71,968,640,000","118,598,180,520","60,157,003,000","5,464,163,000","-67,324,560,000","-58,019,732,990","-110,389,148,000","-54,165,427,000","-703,758,326,000","-80,822,708,820","17,862,677,000","-3,721,490,000","6,849,496,500","56,191,718,610","26,239,177,000","737,067,000","-38,955,247,000","-55,568,043,600","29,181,881,000","32,273,553,000","-33,281,749,000","-1,484,616,874,560","1,520,483,176,000","83,970,453,000","67,037,476,000","11,127,475,870","43,010,471,000","89,228,461,000","60,347,343,000","14,698,275,350","123,809,638,470","83,647,666,120","64,656,618,270",,"65,017,753,000","37,010,063,000","-48,313,866,000",,"45,267,830,000","-12,274,250,000","-94,456,574,000",,"-117,895,566,000","-133,068,648,000","-109,620,183,000"
RentExpenseSupplemental,,,,,,,,,,,,,,,,,,,,"2,984,130,000","3,025,045,000","2,877,968,000","1,563,287,000","2,631,643,000","2,308,910,000","2,532,513,000","3,688,878,000","3,007,484,000","2,964,238,000","3,062,960,000","5,394,208,000","5,209,139,000","2,851,477,000","2,132,449,000","2,143,272,000","1,822,245,000","1,888,026,000","1,549,087,000","2,413,629,000","1,796,533,000","2,527,350,000","1,942,359,000","1,178,238,000","1,289,998,000","1,707,076,000","1,240,216,000","2,117,995,000","1,571,230,000","3,296,708,000","1,182,826,000",,"1,096,269,000","2,568,680,000","2,794,137,000",,"2,600,061,000","3,000,702,000","2,794,329,000",,"657,766,000","957,827,000","1,486,866,000"
TotalExpenses,"13,382,733,912,820","3,727,128,203,030","3,550,231,657,210","3,066,305,969,730","3,039,068,081,850","2,830,038,938,320","3,005,163,066,680","2,819,889,644,610","2,454,799,939,420","2,343,558,434,260","2,800,777,732,510","2,401,978,207,150","2,247,207,962,770","2,185,265,765,000","2,229,968,101,430","2,281,253,835,000","2,095,153,644,000","1,836,905,677,000","1,735,867,514,170","1,647,848,317,000","1,448,846,636,000","1,372,103,667,000","1,360,904,857,520","1,400,379,130,000","1,371,406,854,000","1,994,464,302,000","1,942,612,766,140","1,979,851,751,000","1,847,655,073,000","1,859,043,276,820","1,853,925,825,270","1,865,601,688,000","1,047,905,314,000","1,174,639,402,000","1,260,353,464,770","1,267,451,872,000","1,274,579,894,000","1,241,474,030,000","1,239,271,891,270","1,623,458,010,000","1,393,432,446,000","1,328,148,343,000","1,396,129,885,740","1,405,546,526,000","1,284,396,945,000","1,299,625,102,000","1,219,972,099,930","1,223,885,889,870","1,278,269,230,000","1,164,817,813,000",,"898,495,813,000","857,397,414,000","736,847,293,000",,"1,256,149,879,000","1,302,678,698,000","1,195,341,353,000",,"1,030,642,071,000","994,787,929,000","977,237,476,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,392,181,280,530","356,587,255,380","365,540,163,150","395,269,077,010","274,784,784,990","134,207,369,460","317,903,899,520","223,029,325,770","43,377,230,690","-9,586,962,110","-50,539,341,850","208,354,984,470","148,553,337,930","50,179,880,000","254,302,079,930","214,880,616,000","106,666,740,000","125,316,900,000","237,567,948,930","145,733,431,000","193,086,511,000","80,848,450,000","7,510,142,320","-34,120,872,000","961,085,987,000","-715,069,404,000","-201,534,798,390","499,157,582,000","-303,447,342,000","59,670,696,470","-129,081,064,500","-13,003,342,000","19,103,361,000","39,133,291,000","-195,998,261,610","119,791,221,000","129,152,388,000","77,653,286,000","55,651,320,100","1,198,510,528,000","105,329,378,000","112,010,791,000","54,926,932,000","99,956,639,000","86,512,997,000","78,712,662,000","81,324,629,000","159,659,249,000","68,422,306,000","46,696,585,130","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","-38,871,418,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
NormalizedIncome,"1,353,482,989,875.31","364,608,347,407.035","301,286,747,925.916","378,416,889,267.835","307,784,540,372.257","124,303,915,393.92","363,113,824,315.554","239,343,964,487.78","55,828,718,690","-8,298,906,110","-27,092,797,600","185,800,504,767.867","155,377,963,709.793","55,722,375,452.722","257,923,148,254.435","214,743,930,328.365","106,542,801,891.252","89,542,963,510.527","265,843,554,223.216","152,965,280,239.38","214,040,190,874.08","94,046,423,483.488","3,311,151,062","-28,460,147,708","-41,333,727,862","-374,210,781,269.49","-77,336,459,872.027","505,363,079,231.203","-215,309,014,023.638","64,853,398,573.916","185,534,337,860","47,460,242,713.393","19,662,009,480","39,868,378,229.551","13,338,039,207.679","120,759,213,273.399","134,391,159,373.012","76,838,513,749.518","55,359,723,849.354","1,256,220,607,078.275","105,401,830,801.782","112,545,300,294.482","75,452,340,313.674","99,334,729,393.704","68,972,683,192.558","72,297,096,654.049","89,377,852,100","159,766,017,910.582","28,743,056,089.837","52,077,910,141.625","23,095,395,865.904","104,304,421,503.346","77,604,432,981.708","39,776,432,060","107,934,430,526.044","975,811,132.447","44,375,905,250","-39,361,341,500","-275,730,310,334.211","-93,652,292,175.828","-137,118,366,500","-77,473,933,520.915"
InterestIncome,"14,899,603,000","5,428,461,000","3,481,134,000","3,097,021,000","2,892,988,000","2,737,446,000","3,010,278,000","2,572,557,000","3,033,202,000","3,393,547,000","3,874,633,000","4,789,725,000","5,463,225,000","4,254,631,000","5,703,183,000","4,512,762,000","4,510,043,000","3,410,512,000","5,223,284,000","3,487,192,000","3,734,176,000","5,401,064,000","6,528,838,000","9,047,024,000","11,549,752,000","5,717,536,000","10,298,439,000","9,681,869,000","10,158,379,000","10,347,891,000","9,616,414,000","9,313,200,000","3,112,323,000","3,548,481,000","3,839,287,000","4,130,953,000","4,720,591,000","4,824,096,000","1,797,817,350","1,976,817,000","5,048,802,000","5,874,211,000",,"4,616,250,000","4,936,296,000","6,972,910,000","8,284,939,000","9,586,328,000","12,146,544,000","11,038,665,000","8,310,784,000","6,184,357,000","7,116,801,000","10,328,494,000","2,463,203,000","10,288,803,000","8,072,652,000","7,000,191,000","10,060,430,000","4,693,507,000","4,024,222,000","7,208,215,000"
InterestExpense,"54,967,546,000","12,511,224,000","13,121,663,000","14,137,627,000","15,197,032,000","14,748,401,000","15,635,416,000","16,314,714,000","18,235,632,000","18,773,135,000","17,315,556,000","21,106,291,000","23,014,649,000","20,738,267,000","18,437,479,000","14,373,917,000","10,788,198,000","8,159,906,000","5,834,735,000","6,217,129,000","5,598,951,000","5,125,001,000","5,851,232,000","7,286,520,000","11,291,771,000","10,710,393,000","14,754,028,000","14,111,344,000","13,461,342,000","11,933,135,000","12,693,935,000","16,271,764,000","7,813,730,000","7,949,033,000","8,374,505,000","8,433,796,000","8,487,072,000","7,560,501,000","11,362,349,890","10,280,968,000","5,294,106,000","5,541,975,000",,"4,880,406,000","4,534,389,000","4,124,102,000","4,125,253,000","5,026,755,000","9,095,058,000","8,864,048,000","6,342,834,000","7,140,746,000","4,375,152,000","5,210,447,000","-830,923,000","10,421,210,000","6,000,396,000","6,790,176,000","6,420,494,000","5,456,600,000","5,439,515,000",
NetInterestIncome,"-40,557,242,120","-7,572,059,720","-9,640,531,780","-11,040,606,240","-12,304,044,380","-12,010,955,070","-12,654,078,910","-13,742,156,760","-15,202,429,740","-15,379,587,420","-13,440,922,720","-16,316,565,440","-17,551,423,450","-16,483,883,000","-12,781,073,960","-9,875,629,000","-6,280,013,000","-4,772,812,000","-611,452,000","-2,729,937,000","-1,864,775,000","274,402,000","694,233,440","1,743,877,000","257,981,000","-4,992,857,000","-4,455,589,290","-4,429,475,000","-3,302,963,000","-1,585,244,000","-3,107,521,350","-6,958,564,000","-4,701,407,000","-4,400,552,000","-4,535,218,000","-4,302,843,000","-3,766,481,000","-2,736,405,000","19,504,612,000","-10,235,685,000","-245,305,000","332,236,000","-13,637,854,720","-264,156,000","401,907,000","2,848,808,000","4,159,685,400","4,559,572,980","3,051,486,200","2,174,617,230",,"-956,389,000","2,741,649,000","5,118,047,000",,"-132,407,000","2,072,256,000","210,015,000",,"4,693,507,000","4,024,222,000","7,208,215,000"
EBIT,"1,966,882,323,220","466,407,459,790","524,372,585,750","564,784,452,030","411,317,825,650","220,065,181,800","444,928,136,540","314,476,712,110","103,827,358,430","9,137,323,570","-5,879,087,500","321,501,304,370","239,981,788,120","91,212,989,000","409,669,799,430","320,721,090,000","151,954,917,000","205,647,331,000","339,069,099,560","181,082,973,000","237,157,022,000","89,531,600,000","105,438,230,530","2,397,120,000","-34,942,678,000","-858,446,648,000","-302,195,414,140","690,038,920,000","-387,199,385,000","92,674,379,170","-6,977,459,430","79,993,810,000","48,212,652,000","63,760,415,000","-239,769,479,540","159,225,122,000","180,869,254,000","116,550,143,000","2,041,930,339,210","-120,568,521,000","171,596,209,000","170,744,776,000","-332,928,004,530","140,767,417,000","135,083,422,000","115,812,611,000","81,499,905,010","187,534,240,630","107,900,521,750","72,776,759,250","28,474,136,000","112,397,301,000","65,878,719,000","47,459,696,000","103,570,661,000","73,632,906,000","44,910,291,000","-46,928,031,000","-304,273,786,000","-117,895,563,000","-133,068,649,000","-109,620,183,000"
EBITDA,"3,274,252,242,220"
ReconciledCostOfRevenue,"11,312,529,913,820","3,193,858,714,030","2,980,556,634,210","2,571,947,148,730","2,566,167,416,850","2,356,930,869,320","2,551,194,334,680","2,384,339,495,610","2,039,595,647,420","1,939,087,955,260","2,238,397,527,510","1,996,841,919,150","1,874,018,820,770","1,772,997,183,000","1,899,983,532,430","1,921,827,414,000","1,763,750,091,000","1,532,627,490,000","1,496,816,786,170","1,380,287,714,000","1,186,012,804,000","1,089,354,772,000","1,108,876,026,520","1,109,488,291,000","1,084,971,160,000","1,146,914,540,000","1,544,394,341,140","1,617,241,859,000","1,511,762,776,000","1,512,793,559,820","1,551,341,713,270","1,570,317,050,000","878,425,599,000","999,902,071,000","1,026,689,897,770","1,088,752,941,000","1,089,986,112,000","1,054,574,245,000","1,198,831,387,270","1,248,129,331,000","1,221,309,033,000","1,195,066,063,000","1,263,870,489,740","1,275,949,238,000","1,141,663,618,000","1,079,129,114,000","1,084,214,434,930","1,104,740,860,870","1,118,390,493,000","1,026,578,135,000","870,379,472,000","785,031,115,000","753,565,158,000","648,032,728,000","-99,702,174,000","1,123,297,568,000","1,131,559,561,000","1,022,452,676,000","1,159,103,299,000","878,408,927,000","818,495,197,000","811,369,985,000"
ReconciledDepreciation,"1,307,369,919,000","350,509,414,000","333,275,500,000","314,355,722,000","309,229,283,000","295,303,248,000","292,958,571,000","280,877,760,000","262,836,152,000","246,815,640,000","229,951,747,000","227,672,667,000","208,121,946,000","190,249,800,000","159,628,782,000","154,227,566,000","138,755,169,000","129,628,466,000","124,426,466,000","118,996,475,000","110,251,868,000","106,208,060,000","110,663,089,000","104,556,074,000","105,931,786,000","133,855,451,000","168,568,383,000","167,275,805,000","163,584,663,080","164,014,304,920","168,219,780,770","163,852,762,000","98,437,120,000","102,183,949,000","101,020,113,720","116,350,355,000","109,227,880,000","103,981,741,000","102,304,968,910","108,754,399,000","122,367,826,000","121,118,219,000","119,841,637,890","117,404,332,000","104,221,689,000","97,162,169,000","95,147,998,080","93,242,567,090","92,726,093,520","94,375,188,000","102,383,116,000","101,819,259,000","98,530,698,000","95,758,756,000","98,647,048,000","128,800,967,000","143,617,980,000","144,998,587,000","156,094,321,000","132,958,675,000","106,642,878,000","105,633,412,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,392,181,280,530","356,587,255,380","365,540,163,150","395,269,077,010","274,784,784,990","134,207,369,460","317,903,899,520","223,029,325,770","43,377,230,690","-9,586,962,110","-50,539,341,850","208,354,984,470","148,553,337,930","50,179,880,000","254,302,079,930","214,880,616,000","106,666,740,000","125,316,900,000","237,567,948,930","145,733,431,000","193,086,511,000","80,848,450,000","7,510,142,090","-34,120,872,000","-41,703,337,000","-801,895,015,000","-201,534,798,390","499,157,582,000","-303,447,342,000","59,670,696,470","-9,622,729,960","45,200,812,000","19,103,361,000","39,133,291,000","-195,998,261,610","119,791,221,000","129,152,388,000","77,653,286,000","55,651,320,100","1,198,510,528,000","105,329,378,000","112,010,791,000","54,926,932,000","99,956,639,000","86,512,997,000","78,712,662,000","81,324,629,000","159,659,249,000","68,422,306,000","46,696,585,130","15,419,689,000","87,036,603,000","57,979,536,000","57,556,043,000","64,743,223,000","58,726,502,000","49,575,788,000","-30,557,102,000","-273,922,989,000","-102,982,067,000","-138,109,922,000","-77,167,563,000"
TotalUnusualItemsExcludingGoodwill,"50,571,130,000","-10,039,113,000","83,876,253,000","22,071,994,000","-45,338,000,000","13,554,501,000","-56,773,889,000","-20,210,374,000","-16,601,984,000","-1,717,408,000","-31,262,059,000","31,168,985,000","-9,242,886,000","-6,746,644,000","-5,325,736,000","195,585,000","167,142,000","44,080,308,000","-39,261,042,000","-9,370,685,000","-26,003,051,000","-13,642,925,000","5,539,566,000","-7,467,974,000","-487,611,000","-462,310,204,000","-170,127,082,000","-8,347,948,000","-113,908,988,000","-6,474,664,000","-250,201,369,000","-3,178,804,000","-716,216,000","-1,001,803,000","-273,075,548,000","-1,167,639,000","-6,813,336,000","1,101,941,000","357,309,000","-78,560,514,000","-103,739,000","-743,228,000","-33,531,168,000","757,451,000","24,149,264,000","8,584,983,000","-10,324,645,000","-116,328,000","50,120,825,000","-6,140,932,000","-8,138,689,000","-20,882,606,000","-20,817,710,000","22,794,373,000","-46,318,371,000","62,161,358,000","6,933,177,000","11,738,986,000","2,046,257,000","-10,208,901,000","-1,322,074,000","350,442,000"
TotalUnusualItems,"50,571,130,000","-10,039,113,000","83,876,253,000","22,071,994,000","-45,338,000,000","13,554,501,000","-56,773,889,000","-20,210,374,000","-16,601,984,000","-1,717,408,000","-31,262,059,000","31,168,985,000","-9,242,886,000","-6,746,644,000","-5,325,736,000","195,585,000","167,142,000","44,080,308,000","-39,261,042,000","-9,370,685,000","-26,003,051,000","-13,642,925,000","5,539,566,000","-7,467,974,000","-487,611,000","-462,310,204,000","-170,127,082,000","-8,347,948,000","-113,908,988,000","-6,474,664,000","-250,201,369,000","-3,178,804,000","-716,216,000","-1,001,803,000","-273,075,548,000","-1,167,639,000","-6,813,336,000","1,101,941,000","357,309,000","-78,560,514,000","-103,739,000","-743,228,000","-33,531,168,000","757,451,000","24,149,264,000","8,584,983,000","-10,324,645,000","-116,328,000","50,120,825,000","-6,140,932,000","-8,138,689,000","-20,882,606,000","-20,817,710,000","22,794,373,000","-46,318,371,000","62,161,358,000","6,933,177,000","11,738,986,000","2,046,257,000","-10,208,901,000","-1,322,074,000","350,442,000"
NormalizedEBITDA,"3,223,681,112,220","826,955,986,790","773,771,832,750","857,068,180,030","765,885,108,650","501,813,928,800","794,660,596,540","615,564,846,110","383,265,494,430","257,670,371,570","255,334,718,500","518,004,986,370","457,346,620,120","288,209,433,000","574,624,317,430","474,753,071,000","290,542,944,000","291,195,489,000","502,756,607,560","309,450,133,000","373,411,941,000","209,382,585,000","210,561,753,530","114,421,168,000","71,476,719,000","-262,280,993,000","36,500,050,860","865,662,673,000","-109,705,733,920","263,163,348,090","411,443,690,340","247,025,376,000","147,365,988,000","166,946,167,000","134,326,182,180","276,743,116,000","296,910,470,000","219,429,943,000","2,143,877,999,120","66,746,392,000","294,067,774,000","292,606,223,000","-179,555,198,640","257,414,298,000","215,155,847,000","204,389,797,000","186,972,548,090","280,893,135,720","150,505,790,270","173,292,879,250","138,995,941,000","235,099,166,000","185,227,127,000","120,424,079,000","248,536,080,000","140,272,515,000","181,595,094,000","86,331,570,000","-150,225,722,000","25,272,013,000","-25,103,697,000","-4,337,213,000"
TaxRateForCalcs,"0.235","0.201","0.234","0.236","0.272","0.269","0.204","0.193","0.25","0.25","0.25","0.276","0.262","0.178","0.32","0.301","0.258","0.188","0.28","0.228","0.194","0.033","0.242","0.242","0.242","0.075","0.27","0.257","0.226","0.2","0.22","0.289","0.22","0.266","0.233","0.171","0.231","0.261","0.184","0.265","0.302","0.281","0.388","0.179","0.274","0.253","0.22","0.082","0.208","0.124","0.057","0.173","0.057","0.22","0.068","0.071","0.25","0.25","0.117","0.086","0.25","0.126"
TaxEffectOfUnusualItems,"11,872,839,345.309","-2,018,020,972.965","19,622,837,775.916","5,219,806,257.835","-12,338,244,617.743","3,651,046,933.92","-11,563,964,204.446","-3,895,735,282.22","-4,150,496,000","-429,352,000","-7,815,514,750","8,614,505,297.867","-2,418,260,220.207","-1,204,148,547.278","-1,704,667,675.565","58,899,328.365","43,203,891.252","8,306,371,510.527","-10,985,436,706.784","-2,138,835,760.62","-5,049,371,125.92","-444,951,516.512","1,340,574,972","-1,807,249,708","-118,001,862","-34,625,970,269.49","-45,928,743,482.027","-2,142,450,768.798","-25,770,660,023.638","-1,291,961,896.084","-55,044,301,180","-919,373,286.607","-157,567,520","-266,715,770.449","-63,739,247,182.321","-199,646,726.601","-1,574,564,626.988","287,168,749.518","65,712,749.354","-20,850,434,921.725","-31,286,198.218","-208,718,705.518","-13,005,759,686.326","135,541,393.704","6,608,950,192.558","2,169,417,654.049","-2,271,421,900","-9,559,089.418","10,441,575,089.837","-759,606,988.375","-462,982,134.096","-3,614,787,496.654","-1,192,813,018.292","5,014,762,060","-3,127,163,473.956","4,410,667,132.447","1,733,294,250","2,934,746,500","238,935,665.789","-879,126,175.828","-330,518,500","44,071,479.085"
